Face([97, 211, 1998, 255, 791])
Face([366, 1723, 1573, 1476, 373])
Face([853, 968, 713, 2264, 1611])
Face([667, 1086, 1896, 0, 486])
Face([115, 1325, 1155, 267, 1389])
Face([2278, 1665, 2275, 159, 2303])
Face([1971, 67, 1930, 2250, 974])
Face([1271, 1977, 2128, 1854, 2140])
Face([86, 1737, 782, 1307, 1749])
Face([137, 1585, 1246, 1505, 1099])
Face([1629, 436, 890, 454, 1603])
Face([1255, 100, 1278, 1781, 2085])
Face([973, 17, 1211, 2070, 1196])
Face([83, 1057, 1014, 286, 1337])
Face([1197, 121, 2077, 552, 582])
Face([465, 1011, 1861, 472, 1287])
Face([477, 2240, 1719, 1348, 510])
Face([706, 32, 1902, 1597, 325])
Face([2329, 131, 2150, 2028, 742])
Face([388, 993, 27, 31, 1381])
Face([1672, 1813, 2368, 1447, 559])
Face([1414, 969, 1347, 2256, 1889])
Face([2015, 922, 806, 2285, 1652])
Face([722, 164, 1601, 1752, 1903])
Face([84, 1715, 1863, 1383, 591])
Face([107, 299, 1623, 1536, 1999])
Face([434, 1546, 2149, 1340, 142])
Face([469, 1466, 136, 792, 2103])
Face([477, 2240, 2052, 17, 973])
Face([1494, 529, 1835, 553, 735])
Face([622, 1800, 2340, 1755, 1421])
Face([365, 1595, 1677, 2105, 669])
Face([619, 1550, 995, 1483, 2167])
Face([1382, 199, 435, 2093, 1695])
Face([1310, 865, 1591, 923, 1109])
Face([664, 1314, 1787, 210, 204])
Face([616, 298, 2019, 1443, 852])
Face([40, 1322, 764, 829, 2151])
Face([689, 1602, 1332, 333, 1894])
Face([715, 1832, 327, 1036, 1303])
Face([2050, 832, 1334, 2143, 895])
Face([1983, 1461, 1269, 1393, 1183])
Face([52, 931, 188, 811, 1540])
Face([2259, 161, 1938, 1228, 586])
Face([610, 1012, 1465, 1332, 333])
Face([453, 1968, 264, 1767, 1705])
Face([2235, 1346, 1001, 2095, 2343])
Face([625, 1090, 1065, 275, 167])
Face([2030, 1260, 1697, 1239, 151])
Face([361, 2015, 922, 2346, 2159])
Face([68, 2278, 1665, 1297, 2367])
Face([490, 945, 903, 2088, 2309])
Face([986, 1985, 2083, 2198, 202])
Face([616, 298, 1344, 1650, 662])
Face([636, 2232, 2079, 277, 1631])
Face([183, 967, 1184, 1477, 2263])
Face([1527, 1985, 2083, 927, 1702])
Face([362, 2040, 1590, 780, 2011])
Face([1872, 2373, 1954, 154, 2271])
Face([2184, 138, 2061, 854, 1827])
Face([1094, 1362, 590, 1825, 1270])
Face([620, 157, 278, 2352, 1662])
Face([14, 2068, 1063, 1641, 1541])
Face([40, 1322, 2005, 1091, 1156])
Face([1230, 2048, 1085, 1763, 186])
Face([510, 1730, 914, 531, 1348])
Face([1208, 1448, 1786, 1885, 962])
Face([849, 1987, 280, 1931, 78])
Face([655, 883, 1627, 741, 261])
Face([2347, 2320, 1444, 897, 279])
Face([691, 1279, 507, 1323, 2175])
Face([363, 1965, 1970, 1362, 1094])
Face([2353, 727, 317, 571, 1343])
Face([704, 1905, 2389, 732, 236])
Face([1877, 499, 2304, 2113, 263])
Face([1565, 2041, 1259, 1624, 1397])
Face([343, 184, 1055, 2033, 775])
Face([316, 1429, 1029, 502, 1981])
Face([7, 1797, 97, 791, 1373])
Face([462, 2386, 1169, 2113, 263])
Face([392, 68, 2367, 1237, 1054])
Face([2039, 842, 1671, 528, 1173])
Face([852, 1443, 819, 1682, 725])
Face([396, 2243, 958, 1622, 1460])
Face([2349, 1942, 907, 303, 1439])
Face([249, 898, 1881, 1748, 1907])
Face([1249, 19, 848, 908, 2012])
Face([610, 1821, 1819, 1894, 333])
Face([1391, 2042, 2215, 451, 1900])
Face([471, 1569, 522, 1354, 1746])
Face([414, 2075, 1801, 1809, 252])
Face([610, 1821, 1363, 1732, 1012])
Face([401, 1148, 1297, 2367, 1237])
Face([1158, 1699, 39, 2272, 1941])
Face([561, 761, 229, 169, 2107])
Face([1578, 1957, 2062, 1041, 1910])
Face([453, 1968, 2299, 1566, 294])
Face([573, 1666, 254, 484, 181])
Face([2, 1435, 2182, 1753, 1124])
Face([1361, 46, 744, 1735, 271])
Face([634, 928, 172, 1406, 359])
Face([362, 2040, 262, 265, 511])
Face([365, 669, 1770, 293, 1551])
Face([1092, 122, 952, 987, 1659])
Face([1195, 1489, 337, 1024, 916])
Face([292, 588, 1424, 884, 2238])
Face([718, 520, 1976, 1403, 2361])
Face([634, 928, 2325, 527, 2356])
Face([371, 57, 1812, 45, 1163])
Face([442, 816, 1878, 1772, 2391])
Face([628, 1915, 2129, 1004, 645])
Face([1375, 992, 250, 101, 242])
Face([2215, 2042, 246, 1984, 1479])
Face([5, 1257, 1779, 2168, 981])
Face([646, 1883, 1722, 1463, 2316])
Face([2057, 2116, 1678, 1428, 855])
Face([691, 37, 1352, 937, 2175])
Face([2224, 506, 2324, 2020, 2130])
Face([2364, 938, 1775, 483, 1933])
Face([1231, 1600, 2298, 1210, 1773])
Face([469, 265, 262, 941, 1466])
Face([481, 1068, 1190, 1025, 1047])
Face([1023, 2121, 461, 30, 579])
Face([544, 873, 1897, 1769, 1100])
Face([390, 490, 2309, 174, 197])
Face([641, 1539, 1338, 999, 1949])
Face([106, 1427, 1138, 2383, 2102])
Face([1008, 1634, 1531, 492, 1127])
Face([28, 178, 1859, 1574, 2139])
Face([1500, 955, 1547, 1469, 1990])
Face([1851, 347, 2192, 673, 165])
Face([47, 1107, 1777, 2301, 1422])
Face([456, 2022, 869, 1461, 1983])
Face([1571, 2170, 314, 1081, 515])
Face([397, 794, 113, 1096, 1774])
Face([95, 809, 2003, 1991, 1370])
Face([1820, 896, 1396, 965, 935])
Face([2147, 1932, 1259, 2041, 2013])
Face([1874, 1620, 1039, 1178, 982])
Face([18, 1720, 1683, 2112, 994])
Face([92, 328, 1912, 1562, 1467])
Face([437, 2152, 1032, 1061, 1326])
Face([2264, 1611, 825, 1762, 1532])
Face([1301, 1865, 2031, 2025, 2054])
Face([1884, 1276, 959, 1526, 214])
Face([1832, 571, 1343, 1285, 327])
Face([30, 537, 518, 1632, 579])
Face([46, 176, 295, 244, 744])
Face([49, 193, 2021, 2134, 1794])
Face([1198, 160, 2133, 1188, 748])
Face([1027, 681, 1879, 2288, 1953])
Face([1540, 811, 1110, 2100, 94])
Face([731, 170, 885, 755, 2155])
Face([766, 1352, 937, 2330, 1694])
Face([292, 1926, 2319, 130, 2238])
Face([1426, 257, 491, 1575, 1708])
Face([641, 1277, 1388, 1594, 1949])
Face([313, 331, 1932, 1259, 1624])
Face([65, 220, 947, 1783, 983])
Face([1071, 2392, 1967, 213, 239])
Face([2399, 562, 534, 948, 1698])
Face([233, 1144, 2216, 1831, 2227])
Face([635, 209, 617, 1255, 2085])
Face([810, 1048, 770, 2328, 1076])
Face([2028, 1492, 1947, 837, 2150])
Face([473, 2136, 1024, 916, 1284])
Face([2046, 0, 1896, 1137, 1538])
Face([2249, 738, 1131, 1393, 1269])
Face([1309, 1075, 130, 2238, 884])
Face([25, 2377, 915, 2155, 755])
Face([1905, 2389, 2174, 2285, 806])
Face([891, 1844, 645, 1004, 1118])
Face([1733, 560, 1658, 1876, 978])
Face([816, 1878, 966, 2195, 1615])
Face([618, 1843, 1922, 1860, 2323])
Face([1015, 851, 548, 2377, 915])
Face([1384, 352, 2026, 1589, 1925])
Face([1079, 129, 1167, 1241, 1417])
Face([39, 2272, 921, 1042, 227])
Face([2258, 1365, 596, 2061, 854])
Face([683, 1368, 1171, 960, 168])
Face([1883, 1722, 1643, 1083, 1366])
Face([822, 953, 925, 1750, 843])
Face([2032, 2001, 1655, 1689, 1043])
Face([698, 225, 1510, 1185, 1934])
Face([461, 1139, 2196, 537, 30])
Face([1795, 2394, 2338, 1168, 2315])
Face([420, 2080, 2382, 348, 1667])
Face([1855, 1945, 2181, 147, 2131])
Face([1965, 1970, 1331, 1617, 934])
Face([613, 754, 1390, 1556, 1845])
Face([421, 1108, 169, 229, 1583])
Face([1370, 970, 1817, 1187, 1991])
Face([1257, 784, 1188, 2133, 1779])
Face([1380, 1876, 978, 1225, 2302])
Face([2162, 201, 1867, 1747, 717])
Face([467, 11, 649, 1044, 36])
Face([721, 2090, 729, 1290, 334])
Face([1082, 752, 158, 1499, 1472])
Face([427, 114, 986, 1985, 1527])
Face([1690, 2110, 994, 2112, 192])
Face([1051, 123, 463, 1660, 1084])
Face([450, 1328, 211, 1998, 1619])
Face([2218, 840, 1657, 1170, 2027])
Face([630, 1745, 674, 1642, 1446])
Face([627, 1608, 2099, 1802, 919])
Face([1866, 2304, 2113, 1169, 2091])
Face([1546, 1612, 631, 750, 2149])
Face([364, 1738, 1864, 376, 125])
Face([395, 1629, 1603, 1944, 542])
Face([281, 1980, 1491, 1058, 2291])
Face([2316, 898, 1881, 126, 1463])
Face([808, 960, 168, 2248, 1214])
Face([602, 1440, 803, 2302, 1380])
Face([431, 1195, 916, 1284, 2078])
Face([633, 1874, 1620, 2343, 2235])
Face([1784, 940, 1202, 283, 575])
Face([26, 2314, 1433, 1453, 55])
Face([275, 1065, 1099, 1505, 1834])
Face([276, 301, 1888, 541, 351])
Face([2371, 1304, 1731, 1700, 2191])
Face([1011, 1861, 2123, 2153, 1545])
Face([698, 32, 1902, 2035, 225])
Face([1915, 2129, 848, 908, 180])
Face([1326, 1061, 2049, 1734, 638])
Face([22, 491, 1575, 760, 1518])
Face([397, 145, 1936, 828, 794])
Face([953, 485, 2252, 1404, 925])
Face([379, 2105, 1677, 603, 438])
Face([384, 2225, 2385, 845, 2290])
Face([1959, 308, 1670, 1233, 1951])
Face([1514, 1264, 835, 1794, 49])
Face([1823, 2355, 1616, 1064, 1997])
Face([1841, 1930, 67, 1822, 1112])
Face([404, 1087, 2305, 418, 2294])
Face([4, 496, 2114, 1568, 1493])
Face([2086, 523, 2096, 1525, 951])
Face([40, 1156, 782, 1307, 2151])
Face([4, 1656, 2203, 1481, 1493])
Face([465, 872, 1244, 1545, 1011])
Face([1113, 1226, 2206, 269, 1895])
Face([461, 2121, 753, 653, 1139])
Face([570, 1227, 1254, 1771, 1399])
Face([434, 726, 1022, 1625, 142])
Face([449, 745, 946, 90, 1398])
Face([273, 519, 120, 1071, 239])
Face([426, 2058, 1816, 1389, 115])
Face([611, 1231, 1773, 354, 231])
Face([705, 1704, 1340, 142, 1625])
Face([288, 306, 2185, 152, 2244])
Face([919, 1802, 1854, 2128, 1356])
Face([675, 2153, 1545, 1244, 954])
Face([87, 2274, 1498, 2397, 228])
Face([1460, 1513, 1744, 532, 1622])
Face([660, 1122, 2114, 496, 1757])
Face([2386, 1169, 2091, 1311, 1394])
Face([77, 1008, 1127, 1267, 1182])
Face([608, 70, 2050, 895, 1351])
Face([707, 1500, 955, 1160, 1684])
Face([455, 2148, 1993, 1358, 1327])
Face([1308, 1201, 1960, 1964, 2379])
Face([403, 1549, 1224, 1474, 1475])
Face([2111, 2012, 908, 180, 759])
Face([1582, 2390, 315, 2337, 215])
Face([692, 580, 1100, 1769, 1141])
Face([623, 2074, 318, 979, 781])
Face([706, 2345, 2001, 2032, 325])
Face([476, 1073, 918, 181, 573])
Face([1989, 642, 2179, 570, 1227])
Face([650, 721, 2090, 2081, 1766])
Face([1757, 496, 4, 1656, 1470])
Face([86, 1548, 2289, 1530, 1749])
Face([430, 179, 1669, 178, 28])
Face([224, 316, 1981, 1776, 597])
Face([450, 1619, 2260, 2120, 1799])
Face([2156, 1780, 938, 1775, 2165])
Face([420, 329, 682, 72, 1667])
Face([367, 1713, 1003, 1929, 1038])
Face([672, 568, 354, 231, 346])
Face([374, 1851, 165, 1811, 1982])
Face([387, 1191, 561, 761, 127])
Face([2132, 464, 1582, 215, 285])
Face([42, 194, 524, 558, 1972])
Face([716, 2018, 1395, 751, 10])
Face([1322, 764, 540, 128, 2005])
Face([370, 1891, 807, 1305, 838])
Face([1609, 1432, 990, 804, 867])
Face([1569, 1458, 2313, 1640, 522])
Face([285, 2202, 2270, 2337, 215])
Face([75, 1313, 1153, 1543, 322])
Face([8, 1098, 1552, 536, 508])
Face([1133, 2186, 1848, 2106, 2276])
Face([1614, 339, 1557, 1646, 357])
Face([1031, 2176, 589, 2158, 23])
Face([309, 1994, 1115, 880, 1002])
Face([1434, 1601, 164, 1137, 1538])
Face([1476, 176, 295, 1021, 1573])
Face([614, 1425, 1712, 897, 1444])
Face([1595, 515, 1571, 603, 1677])
Face([403, 1051, 1084, 1939, 1549])
Face([1250, 1673, 1788, 1711, 134])
Face([470, 2065, 983, 65, 1974])
Face([79, 232, 1499, 158, 495])
Face([631, 1724, 2141, 1560, 1612])
Face([2075, 1801, 1262, 1508, 661])
Face([444, 1872, 2373, 2226, 1387])
Face([736, 1768, 1698, 2399, 248])
Face([879, 332, 2108, 183, 967])
Face([1572, 1649, 2221, 1909, 1315])
Face([2193, 720, 219, 2117, 1605])
Face([2308, 1074, 2169, 2358, 1886])
Face([640, 1792, 1523, 595, 1164])
Face([612, 274, 1507, 200, 2076])
Face([623, 781, 35, 748, 1198])
Face([1718, 1683, 2112, 192, 1319])
Face([369, 1265, 513, 2315, 1795])
Face([602, 155, 1658, 1876, 1380])
Face([1668, 1357, 1207, 1218, 1759])
Face([613, 1845, 1437, 1630, 2247])
Face([367, 320, 149, 1006, 1038])
Face([1696, 330, 2084, 140, 2060])
Face([48, 1072, 1449, 1235, 991])
Face([532, 221, 205, 958, 1622])
Face([451, 2137, 110, 1986, 1900])
Face([774, 1789, 578, 1085, 1763])
Face([768, 1579, 877, 1501, 1132])
Face([466, 1273, 1554, 730, 786])
Face([63, 345, 1405, 1873, 1681])
Face([392, 68, 2278, 2303, 1847])
Face([671, 2056, 1875, 1626, 1442])
Face([1745, 674, 104, 2156, 1780])
Face([439, 900, 639, 1436, 1341])
Face([831, 1456, 2165, 1775, 483])
Face([949, 244, 295, 1021, 1053])
Face([290, 1372, 1419, 339, 1614])
Face([744, 244, 949, 103, 1735])
Face([1219, 1010, 1542, 1868, 1628])
Face([604, 2122, 156, 332, 879])
Face([1261, 1515, 500, 2092, 2375])
Face([282, 1544, 2370, 531, 914])
Face([413, 657, 1781, 2085, 635])
Face([1162, 1952, 1636, 1833, 1637])
Face([25, 755, 885, 2293, 1140])
Face([385, 688, 1274, 21, 711])
Face([70, 2050, 832, 1522, 1222])
Face([439, 2160, 512, 504, 1341])
Face([593, 880, 1115, 1229, 1253])
Face([687, 1392, 950, 251, 1275])
Face([448, 538, 1633, 198, 1103])
Face([60, 1852, 2010, 742, 2329])
Face([465, 872, 2334, 247, 1287])
Face([435, 556, 1518, 760, 2093])
Face([668, 1345, 2387, 1973, 1692])
Face([628, 645, 1844, 2365, 287])
Face([860, 202, 986, 114, 723])
Face([227, 1042, 1790, 1950, 203])
Face([2173, 1170, 2027, 1760, 1300])
Face([372, 569, 1120, 1765, 2287])
Face([419, 547, 1157, 344, 2357])
Face([1211, 1520, 1544, 282, 2070])
Face([707, 1684, 322, 1543, 1516])
Face([1858, 2177, 1374, 1935, 1302])
Face([870, 1450, 859, 751, 1395])
Face([429, 1784, 575, 1524, 998])
Face([2167, 1045, 2280, 863, 1483])
Face([505, 1441, 1892, 1189, 2166])
Face([405, 1158, 1699, 917, 1367])
Face([325, 2032, 1043, 2212, 1597])
Face([1287, 472, 1310, 865, 247])
Face([194, 1987, 280, 2180, 524])
Face([404, 1087, 1680, 1850, 2327])
Face([1313, 1153, 2261, 105, 1870])
Face([389, 1243, 1685, 951, 2086])
Face([535, 1416, 1613, 234, 1037])
Face([644, 988, 727, 317, 1335])
Face([492, 1644, 1172, 1267, 1127])
Face([453, 1705, 2092, 2375, 294])
Face([2055, 1374, 1935, 299, 1623])
Face([551, 1224, 1474, 1700, 1731])
Face([944, 798, 221, 532, 1744])
Face([2011, 1978, 868, 2089, 780])
Face([2082, 139, 2246, 1146, 1143])
Face([1619, 2260, 1409, 255, 1998])
Face([757, 1740, 1026, 1059, 812])
Face([1121, 710, 2142, 2161, 871])
Face([665, 1914, 2007, 1764, 1862])
Face([422, 1027, 681, 677, 324])
Face([673, 1761, 302, 1811, 165])
Face([633, 1874, 982, 1889, 1414])
Face([747, 212, 609, 1561, 1596])
Face([308, 1386, 1235, 1449, 1670])
Face([622, 1555, 1535, 1385, 1421])
Face([655, 882, 2248, 1214, 261])
Face([669, 2105, 379, 1924, 1770])
Face([101, 321, 157, 278, 242])
Face([1713, 1003, 718, 520, 1911])
Face([13, 1899, 14, 2068, 2115])
Face([678, 189, 1311, 1394, 839])
Face([93, 521, 821, 1659, 1092])
Face([566, 961, 1354, 522, 1640])
Face([672, 1521, 2312, 1136, 346])
Face([789, 312, 1729, 1376, 1402])
Face([455, 1271, 2140, 66, 1327])
Face([1846, 694, 2002, 1181, 2047])
Face([397, 145, 1433, 2314, 1774])
Face([363, 1937, 1291, 934, 1965])
Face([59, 823, 1131, 1393, 1183])
Face([383, 1258, 700, 2388, 2135])
Face([2244, 2187, 2230, 2254, 152])
Face([665, 1862, 1963, 1353, 270])
Face([1954, 1232, 2396, 2226, 2373])
Face([1909, 1145, 943, 2014, 2221])
Face([2272, 921, 1697, 1260, 1941])
Face([103, 949, 1053, 1599, 341])
Face([2214, 1105, 307, 1106, 830])
Face([1857, 2073, 509, 1706, 2037])
Face([1588, 797, 929, 286, 1014])
Face([698, 32, 706, 2345, 1934])
Face([395, 1842, 1263, 436, 1629])
Face([89, 2009, 336, 976, 2163])
Face([637, 2353, 727, 988, 2219])
Face([445, 2034, 1980, 281, 1067])
Face([1336, 2253, 1333, 2109, 702])
Face([1914, 1782, 1756, 1205, 2007])
Face([399, 619, 1550, 214, 1884])
Face([1604, 1561, 609, 83, 1057])
Face([616, 852, 725, 1893, 662])
Face([445, 555, 1090, 625, 2034])
Face([1662, 2352, 697, 2162, 201])
Face([475, 1339, 950, 251, 2204])
Face([1101, 1234, 269, 1895, 1509])
Face([771, 57, 1812, 1070, 1988])
Face([1836, 2257, 64, 1534, 2395])
Face([1182, 1267, 1172, 1252, 175])
Face([2192, 347, 197, 174, 29])
Face([247, 865, 1591, 1533, 2334])
Face([363, 1937, 1751, 1270, 1094])
Face([629, 819, 1682, 132, 1418])
Face([1279, 779, 2082, 1143, 507])
Face([2225, 2385, 574, 716, 2018])
Face([1583, 487, 127, 761, 229])
Face([335, 226, 1190, 1068, 1486])
Face([1584, 577, 8, 1098, 2292])
Face([424, 888, 1725, 266, 1177])
Face([326, 906, 1485, 196, 1007])
Face([371, 1163, 763, 141, 133])
Face([1122, 2114, 1568, 2227, 1831])
Face([652, 297, 779, 2082, 139])
Face([2251, 1529, 550, 1080, 1046])
Face([1734, 585, 767, 2380, 2049])
Face([366, 373, 1361, 271, 150])
Face([1107, 2376, 2084, 140, 1777])
Face([414, 1584, 2292, 661, 2075])
Face([1705, 2092, 500, 2038, 1767])
Face([774, 163, 2273, 186, 1763])
Face([1102, 1009, 1028, 2280, 1045])
Face([1826, 2256, 1889, 982, 1178])
Face([1728, 1748, 1881, 126, 1142])
Face([430, 1410, 1220, 2139, 28])
Face([375, 1088, 2308, 1886, 1078])
Face([764, 540, 2289, 1530, 829])
Face([837, 1706, 509, 1359, 1947])
Face([476, 1073, 195, 1961, 1676])
Face([1473, 2125, 995, 1483, 863])
Face([1416, 593, 1253, 2087, 1613])
Face([426, 1017, 773, 1890, 2058])
Face([2321, 2211, 2189, 2360, 862])
Face([79, 232, 1056, 2163, 89])
Face([2205, 1480, 1462, 503, 1839])
Face([421, 739, 474, 487, 1583])
Face([29, 1296, 2088, 2309, 174])
Face([52, 1540, 94, 54, 1317])
Face([675, 2153, 2123, 1109, 923])
Face([800, 2145, 1528, 1709, 886])
Face([374, 390, 490, 945, 1982])
Face([1758, 2360, 2189, 1563, 2053])
Face([1351, 1824, 96, 2143, 895])
Face([259, 1331, 1970, 1362, 590])
Face([1738, 1864, 1319, 1718, 762])
Face([422, 860, 202, 2198, 324])
Face([396, 1460, 1513, 2257, 1836])
Face([598, 900, 439, 2160, 933])
Face([1676, 1272, 685, 818, 1961])
Face([2139, 1220, 489, 1349, 1574])
Face([118, 128, 2005, 1091, 2126])
Face([659, 296, 1855, 1945, 1693])
Face([550, 1529, 1420, 901, 1245])
Face([454, 1603, 1944, 1664, 119])
Face([657, 328, 1912, 1278, 1781])
Face([984, 1512, 972, 1467, 92])
Face([1660, 1084, 1939, 2354, 2326])
Face([1799, 2120, 43, 452, 1412])
Face([106, 224, 316, 1429, 1427])
Face([709, 899, 893, 1727, 549])
Face([703, 2210, 93, 1092, 122])
Face([2180, 1553, 1558, 558, 524])
Face([1294, 1793, 930, 1688, 2239])
Face([1369, 576, 428, 1013, 1581])
Face([1, 1208, 1448, 170, 731])
Face([680, 1240, 331, 1932, 2147])
Face([627, 1608, 1358, 1993, 2171])
Face([732, 268, 144, 2174, 2389])
Face([1555, 2252, 1404, 857, 1535])
Face([637, 2219, 564, 480, 2036])
Face([106, 224, 597, 740, 2102])
Face([376, 1690, 2110, 1020, 125])
Face([447, 2016, 1366, 1883, 646])
Face([473, 2136, 1033, 2362, 1830])
Face([381, 1408, 2124, 98, 905])
Face([696, 296, 1855, 2131, 599])
Face([1901, 1268, 1215, 1587, 2197])
Face([928, 172, 340, 963, 2325])
Face([1405, 1873, 971, 1880, 2344])
Face([53, 814, 1033, 2362, 926])
Face([611, 1186, 1136, 346, 231])
Face([905, 648, 543, 2228, 98])
Face([607, 2220, 2296, 1413, 1111])
Face([1086, 1896, 1137, 164, 722])
Face([834, 1921, 1634, 1008, 77])
Face([10, 2318, 2268, 859, 751])
Face([1821, 1819, 1701, 1166, 1363])
Face([1678, 1563, 2189, 2211, 2116])
Face([1982, 945, 903, 302, 1811])
Face([399, 619, 2167, 1045, 1102])
Face([56, 1280, 858, 71, 1564])
Face([687, 587, 1579, 768, 1275])
Face([50, 1312, 1291, 934, 1617])
Face([2136, 1024, 337, 814, 1033])
Face([427, 2288, 1953, 723, 114])
Face([2222, 256, 1406, 172, 340])
Face([1537, 1509, 1101, 754, 1390])
Face([2172, 1371, 803, 2302, 1225])
Face([415, 1180, 1212, 1956, 61])
Face([1067, 281, 2291, 1246, 1585])
Face([1576, 1736, 878, 2199, 2051])
Face([441, 1826, 1178, 1039, 356])
Face([1893, 1504, 132, 1682, 725])
Face([355, 1040, 358, 1918, 2359])
Face([12, 111, 1247, 1430, 2255])
Face([1367, 801, 1950, 203, 917])
Face([1868, 1628, 2383, 1138, 1062])
Face([377, 684, 20, 1596, 747])
Face([787, 1154, 1639, 154, 2271])
Face([1550, 214, 1526, 2125, 995])
Face([873, 1897, 2209, 2378, 1506])
Face([149, 1006, 1034, 1484, 1567])
Face([859, 1450, 1321, 824, 2268])
Face([101, 321, 1329, 117, 250])
Face([1239, 1697, 921, 1042, 1790])
Face([416, 1378, 1633, 198, 1487])
Face([1317, 729, 2090, 2081, 54])
Face([2318, 241, 1962, 824, 2268])
Face([44, 526, 2154, 1447, 559])
Face([694, 1808, 736, 1768, 2002])
Face([728, 1823, 1997, 1324, 2119])
Face([130, 1075, 1925, 1589, 2319])
Face([428, 1283, 1228, 586, 1013])
Face([466, 680, 2147, 2013, 786])
Face([1299, 323, 1810, 1828, 892])
Face([409, 237, 1059, 1026, 1165])
Face([894, 1645, 188, 811, 1110])
Face([2267, 2333, 307, 1105, 1423])
Face([993, 27, 2177, 1858, 423])
Face([821, 2106, 1848, 987, 1659])
Face([492, 1531, 1415, 1618, 1644])
Face([795, 825, 1762, 2146, 34])
Face([1164, 595, 686, 1336, 2253])
Face([690, 2313, 1458, 974, 2250])
Face([470, 2065, 2119, 728, 109])
Face([407, 36, 467, 1661, 1869])
Face([2324, 2020, 1482, 2062, 1957])
Face([693, 1305, 807, 2138, 1927])
Face([1350, 1577, 881, 1653, 2006])
Face([389, 746, 411, 802, 1243])
Face([1206, 213, 1967, 1648, 2045])
Face([578, 2338, 2394, 2048, 1085])
Face([380, 1082, 752, 1703, 102])
Face([1862, 1963, 288, 306, 1764])
Face([899, 893, 1739, 112, 1221])
Face([1141, 1769, 1897, 2209, 166])
Face([1004, 2129, 848, 19, 1118])
Face([677, 681, 1879, 1702, 927])
Face([405, 1158, 1941, 1260, 2030])
Face([462, 1298, 839, 1394, 2386])
Face([1934, 2345, 2001, 1655, 1185])
Face([38, 216, 2188, 1904, 790])
Face([2098, 712, 1114, 980, 1635])
Face([2262, 2233, 206, 1903, 1752])
