(132, 272, 151, 25, 28, 416, 295, 168, 557, 436, 440, 319, 67, 323, 331, 109, 494, 113, 248, 379)->[(-1+1*r5), (-4+2*r5), (3-1*r5), 0]
(274, 283, 43, 555, 304, 54, 569, 60, 454, 72, 584, 459, 205, 212, 86, 218, 355, 105, 490, 498)->[(-3+1*r5), (3-1*r5), (-3+1*r5), (3-1*r5)]
(259, 136, 524, 152, 281, 426, 555, 304, 320, 584, 86, 346, 96, 481, 229, 486, 232, 105, 366, 496)->[(4-2*r5), (-1+1*r5), 0, (3-1*r5)]
(1, 528, 401, 24, 409, 538, 155, 164, 37, 426, 299, 566, 312, 68, 82, 346, 95, 229, 486, 366)->[(-4+2*r5), (-1+1*r5), 0, (3-1*r5)]
(2, 3, 131, 517, 522, 38, 172, 303, 435, 52, 57, 196, 79, 216, 223, 361, 106, 362, 236, 383)->[0, 0, (6-2*r5), 0]
(387, 265, 140, 405, 30, 31, 298, 559, 311, 62, 576, 69, 581, 583, 465, 87, 483, 488, 246, 374)->[(1-1*r5), 0, (4-2*r5), (-3+1*r5)]
(518, 391, 266, 398, 402, 154, 539, 302, 562, 179, 315, 449, 74, 458, 77, 354, 231, 368, 124, 380)->[(3-1*r5), (4-2*r5), 0, (-1+1*r5)]
(395, 146, 411, 418, 305, 308, 439, 450, 197, 462, 80, 337, 594, 213, 101, 102, 485, 492, 112, 127)->[(3-1*r5), (-3+1*r5), (3-1*r5), (-3+1*r5)]
(263, 398, 27, 157, 36, 548, 302, 53, 309, 567, 575, 203, 83, 354, 103, 237, 367, 368, 118, 124)->[0, 0, 0, (6-2*r5)]
(390, 394, 145, 147, 413, 547, 178, 55, 59, 188, 328, 588, 595, 340, 470, 90, 220, 225, 104, 503)->[0, 0, 0, (-6+2*r5)]
(128, 512, 390, 393, 10, 147, 556, 50, 56, 186, 443, 189, 577, 211, 470, 471, 90, 220, 110, 504)->[0, (-3+1*r5), (4-2*r5), (1-1*r5)]
(514, 133, 263, 137, 403, 551, 51, 309, 567, 573, 449, 77, 461, 221, 354, 100, 124, 241, 372, 380)->[0, (-3+1*r5), (-4+2*r5), (-1+1*r5)]
(256, 13, 142, 30, 546, 171, 183, 187, 61, 62, 574, 335, 465, 345, 89, 224, 480, 483, 359, 246)->[(-6+2*r5), 0, 0, 0]
(2, 517, 521, 17, 406, 28, 414, 168, 176, 323, 580, 75, 84, 487, 361, 362, 236, 494, 120, 379)->[(3-1*r5), 0, (-1+1*r5), (-4+2*r5)]
(1, 129, 24, 152, 538, 163, 304, 569, 459, 338, 86, 346, 475, 229, 364, 238, 497, 498, 245, 250)->[0, (-1+1*r5), (-3+1*r5), (-4+2*r5)]
(132, 389, 141, 273, 531, 151, 418, 419, 170, 557, 440, 442, 445, 67, 198, 462, 337, 213, 234, 127)->[(-1+1*r5), 0, (-4+2*r5), (-3+1*r5)]
(385, 394, 534, 291, 421, 301, 175, 49, 59, 66, 334, 473, 92, 349, 225, 357, 104, 369, 503, 510)->[0, (3-1*r5), (4-2*r5), (1-1*r5)]
(515, 392, 282, 286, 32, 290, 430, 444, 191, 321, 195, 327, 463, 215, 353, 226, 360, 111, 499, 123)->[0, 0, (-6+2*r5), 0]
(130, 391, 533, 154, 539, 166, 48, 562, 316, 572, 78, 590, 209, 217, 97, 228, 231, 491, 242, 506)->[(-1+1*r5), 0, (4-2*r5), (3-1*r5)]
(2, 514, 133, 517, 269, 288, 423, 172, 51, 52, 435, 194, 455, 84, 88, 221, 487, 241, 120, 507)->[0, (4-2*r5), (-1+1*r5), (3-1*r5)]
(23, 538, 548, 425, 299, 555, 53, 54, 312, 201, 203, 83, 86, 475, 481, 229, 490, 237, 366, 498)->[0, (3-1*r5), (4-2*r5), (-1+1*r5)]
(6, 525, 145, 20, 413, 417, 547, 561, 55, 570, 448, 76, 210, 339, 340, 599, 114, 116, 121, 255)->[(4-2*r5), 0, (3-1*r5), (1-1*r5)]
(387, 515, 144, 286, 424, 174, 430, 446, 576, 321, 581, 583, 456, 94, 381, 243, 500, 374, 123, 509)->[(-3+1*r5), 0, (1-1*r5), (4-2*r5)]
(128, 515, 519, 393, 529, 18, 161, 290, 169, 430, 56, 444, 577, 457, 211, 353, 243, 500, 125, 509)->[0, (4-2*r5), (1-1*r5), (-3+1*r5)]
(1, 136, 528, 152, 155, 35, 165, 182, 310, 441, 320, 464, 468, 346, 477, 482, 486, 497, 371, 250)->[0, (6-2*r5), 0, 0]
(393, 18, 415, 162, 169, 186, 59, 188, 577, 66, 322, 578, 470, 91, 220, 235, 369, 503, 125, 510)->[(-4+2*r5), 0, (-3+1*r5), (1-1*r5)]
(2, 522, 269, 159, 297, 427, 46, 177, 435, 579, 580, 75, 79, 344, 347, 478, 361, 120, 507, 382)->[0, (-4+2*r5), (-1+1*r5), (3-1*r5)]
(512, 520, 22, 150, 292, 293, 40, 554, 556, 439, 189, 64, 197, 80, 594, 93, 110, 112, 119, 504)->[(-4+2*r5), (1-1*r5), 0, (-3+1*r5)]
(7, 523, 397, 143, 400, 42, 433, 180, 571, 191, 327, 204, 463, 214, 226, 227, 230, 111, 508, 253)->[0, (4-2*r5), (1-1*r5), (3-1*r5)]
(129, 392, 278, 283, 156, 286, 549, 424, 43, 174, 569, 60, 317, 321, 195, 459, 215, 238, 245, 381)->[(4-2*r5), (3-1*r5), (1-1*r5), 0]
(395, 268, 146, 530, 285, 293, 40, 554, 44, 313, 197, 586, 594, 343, 472, 492, 239, 370, 505, 252)->[(3-1*r5), (1-1*r5), (-4+2*r5), 0]
(515, 262, 519, 9, 14, 529, 289, 290, 294, 180, 446, 191, 453, 204, 463, 214, 94, 500, 122, 123)->[(4-2*r5), (-3+1*r5), (1-1*r5), 0]
(140, 527, 278, 534, 284, 156, 158, 421, 301, 174, 431, 559, 311, 317, 581, 583, 456, 334, 357, 381)->[(-3+1*r5), (3-1*r5), (-3+1*r5), (-3+1*r5)]
(262, 7, 397, 270, 153, 294, 39, 429, 558, 433, 180, 185, 318, 65, 204, 592, 81, 117, 122, 511)->[(-3+1*r5), (-3+1*r5), (-3+1*r5), (3-1*r5)]
(399, 400, 276, 533, 537, 282, 32, 166, 42, 48, 434, 307, 437, 327, 78, 598, 226, 242, 499, 508)->[(3-1*r5), 0, (1-1*r5), (-4+2*r5)]
(386, 6, 275, 535, 280, 410, 417, 422, 564, 568, 448, 324, 73, 339, 596, 597, 599, 108, 365, 244)->[(-3+1*r5), (-3+1*r5), (3-1*r5), (-3+1*r5)]
(258, 391, 266, 143, 400, 154, 41, 42, 47, 48, 179, 307, 315, 571, 326, 217, 227, 242, 502, 375)->[(3-1*r5), (-3+1*r5), (-3+1*r5), (3-1*r5)]
(17, 151, 279, 25, 411, 418, 168, 303, 57, 445, 67, 325, 213, 216, 101, 102, 362, 236, 494, 378)->[(3-1*r5), 0, (-1+1*r5), (4-2*r5)]
(513, 130, 15, 273, 295, 557, 438, 440, 442, 316, 572, 319, 590, 97, 98, 358, 233, 234, 113, 373)->[(6-2*r5), 0, 0, 0]
(128, 387, 134, 519, 9, 405, 407, 289, 50, 56, 443, 446, 69, 471, 356, 488, 243, 500, 501, 374)->[(-3+1*r5), (-3+1*r5), (-3+1*r5), (-3+1*r5)]
(257, 274, 153, 546, 167, 171, 558, 318, 63, 65, 454, 72, 332, 205, 335, 466, 345, 224, 355, 117)->[(1-1*r5), 0, (4-2*r5), (3-1*r5)]
(260, 262, 9, 138, 14, 270, 271, 149, 407, 289, 294, 39, 173, 185, 190, 71, 336, 341, 356, 501)->[(-3+1*r5), (1-1*r5), (4-2*r5), 0]
(15, 276, 404, 542, 166, 552, 434, 563, 181, 437, 438, 316, 200, 330, 78, 590, 476, 358, 489, 506)->[(-1+1*r5), (-4+2*r5), (-3+1*r5), 0]
(267, 272, 528, 408, 26, 155, 416, 33, 37, 566, 452, 331, 464, 82, 350, 482, 363, 109, 371, 248)->[(3-1*r5), (-1+1*r5), (-4+2*r5), 0]
(514, 518, 269, 402, 406, 157, 36, 46, 302, 176, 567, 449, 75, 333, 207, 347, 221, 354, 487, 120)->[(-4+2*r5), 0, (3-1*r5), (-1+1*r5)]
(133, 8, 396, 540, 288, 544, 34, 423, 553, 51, 58, 573, 582, 461, 88, 222, 99, 107, 372, 251)->[(-3+1*r5), (-3+1*r5), (3-1*r5), (3-1*r5)]
(129, 278, 534, 156, 29, 35, 163, 549, 175, 431, 310, 334, 342, 473, 92, 477, 484, 497, 245, 250)->[0, (-1+1*r5), (-3+1*r5), (4-2*r5)]
(259, 157, 159, 36, 548, 426, 46, 177, 312, 68, 333, 83, 469, 347, 95, 481, 366, 496, 118, 382)->[0, (3-1*r5), (-4+2*r5), (-1+1*r5)]
(388, 269, 19, 36, 553, 51, 309, 567, 58, 573, 85, 469, 344, 88, 347, 221, 103, 118, 507, 382)->[(4-2*r5), 0, (3-1*r5), (-1+1*r5)]
(513, 266, 268, 148, 154, 285, 300, 47, 562, 572, 74, 458, 343, 217, 97, 98, 239, 373, 375, 252)->[(-1+1*r5), (-3+1*r5), 0, (-4+2*r5)]
(7, 523, 397, 23, 27, 167, 53, 54, 318, 575, 203, 205, 592, 218, 355, 230, 490, 367, 117, 253)->[(4-2*r5), 0, (-3+1*r5), (-1+1*r5)]
(512, 520, 526, 16, 18, 22, 161, 545, 186, 64, 577, 322, 70, 457, 202, 206, 211, 91, 110, 376)->[(3-1*r5), (-3+1*r5), (-3+1*r5), (-3+1*r5)]
(517, 17, 146, 536, 411, 414, 160, 44, 172, 305, 313, 194, 196, 455, 84, 216, 101, 236, 492, 370)->[(-4+2*r5), (-3+1*r5), (-1+1*r5), 0]
(518, 401, 409, 539, 157, 299, 302, 312, 68, 201, 333, 207, 209, 83, 228, 231, 491, 237, 368, 377)->[(3-1*r5), (-4+2*r5), 0, (-1+1*r5)]
(3, 131, 5, 383, 264, 535, 287, 38, 570, 73, 339, 467, 599, 348, 223, 121, 108, 249, 254, 255)->[(-3+1*r5), 0, (-1+1*r5), (4-2*r5)]
(258, 266, 12, 530, 403, 412, 285, 550, 551, 179, 326, 585, 458, 586, 77, 343, 100, 375, 505, 380)->[(-4+2*r5), (1-1*r5), 0, (3-1*r5)]
(384, 143, 16, 399, 529, 282, 161, 290, 41, 42, 307, 453, 70, 457, 202, 463, 214, 353, 226, 502)->[(-4+2*r5), (-3+1*r5), (1-1*r5), 0]
(130, 518, 521, 402, 148, 406, 28, 176, 562, 436, 572, 319, 74, 207, 98, 231, 491, 113, 377, 379)->[(-1+1*r5), 0, (-4+2*r5), (3-1*r5)]
(516, 135, 264, 13, 543, 287, 432, 565, 183, 187, 192, 193, 587, 593, 467, 480, 359, 249, 126, 254)->[(1-1*r5), (-4+2*r5), (3-1*r5), 0]
(386, 10, 147, 150, 410, 413, 417, 556, 178, 308, 439, 448, 450, 76, 340, 596, 90, 485, 112, 504)->[0, (-3+1*r5), (-4+2*r5), (1-1*r5)]
(256, 264, 396, 535, 540, 543, 544, 296, 564, 568, 187, 574, 73, 89, 348, 222, 359, 244, 249, 251)->[(1-1*r5), (4-2*r5), (3-1*r5), 0]
(385, 11, 267, 21, 408, 35, 291, 175, 49, 182, 310, 451, 342, 473, 474, 479, 351, 482, 363, 371)->[(-4+2*r5), (-1+1*r5), 0, (-3+1*r5)]
(260, 138, 139, 12, 530, 412, 292, 293, 554, 173, 314, 190, 585, 586, 460, 341, 472, 93, 493, 119)->[0, (-6+2*r5), 0, 0]
(6, 134, 390, 265, 10, 275, 405, 410, 31, 547, 561, 443, 448, 595, 340, 471, 87, 90, 488, 365)->[(-3+1*r5), (4-2*r5), 0, (1-1*r5)]
(391, 523, 398, 400, 533, 23, 539, 27, 425, 48, 53, 315, 201, 598, 227, 228, 230, 237, 368, 508)->[(-4+2*r5), 0, (-3+1*r5), (-1+1*r5)]
(401, 406, 26, 416, 427, 46, 177, 436, 566, 323, 68, 580, 75, 333, 207, 82, 95, 248, 377, 379)->[(3-1*r5), (3-1*r5), (3-1*r5), (3-1*r5)]
(137, 138, 139, 12, 149, 412, 34, 550, 39, 551, 429, 185, 582, 461, 81, 341, 99, 100, 372, 511)->[(4-2*r5), (1-1*r5), 0, (3-1*r5)]
(259, 4, 388, 135, 524, 19, 281, 159, 297, 432, 565, 192, 579, 587, 469, 344, 96, 496, 247, 382)->[(-3+1*r5), (3-1*r5), (3-1*r5), (3-1*r5)]
(404, 29, 162, 552, 45, 175, 49, 563, 181, 447, 66, 451, 578, 200, 342, 92, 479, 484, 235, 369)->[(3-1*r5), (3-1*r5), (-3+1*r5), (-3+1*r5)]
(526, 15, 16, 399, 276, 545, 166, 41, 300, 47, 307, 70, 590, 217, 97, 233, 489, 242, 373, 376)->[(-1+1*r5), (4-2*r5), (-3+1*r5), 0]
(389, 141, 20, 413, 418, 178, 308, 55, 445, 450, 325, 199, 328, 76, 588, 589, 337, 210, 102, 378)->[(-4+2*r5), 0, (3-1*r5), (1-1*r5)]
(6, 265, 30, 287, 298, 561, 183, 187, 574, 73, 87, 599, 483, 365, 240, 116, 244, 249, 126, 255)->[(1-1*r5), 0, (-4+2*r5), (-3+1*r5)]
(392, 537, 29, 542, 32, 163, 549, 552, 45, 434, 563, 437, 338, 215, 484, 360, 364, 238, 499, 245)->[(-4+2*r5), (3-1*r5), (1-1*r5), 0]
(513, 520, 395, 268, 526, 273, 40, 300, 64, 198, 206, 462, 80, 594, 233, 234, 239, 373, 376, 127)->[(-1+1*r5), (-3+1*r5), 0, (4-2*r5)]
(4, 261, 524, 13, 546, 432, 61, 63, 192, 193, 454, 72, 584, 335, 212, 96, 480, 232, 105, 495)->[(1-1*r5), (3-1*r5), 0, (-4+2*r5)]
(384, 512, 260, 519, 9, 14, 529, 22, 292, 50, 56, 189, 190, 453, 457, 202, 211, 93, 356, 493)->[0, (1-1*r5), (-3+1*r5), (4-2*r5)]
(132, 531, 21, 408, 33, 419, 295, 181, 438, 440, 442, 447, 451, 200, 330, 331, 479, 358, 363, 109)->[(-1+1*r5), (3-1*r5), 0, (4-2*r5)]
(284, 541, 158, 35, 291, 165, 428, 301, 431, 306, 182, 441, 334, 591, 473, 474, 219, 477, 349, 352)->[(4-2*r5), (-1+1*r5), 0, (-3+1*r5)]
(384, 530, 22, 292, 40, 41, 554, 300, 47, 64, 70, 326, 585, 202, 343, 493, 239, 502, 375, 376)->[(3-1*r5), (1-1*r5), (4-2*r5), 0]
(385, 389, 11, 141, 531, 21, 415, 419, 170, 49, 59, 188, 447, 66, 451, 578, 199, 328, 588, 104)->[(3-1*r5), (-4+2*r5), 0, (1-1*r5)]
(256, 4, 388, 396, 19, 540, 543, 553, 171, 432, 58, 63, 587, 332, 335, 466, 85, 480, 359, 107)->[(1-1*r5), 0, (-4+2*r5), (3-1*r5)]
(257, 261, 527, 144, 274, 283, 546, 424, 43, 174, 559, 317, 61, 62, 576, 581, 454, 212, 224, 246)->[(1-1*r5), (-4+2*r5), (-3+1*r5), 0]
(257, 387, 262, 142, 270, 144, 407, 289, 558, 446, 576, 65, 69, 336, 465, 345, 94, 224, 246, 122)->[(1-1*r5), (4-2*r5), (-3+1*r5), 0]
(256, 142, 270, 149, 153, 540, 34, 296, 171, 558, 185, 71, 336, 81, 466, 345, 89, 99, 107, 251)->[(1-1*r5), (-3+1*r5), 0, (-4+2*r5)]
