MeshFace([140, 269, 146, 907, 218])
MeshFace([279, 796, 999])
MeshFace([880, 1109, 896])
MeshFace([155, 1159, 644])
MeshFace([41, 809, 123])
MeshFace([69, 1128, 585])
MeshFace([96, 498, 763, 188, 935])
MeshFace([461, 891, 505])
MeshFace([229, 876, 605])
MeshFace([515, 719, 580])
MeshFace([42, 592, 963, 1128, 585])
MeshFace([83, 825, 811])
MeshFace([286, 520, 525, 554, 1032])
MeshFace([373, 625, 531])
MeshFace([392, 435, 478])
MeshFace([942, 1065, 1181])
MeshFace([149, 1195, 912])
MeshFace([247, 1169, 819])
MeshFace([274, 316, 1014])
MeshFace([168, 979, 1011])
MeshFace([336, 821, 377])
MeshFace([71, 880, 1115])
MeshFace([373, 996, 1191])
MeshFace([487, 851, 1090, 1062, 697])
MeshFace([34, 818, 538, 990, 338])
MeshFace([122, 465, 670])
MeshFace([146, 773, 269])
MeshFace([241, 941, 419])
MeshFace([101, 240, 804])
MeshFace([511, 1080, 734])
MeshFace([192, 512, 1134])
MeshFace([175, 689, 316, 633, 1184])
MeshFace([121, 928, 791])
MeshFace([395, 985, 448, 888, 744])
MeshFace([279, 568, 796])
MeshFace([191, 1071, 208])
MeshFace([423, 456, 1146])
MeshFace([398, 640, 654])
MeshFace([664, 856, 1098])
MeshFace([271, 321, 958])
MeshFace([102, 971, 995])
MeshFace([187, 482, 440])
MeshFace([258, 1153, 352])
MeshFace([35, 352, 729])
MeshFace([42, 162, 754])
MeshFace([414, 529, 1035])
MeshFace([618, 1189, 732, 976, 1168])
MeshFace([595, 618, 1168])
MeshFace([322, 1106, 331])
MeshFace([119, 379, 348])
MeshFace([632, 938, 1178])
MeshFace([177, 984, 1160])
MeshFace([243, 1167, 792])
MeshFace([475, 1037, 988])
MeshFace([4, 379, 119])
MeshFace([8, 602, 685, 69, 1128])
MeshFace([233, 953, 716])
MeshFace([123, 1040, 809])
MeshFace([333, 635, 836])
MeshFace([429, 1175, 1199])
MeshFace([397, 441, 1197])
MeshFace([35, 203, 43])
MeshFace([51, 915, 822])
