(403, 540, 157, 421, 192, 193, 576, 584, 74, 597, 350, 94, 479, 97, 231, 366, 116, 117, 244, 120)->[(-1-1*r5), 0, (-3-1*r5), -2]
(258, 131, 135, 15, 16, 144, 279, 28, 160, 288, 292, 302, 176, 572, 573, 63, 358, 487, 122, 126)->[(-2-2*r5), 0, 0, 0]
(132, 267, 523, 525, 401, 274, 150, 411, 285, 166, 39, 552, 427, 72, 80, 337, 233, 247, 504, 123)->[(3+1*r5), -2, (1+1*r5), 0]
(512, 514, 392, 266, 273, 405, 33, 299, 303, 435, 436, 566, 324, 325, 593, 86, 222, 106, 241, 251)->[0, (1+1*r5), -2, (3+1*r5)]
(129, 269, 271, 404, 151, 280, 161, 423, 181, 437, 442, 67, 588, 462, 212, 215, 232, 239, 499, 246)->[2, 0, (1+1*r5), (-3-1*r5)]
(520, 522, 523, 404, 150, 24, 161, 546, 419, 552, 554, 562, 442, 448, 451, 72, 212, 232, 233, 379)->[(1+1*r5), (-1-1*r5), (1+1*r5), (-1-1*r5)]
(4, 262, 8, 10, 402, 407, 408, 25, 412, 414, 420, 549, 64, 68, 71, 213, 220, 494, 376, 381)->[-2, (-1-1*r5), (3+1*r5), 0]
(388, 519, 524, 143, 537, 544, 297, 44, 563, 54, 187, 450, 323, 586, 211, 226, 482, 488, 368, 508)->[(1+1*r5), -2, 0, (3+1*r5)]
(3, 391, 532, 157, 32, 565, 312, 193, 454, 584, 74, 78, 82, 344, 479, 104, 107, 108, 509, 383)->[0, -2, (-3-1*r5), (-1-1*r5)]
(385, 517, 392, 19, 148, 410, 33, 168, 299, 555, 430, 435, 445, 580, 593, 481, 367, 372, 245, 380)->[0, (1+1*r5), 2, (3+1*r5)]
(259, 531, 34, 551, 169, 556, 47, 175, 559, 308, 53, 200, 77, 206, 217, 96, 352, 111, 112, 495)->[0, (3+1*r5), (1+1*r5), -2]
(130, 14, 287, 556, 558, 559, 560, 308, 182, 183, 568, 200, 73, 83, 595, 89, 235, 495, 121, 125)->[2, (1+1*r5), (3+1*r5), 0]
(257, 271, 145, 545, 423, 296, 426, 49, 434, 179, 180, 437, 58, 67, 205, 340, 599, 361, 246, 119)->[0, 0, 0, (-2-2*r5)]
(135, 136, 11, 396, 528, 160, 288, 302, 48, 441, 444, 60, 578, 69, 453, 79, 335, 91, 243, 122)->[(-3-1*r5), (-1-1*r5), 0, -2]
(387, 5, 534, 30, 162, 295, 431, 304, 56, 570, 579, 198, 208, 90, 249, 110, 496, 115, 371, 377)->[(3+1*r5), 2, (-1-1*r5), 0]
(152, 538, 154, 157, 32, 425, 50, 564, 65, 199, 74, 78, 465, 82, 229, 231, 105, 236, 366, 117)->[0, 2, (-3-1*r5), (-1-1*r5)]
(385, 514, 517, 392, 527, 31, 191, 325, 202, 464, 593, 346, 353, 98, 227, 241, 498, 245, 506, 507)->[-2, (3+1*r5), 0, (1+1*r5)]
(520, 146, 274, 150, 24, 411, 35, 164, 554, 306, 567, 439, 443, 316, 461, 337, 596, 102, 233, 503)->[(3+1*r5), (-1-1*r5), 0, -2]
(512, 143, 148, 544, 33, 417, 299, 436, 54, 566, 586, 598, 481, 482, 355, 365, 372, 248, 124, 127)->[0, 0, 0, (2+2*r5)]
(513, 405, 153, 417, 163, 436, 566, 569, 314, 574, 447, 324, 327, 455, 336, 93, 222, 355, 501, 127)->[-2, 0, (-1-1*r5), (3+1*r5)]
(514, 389, 266, 398, 527, 400, 539, 303, 440, 313, 185, 191, 194, 322, 70, 471, 106, 362, 241, 507)->[0, (3+1*r5), (-1-1*r5), 2]
(134, 141, 535, 544, 553, 170, 44, 563, 57, 315, 187, 446, 204, 210, 598, 347, 482, 365, 497, 124)->[0, (-1-1*r5), 2, (3+1*r5)]
(384, 151, 280, 424, 43, 558, 559, 53, 182, 320, 462, 215, 89, 478, 96, 493, 111, 495, 499, 505)->[(1+1*r5), (1+1*r5), (1+1*r5), (-1-1*r5)]
(136, 399, 17, 532, 277, 278, 312, 576, 193, 578, 454, 584, 335, 466, 597, 91, 364, 240, 243, 116)->[(-1-1*r5), (-1-1*r5), (-1-1*r5), (-1-1*r5)]
(518, 266, 268, 400, 405, 26, 413, 542, 36, 303, 310, 438, 569, 574, 70, 222, 224, 362, 501, 251)->[0, 2, (-3-1*r5), (1+1*r5)]
(133, 7, 265, 521, 140, 20, 422, 41, 300, 62, 452, 197, 457, 592, 341, 342, 223, 490, 237, 113)->[0, (-3-1*r5), (-1-1*r5), 2]
(260, 5, 12, 526, 275, 282, 30, 290, 548, 295, 424, 186, 320, 579, 198, 582, 478, 359, 493, 505)->[(3+1*r5), (1+1*r5), 0, -2]
(384, 132, 14, 526, 401, 533, 282, 287, 39, 558, 568, 320, 81, 469, 89, 359, 363, 247, 505, 123)->[(3+1*r5), 2, (1+1*r5), 0]
(268, 400, 154, 413, 162, 36, 431, 440, 185, 570, 317, 65, 322, 70, 334, 465, 90, 229, 236, 249)->[2, (1+1*r5), (-3-1*r5), 0]
(12, 152, 538, 154, 431, 178, 56, 184, 186, 570, 317, 579, 198, 199, 582, 465, 349, 356, 360, 375)->[(1+1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(271, 155, 418, 548, 424, 43, 178, 434, 184, 186, 67, 582, 588, 205, 85, 215, 599, 349, 478, 499)->[(1+1*r5), 2, 0, (-3-1*r5)]
(2, 398, 538, 539, 165, 38, 425, 564, 440, 185, 317, 65, 201, 331, 465, 471, 356, 357, 360, 502)->[0, (3+1*r5), (-1-1*r5), -2]
(131, 142, 23, 31, 547, 176, 311, 573, 63, 202, 207, 464, 472, 473, 98, 227, 485, 358, 492, 370)->[(-3-1*r5), (1+1*r5), 0, 2]
(256, 130, 21, 409, 168, 172, 45, 430, 560, 55, 445, 83, 595, 88, 476, 367, 118, 121, 380, 382)->[0, 2, (3+1*r5), (1+1*r5)]
(257, 386, 139, 406, 281, 283, 27, 545, 46, 49, 179, 321, 589, 591, 340, 221, 351, 483, 114, 242)->[(-1-1*r5), 2, 0, (-3-1*r5)]
(141, 535, 153, 415, 163, 291, 37, 432, 318, 446, 195, 587, 336, 598, 343, 355, 365, 248, 254, 127)->[(-1-1*r5), -2, 0, (3+1*r5)]
(1, 18, 21, 533, 410, 287, 171, 555, 568, 445, 580, 73, 81, 83, 469, 219, 489, 367, 121, 252)->[(1+1*r5), (1+1*r5), (1+1*r5), (1+1*r5)]
(133, 136, 264, 528, 17, 529, 278, 289, 422, 48, 51, 444, 66, 76, 466, 341, 474, 91, 223, 113)->[(-1-1*r5), (-3-1*r5), -2, 0]
(3, 516, 133, 7, 140, 17, 149, 309, 312, 192, 193, 457, 466, 474, 479, 223, 97, 484, 116, 509)->[-2, (-1-1*r5), (-3-1*r5), 0]
(132, 260, 395, 526, 274, 285, 30, 295, 443, 316, 449, 459, 461, 337, 359, 363, 496, 371, 377, 123)->[(2+2*r5), 0, 0, 0]
(390, 263, 264, 397, 529, 29, 41, 42, 300, 561, 458, 203, 76, 592, 338, 341, 470, 348, 354, 113)->[0, (-2-2*r5), 0, 0]
(258, 270, 144, 528, 158, 415, 160, 289, 302, 432, 51, 441, 444, 318, 66, 195, 587, 594, 218, 487)->[(-3-1*r5), (-1-1*r5), 0, 2]
(515, 516, 7, 149, 26, 438, 569, 447, 452, 197, 581, 327, 455, 457, 460, 224, 484, 490, 501, 511)->[0, -2, (-3-1*r5), (1+1*r5)]
(128, 512, 519, 143, 273, 405, 542, 417, 436, 54, 438, 569, 455, 460, 211, 216, 92, 488, 251, 511)->[2, 0, (-1-1*r5), (3+1*r5)]
(390, 138, 146, 29, 286, 41, 306, 567, 571, 62, 319, 328, 329, 458, 592, 339, 596, 342, 237, 503)->[(1+1*r5), (-3-1*r5), -2, 0]
(517, 394, 19, 147, 31, 550, 45, 430, 55, 463, 468, 98, 485, 492, 238, 370, 245, 506, 380, 382)->[(-1-1*r5), (1+1*r5), (1+1*r5), (1+1*r5)]
(134, 397, 420, 549, 553, 42, 170, 174, 433, 561, 71, 590, 338, 470, 87, 347, 103, 494, 497, 381)->[0, (-3-1*r5), (1+1*r5), 2]
(262, 135, 396, 144, 407, 279, 25, 412, 160, 292, 167, 301, 441, 188, 189, 69, 594, 218, 220, 230)->[(-3-1*r5), -2, (1+1*r5), 0]
(513, 518, 547, 303, 574, 191, 194, 324, 325, 202, 207, 472, 93, 222, 95, 99, 227, 362, 241, 369)->[(-1-1*r5), (1+1*r5), (-1-1*r5), (1+1*r5)]
(129, 531, 22, 280, 556, 559, 52, 181, 182, 183, 585, 330, 77, 462, 475, 96, 239, 250, 125, 255)->[0, 2, (3+1*r5), (-1-1*r5)]
(12, 276, 34, 290, 165, 43, 178, 53, 186, 201, 85, 217, 478, 356, 357, 360, 491, 493, 111, 112)->[2, (3+1*r5), 0, (-1-1*r5)]
(391, 393, 399, 532, 277, 536, 298, 426, 173, 177, 180, 58, 190, 454, 225, 104, 361, 108, 364, 119)->[0, (-1-1*r5), -2, (-3-1*r5)]
(136, 9, 264, 11, 393, 529, 277, 278, 156, 173, 48, 190, 203, 79, 214, 348, 354, 228, 364, 243)->[-2, (-3-1*r5), 0, (-1-1*r5)]
(3, 515, 516, 7, 140, 416, 40, 565, 62, 319, 581, 329, 339, 342, 344, 490, 373, 378, 509, 383)->[2, (-1-1*r5), (-3-1*r5), 0]
(270, 15, 16, 528, 543, 288, 289, 421, 428, 302, 309, 192, 335, 466, 597, 474, 91, 487, 116, 120)->[(-3-1*r5), -2, (-1-1*r5), 0]
(256, 130, 4, 137, 10, 402, 22, 408, 284, 414, 172, 305, 183, 585, 595, 486, 235, 118, 125, 255)->[0, 0, (2+2*r5), 0]
(129, 8, 269, 272, 402, 22, 284, 414, 161, 419, 52, 181, 64, 448, 451, 68, 585, 75, 209, 212)->[0, -2, (3+1*r5), (-1-1*r5)]
(130, 137, 525, 14, 401, 21, 533, 287, 166, 172, 557, 575, 583, 80, 476, 486, 489, 235, 247, 121)->[(1+1*r5), 0, (3+1*r5), 2]
(512, 1, 143, 273, 530, 537, 294, 171, 299, 555, 435, 323, 580, 326, 586, 86, 219, 92, 488, 372)->[(1+1*r5), 2, 0, (3+1*r5)]
(128, 388, 395, 537, 294, 449, 577, 326, 459, 332, 208, 211, 216, 92, 488, 110, 496, 115, 377, 508)->[(3+1*r5), 0, -2, (1+1*r5)]
(256, 531, 550, 556, 45, 47, 560, 305, 308, 183, 456, 595, 468, 352, 234, 238, 374, 250, 382, 255)->[-2, (1+1*r5), (3+1*r5), 0]
(258, 394, 142, 144, 147, 415, 292, 37, 301, 176, 189, 61, 573, 195, 463, 343, 218, 492, 370, 254)->[(-3-1*r5), 0, 2, (1+1*r5)]
(137, 522, 523, 525, 402, 408, 284, 420, 166, 433, 448, 451, 68, 71, 72, 583, 590, 486, 103, 504)->[2, (-1-1*r5), (3+1*r5), 0]
(8, 11, 396, 272, 407, 156, 541, 167, 64, 69, 453, 75, 333, 79, 209, 214, 220, 228, 101, 376)->[(-1-1*r5), (-1-1*r5), (1+1*r5), (-1-1*r5)]
(515, 519, 265, 138, 571, 577, 450, 452, 329, 332, 460, 211, 342, 216, 226, 490, 237, 378, 508, 511)->[(1+1*r5), (-1-1*r5), (-1-1*r5), (1+1*r5)]
(134, 265, 138, 521, 297, 44, 300, 563, 315, 450, 328, 458, 592, 338, 467, 470, 87, 347, 226, 237)->[2, (-3-1*r5), 0, (1+1*r5)]
(131, 6, 13, 15, 16, 23, 540, 547, 421, 428, 63, 207, 84, 94, 95, 99, 369, 244, 120, 126)->[(-3-1*r5), 2, (-1-1*r5), 0]
(516, 403, 26, 413, 416, 36, 310, 581, 74, 78, 334, 479, 224, 97, 484, 229, 236, 117, 509, 383)->[0, 0, (-2-2*r5), 0]
(128, 387, 266, 268, 400, 273, 530, 542, 159, 162, 313, 322, 326, 208, 86, 92, 106, 110, 249, 251)->[(1+1*r5), (1+1*r5), (-1-1*r5), (1+1*r5)]
(264, 11, 396, 25, 158, 42, 174, 48, 561, 51, 441, 444, 76, 594, 220, 354, 228, 494, 376, 381)->[(-1-1*r5), (-3-1*r5), 2, 0]
(386, 261, 6, 13, 23, 27, 28, 311, 572, 63, 473, 345, 351, 480, 483, 358, 114, 126, 253, 510)->[(-3-1*r5), (1+1*r5), 0, -2]
(269, 272, 281, 283, 541, 545, 423, 296, 179, 52, 181, 437, 321, 330, 75, 333, 475, 101, 109, 239)->[-2, 0, (1+1*r5), (-3-1*r5)]
(134, 267, 524, 525, 297, 170, 427, 44, 557, 57, 187, 575, 583, 590, 80, 467, 87, 103, 368, 504)->[(1+1*r5), (-1-1*r5), (1+1*r5), (1+1*r5)]
(3, 133, 390, 140, 17, 529, 277, 278, 536, 286, 41, 173, 312, 62, 454, 339, 341, 344, 348, 104)->[0, (-3-1*r5), (-1-1*r5), -2]
(1, 524, 148, 21, 544, 168, 555, 557, 57, 187, 575, 323, 586, 210, 88, 476, 489, 367, 372, 124)->[2, 0, (1+1*r5), (3+1*r5)]
(2, 6, 13, 38, 425, 564, 589, 591, 84, 221, 350, 94, 483, 231, 105, 366, 114, 244, 502, 253)->[(-1-1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(263, 520, 522, 397, 146, 411, 29, 427, 433, 306, 562, 72, 328, 458, 467, 470, 87, 103, 233, 504)->[(1+1*r5), (-3-1*r5), 2, 0]
(513, 394, 142, 19, 33, 566, 324, 325, 336, 593, 343, 472, 481, 98, 227, 355, 370, 245, 248, 254)->[(-1-1*r5), 2, 0, (3+1*r5)]
(534, 154, 416, 40, 304, 565, 56, 570, 196, 199, 78, 334, 82, 90, 477, 229, 107, 373, 375, 383)->[(1+1*r5), 0, (-3-1*r5), -2]
(10, 408, 409, 549, 553, 170, 172, 429, 557, 57, 71, 583, 204, 590, 210, 213, 88, 476, 486, 118)->[0, -2, (3+1*r5), (1+1*r5)]
(387, 5, 389, 12, 275, 159, 290, 293, 431, 440, 313, 317, 322, 198, 201, 471, 360, 491, 500, 249)->[(1+1*r5), (3+1*r5), -2, 0]
(394, 19, 148, 409, 37, 168, 429, 55, 61, 446, 204, 463, 210, 598, 88, 481, 124, 248, 380, 254)->[-2, 0, (1+1*r5), (3+1*r5)]
(387, 5, 395, 526, 18, 275, 530, 282, 30, 159, 293, 294, 171, 326, 81, 469, 219, 363, 110, 496)->[(3+1*r5), (1+1*r5), 0, 2]
(18, 275, 282, 290, 293, 558, 307, 568, 200, 73, 206, 81, 491, 493, 111, 112, 495, 500, 505, 252)->[(1+1*r5), (3+1*r5), 2, 0]
(1, 132, 388, 267, 395, 524, 533, 537, 285, 294, 171, 575, 323, 459, 80, 469, 489, 363, 368, 247)->[(3+1*r5), 0, 2, (1+1*r5)]
(2, 261, 13, 398, 527, 23, 539, 38, 59, 191, 194, 202, 331, 207, 464, 84, 473, 95, 498, 253)->[(-1-1*r5), (3+1*r5), -2, 0]
(386, 6, 15, 406, 28, 288, 421, 60, 576, 578, 335, 591, 597, 350, 240, 114, 242, 244, 122, 126)->[(-3-1*r5), 0, -2, (-1-1*r5)]
(390, 263, 520, 9, 393, 146, 536, 29, 286, 546, 298, 554, 173, 562, 203, 596, 348, 225, 102, 379)->[2, (-3-1*r5), 0, (-1-1*r5)]
(534, 40, 304, 567, 439, 443, 571, 319, 449, 577, 196, 329, 332, 461, 115, 371, 373, 503, 377, 378)->[(3+1*r5), -2, (-1-1*r5), 0]
(385, 259, 517, 410, 550, 45, 430, 47, 560, 307, 308, 445, 200, 73, 206, 83, 346, 353, 506, 252)->[0, (3+1*r5), (1+1*r5), 2]
(2, 518, 403, 539, 540, 36, 425, 310, 185, 65, 194, 70, 84, 94, 95, 99, 362, 236, 366, 117)->[-2, (1+1*r5), (-3-1*r5), 0]
(260, 534, 155, 418, 35, 164, 548, 295, 439, 56, 184, 443, 316, 579, 196, 582, 477, 100, 371, 375)->[(3+1*r5), 0, -2, (-1-1*r5)]
(384, 129, 137, 523, 14, 401, 22, 151, 280, 284, 166, 39, 552, 182, 448, 212, 89, 232, 235, 125)->[(1+1*r5), 0, (3+1*r5), -2]
(384, 260, 274, 404, 150, 151, 24, 418, 35, 548, 39, 424, 552, 316, 320, 588, 359, 232, 499, 123)->[(3+1*r5), 0, 2, (-1-1*r5)]
(399, 406, 541, 545, 296, 426, 49, 58, 60, 190, 321, 578, 453, 79, 214, 101, 364, 240, 242, 243)->[(-1-1*r5), -2, 0, (-3-1*r5)]
(391, 145, 152, 155, 32, 177, 50, 434, 184, 199, 205, 82, 349, 477, 375, 100, 361, 107, 108, 119)->[2, 0, (-1-1*r5), (-3-1*r5)]
(271, 404, 24, 155, 418, 35, 164, 546, 298, 554, 177, 434, 180, 442, 588, 225, 100, 102, 361, 246)->[(1+1*r5), -2, 0, (-3-1*r5)]
(128, 515, 268, 26, 413, 542, 416, 162, 40, 304, 438, 581, 332, 460, 334, 208, 216, 90, 115, 378)->[(1+1*r5), 0, (-3-1*r5), 2]
