[0, 3]
[0, 4]
[0, 15]
[0, 18]
[0, 25]
[0, 30]
[1, 10]
[1, 11]
[1, 12]
[1, 17]
[1, 27]
[1, 28]
[2, 19]
[2, 23]
[2, 26]
[2, 27]
[2, 29]
[2, 31]
[4, 10]
[4, 18]
[4, 19]
[4, 22]
[4, 30]
[3, 8]
[3, 14]
[3, 15]
[3, 25]
[3, 31]
[5, 12]
[5, 13]
[5, 18]
[5, 21]
[5, 24]
[5, 25]
[6, 7]
[6, 13]
[6, 14]
[6, 17]
[6, 23]
[6, 30]
[7, 8]
[7, 13]
[7, 17]
[7, 20]
[7, 21]
[8, 14]
[8, 20]
[8, 21]
[8, 31]
[9, 11]
[9, 16]
[9, 20]
[9, 24]
[9, 28]
[9, 29]
[10, 12]
[10, 19]
[10, 22]
[10, 28]
[11, 17]
[11, 20]
[11, 27]
[11, 29]
[12, 13]
[12, 18]
[12, 28]
[13, 17]
[13, 18]
[15, 16]
[15, 22]
[15, 25]
[15, 26]
[14, 23]
[14, 30]
[14, 31]
[16, 22]
[16, 24]
[16, 26]
[16, 28]
[22, 26]
[23, 27]
[23, 30]
[24, 25]
[24, 28]
[17, 27]
[19, 22]
[19, 23]
[19, 27]
[26, 29]
[26, 31]
[18, 30]
[20, 21]
[20, 29]
[21, 24]
[21, 25]
[29, 31]
