[0, 3]
[0, 6]
[0, 11]
[0, 14]
[0, 16]
[0, 17]
[0, 18]
[0, 22]
[1, 2]
[1, 4]
[1, 7]
[1, 9]
[1, 15]
[1, 16]
[1, 19]
[1, 21]
[2, 6]
[2, 11]
[2, 13]
[2, 16]
[2, 18]
[2, 19]
[2, 21]
[4, 7]
[4, 9]
[4, 12]
[4, 15]
[4, 20]
[4, 22]
[4, 23]
[3, 9]
[3, 10]
[3, 11]
[3, 12]
[3, 17]
[3, 20]
[3, 22]
[5, 6]
[5, 8]
[5, 13]
[5, 14]
[5, 17]
[5, 18]
[5, 19]
[5, 23]
[6, 10]
[6, 11]
[6, 13]
[6, 17]
[6, 18]
[7, 14]
[7, 16]
[7, 18]
[7, 19]
[7, 22]
[7, 23]
[8, 10]
[8, 12]
[8, 13]
[8, 15]
[8, 17]
[8, 20]
[8, 23]
[9, 11]
[9, 12]
[9, 16]
[9, 21]
[9, 22]
[10, 11]
[10, 12]
[10, 13]
[10, 17]
[10, 21]
[12, 15]
[12, 20]
[12, 21]
[11, 16]
[11, 21]
[13, 15]
[13, 19]
[13, 21]
[14, 17]
[14, 18]
[14, 20]
[14, 22]
[14, 23]
[15, 19]
[15, 21]
[15, 23]
[16, 18]
[16, 22]
[17, 20]
[18, 19]
[19, 23]
[20, 22]
[20, 23]
