[0, 11]
[0, 34]
[0, 48]
[0, 79]
[1, 21]
[1, 37]
[1, 71]
[1, 88]
[2, 38]
[2, 62]
[2, 91]
[2, 93]
[3, 14]
[3, 17]
[3, 26]
[3, 68]
[4, 7]
[4, 33]
[4, 53]
[4, 85]
[5, 58]
[5, 70]
[5, 82]
[5, 95]
[6, 15]
[6, 26]
[6, 35]
[6, 57]
[7, 23]
[7, 33]
[7, 46]
[12, 61]
[12, 69]
[13, 21]
[13, 24]
[13, 83]
[14, 16]
[14, 39]
[14, 55]
[15, 30]
[15, 54]
[15, 57]
[16, 39]
[16, 51]
[16, 57]
[17, 20]
[17, 55]
[17, 77]
[18, 22]
[18, 71]
[18, 76]
[18, 88]
[19, 40]
[19, 45]
[19, 74]
[19, 80]
[20, 21]
[20, 77]
[21, 37]
[22, 44]
[22, 72]
[22, 76]
[23, 49]
[23, 63]
[23, 74]
[8, 12]
[8, 36]
[8, 69]
[8, 78]
[9, 28]
[9, 31]
[9, 46]
[9, 51]
[10, 12]
[10, 38]
[10, 50]
[10, 64]
[11, 13]
[11, 20]
[11, 34]
[24, 32]
[24, 83]
[24, 84]
[25, 30]
[25, 68]
[25, 90]
[25, 94]
[26, 27]
[26, 68]
[27, 35]
[27, 71]
[27, 95]
[28, 47]
[28, 55]
[28, 85]
[29, 41]
[29, 59]
[29, 73]
[29, 75]
[30, 52]
[30, 90]
[31, 47]
[31, 62]
[31, 73]
[32, 40]
[32, 53]
[32, 87]
[33, 39]
[33, 80]
[34, 53]
[34, 85]
[35, 44]
[35, 75]
[44, 67]
[44, 75]
[45, 52]
[45, 65]
[46, 49]
[46, 51]
[47, 58]
[47, 79]
[36, 48]
[36, 83]
[36, 89]
[37, 68]
[37, 94]
[38, 42]
[38, 64]
[39, 90]
[52, 54]
[52, 65]
[53, 87]
[54, 66]
[54, 67]
[55, 85]
[91, 93]
[40, 80]
[40, 84]
[41, 51]
[41, 57]
[41, 59]
[42, 49]
[42, 62]
[42, 81]
[43, 45]
[43, 50]
[43, 56]
[43, 74]
[60, 65]
[60, 84]
[60, 86]
[60, 94]
[61, 72]
[61, 92]
[62, 73]
[63, 64]
[63, 74]
[63, 87]
[48, 89]
[48, 93]
[49, 81]
[50, 56]
[50, 61]
[56, 66]
[56, 81]
[58, 77]
[58, 79]
[59, 66]
[59, 81]
[64, 89]
[65, 92]
[66, 67]
[67, 72]
[69, 76]
[69, 91]
[70, 76]
[70, 82]
[70, 91]
[71, 95]
[72, 92]
[73, 82]
[75, 82]
[77, 95]
[78, 83]
[78, 86]
[78, 88]
[79, 93]
[80, 90]
[84, 94]
[86, 88]
[86, 92]
[87, 89]
