-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
-0.5114306033460574-1.1585464272470812*^-6*I	-0.5114162125391875-0.0005696100601737613*I	-0.5113731972294676-0.0011365767732752746*I	-0.511301677973722-0.001700581634064494*I	-0.511201855070004-0.0022601570146304935*I	-0.5110740077801633-0.0028138493580682562*I	-0.510918493249727-0.003360223754588869*I	-0.5107357451316031-0.0038978684237898882*I	-0.5105262719232846-0.004425399081220655*I	-0.510290655028526-0.004941463168401705*I	-0.5100295465564763-0.005444743926647783*I	-0.5097436668724831-0.005933964296408952*I	-0.509433801916541-0.006407890625321636*I	-0.5091008003064763-0.006865336169790736*I	-0.5087455702438812-0.007305164376621243*I	-0.5083690762420904-0.007726291933020435*I	-0.5079723356958027-0.008127691575123858*I	-0.5075564153125357-0.008508394647097363*I	-0.5071224274266926-0.008867493404733699*I	-0.5066715262166205-0.009204143059373253*I	-0.5062049038455109-0.00951756355980218*I	-0.5057237865464472-0.009807041111611101*I	-0.5052294306712366-0.01007192943521396*I	-0.5047231187229592-0.010311650765398443*I	-0.5042061553902238-0.010525696596819446*I	-0.5036798636014981-0.010713628181305442*I	-0.5031455806158425-0.010875076784180674*I	-0.5026046541662229-0.011009743707980633*I	-0.5020584386697137-0.01111740009303031*I	-0.5015082915182005-0.011197886505261457*I	-0.5009555694616189-0.011251112322431388*I	-0.5004016250945441-0.011277054930544789*I	-0.4998478034558406-0.011275758742788097*I	-0.4992954387493483-0.011247334053640666*I	-0.49874585119270043-0.011191955741020027*I	-0.4982003439998054-0.01110986182951966*I	-0.49766020050136545-0.011001351927627953*I	-0.4971266814066337-0.010866785551838523*I	-0.49660102220839675-0.010706580350122036*I	-0.4960844307321122-0.010521210237128653*I	-0.49557808482913795-0.010311203452907286*I	-0.4950831302129811-0.010077140556403352*I	-0.4946006784367283-0.00981965236455723*I	-0.494131805008916-0.009539417847050174*I	-0.49367754764456717-0.009237161986259262*I	-0.4932389046473399-0.008913653610998856*I	-0.49281683341838645-0.00856970321214584*I	-0.49241224908693104-0.008206160747369323*I	-0.4920260232573558-0.007823913441355967*I	-0.49165898286726517-0.007423883587242913*I	-0.49131190915079503-0.00700702635416478*I	-0.4909855367014082-0.006574327605047919*I	-0.49068055262830157-0.006126801728010778*I	-0.4903975958006564-0.00566548948408252*I	-0.4901372561740236-0.0051914558731801785*I	-0.4899000741933944-0.004705788019665397*I	-0.489686540267553-0.0042095930781592406*I	-0.4894970943098936-0.003703996159729106*I	-0.489332125340836-0.0031901382779769283*I	-0.4891919711477096-0.0026691743141309676*I	-0.48907691799810915-0.002142270999713619*I	-0.4889872004033445-0.0016106049150594742*I	-0.48892300092906393-0.0010753605015403345*I	-0.4888844500505561-0.0005377280851101875*I	-0.4888716260507274+1.0980914716951021*^-6*I	-0.4888845549595935+0.000539921830518722*I	-0.488923210534184+0.0010775469383347766*I	-0.4889875142787595+0.0016127791841328704*I	-0.4890773355055966+0.0021444282619414307*I	-0.48919249143706545+0.0026713097583991458*I	-0.48933274735056353+0.0031922471292586407*I	-0.4894978167680632+0.0037060736872044364*I	-0.4896873616928933+0.0042116346034110075*I	-0.4899009928965395+0.004707788924925876*I	-0.49013827025903545+0.0051934116096638006*I	-0.4903987031667436+0.005667395580392615*I	-0.49068175097184086+0.006128653798628286*I	-0.49098682351820877+0.006576121358906034*I	-0.49131328173872435+0.007008757603319177*I	-0.4916604383291149+0.007425548255580033*I	-0.4920275585041193+0.007825507573417906*I	-0.49241386084141725+0.008207680517211435*I	-0.4928185182192456+0.008571144932244423*I	-0.49324065885349183+0.008915013741209538*I	-0.4936793674400849+0.009238437142782857*I	-0.49413368640836364+0.00954060481137936*I	-0.4946026172909703+0.0098207480923993*I	-0.49508512221554624+0.010078142186587147*I	-0.49558012552303676+0.010312108316096247*I	-0.496086515517283+0.010522015864540879*I	-0.496603146349617+0.010707284481983353*I	-0.497128840042084+0.01086738614568962*I	-0.4976623886517074+0.011001847166356216*I	-0.49820255657789597+0.01111025012913959*I	-0.49874808301386575+0.011192235758100966*I	-0.49929768454224505+0.011247504692339413*I	-0.4998500578739198+0.011275819161455626*I	-0.5004038827280515+0.011277004547830288*I	-0.5009578248501668+0.011250950822883*I	-0.5015105391639038+0.011197613844303435*I	-0.5020606730507335+0.011117016501302207*I	-0.5026068697509312+0.011009249694981862*I	-0.5031477718773245+0.010874473141163608*I	-0.5036820250324932+0.01071291598337127*I	-0.5042082815183921+0.010524877204169746*I	-0.5047252041264935+0.010310725823699777*I	-0.5052314699946866+0.010070900875028838*I	-0.5057257745167177+0.009805911146867685*I	-0.506206835288029+0.009516334685264792*I	-0.5066733960714379+0.009202818047088833*I	-0.5071242307647245+0.008866075299431715*I	-0.507558147351528+0.008506886760532973*I	-0.5079739918161824+0.008126097479349892*I	-0.5083706520025949+0.007724615452589666*I	-0.5087470613967636+0.007303409579726284*I	-0.5091022028122892+0.00686350735835159*I	-0.5094351119584016+0.006405992324045288*I	-0.5097448808697488+0.005932001240844083*I	-0.5100306611777434+0.005442721050279495*I	-0.5102916672038342+0.004939385588819556*I	-0.5105271788554689+0.004423272085423186*I	-0.5107365443067907+0.0038956974526717387*I	-0.5109191824467763+0.0033580143866863*I	-0.5110745850791144+0.002811607292627707*I	-0.5112023188594869+0.0022578880540808214*I	-0.5113020269570908+0.0016982916659750837*I	-0.5113734304297398+0.0011342717518865817*I	-0.5114163293029926+0.000567295987591191*I
-0.5231784025615532-2.381368990500816*^-6*I	-0.5231480278519902-0.001170781484973033*I	-0.5230572478156668-0.0023358877356035126*I	-0.5229063540854484-0.0034944260339452547*I	-0.5226958307406846-0.004643148326066376*I	-0.522426351759701-0.005778845357730322*I	-0.5220987774893772-0.00689835916080728*I	-0.5217141501658503-0.00799859517159018*I	-0.5212736885298624-0.009076533897814291*I	-0.5207787815880873-0.010129242056778556*I	-0.5202309815792119-0.011153883113451021*I	-0.5196319962104372-0.012147727154686884*I	-0.5189836802351812-0.013108160043569758*I	-0.518288026447555-0.014032691806260447*I	-0.5175471561726506-0.014918964212454306*I	-0.5167633093339461-0.015764757519494528*I	-0.515938834180637-0.01656799635916278*I	-0.515076176757608-0.017326754755103372*I	-0.5141778702004055-0.01803926026751846*I	-0.5132465239353758-0.018703897270185236*I	-0.512284812863027-0.0193192093727482*I	-0.5112954665985708-0.01988390100869132*I	-0.5102812588400709-0.020396838216140856*I	-0.509244996929519-0.02085704864482906*I	-0.508189511666778-0.021263720827870026*I	-0.5071176474311324-0.021616202761697834*I	-0.5060322526585037-0.02191399984132676*I	-0.5049361707168505-0.022156772201215383*I	-0.5038322312155771-0.022344331514245596*I	-0.5027232417787579-0.022476637303002457*I	-0.5016119803055584-0.022553792818265007*I	-0.5005011877354499-0.022576040539878803*I	-0.49939356132960877-0.022543757354678045*I	-0.49829174847499624-0.02245744946511984*I	-0.4971983410117266-0.02231774708073119*I	-0.4961158700799736-0.022125398942563712*I	-0.4950468014780384-0.021881266728293824*I	-0.49399353151935177-0.02158631938317218*I	-0.49295838337244113-0.02124162741872937*I	-0.49194360386491265-0.020848357218302804*I	-0.4909513607297855-0.020407765384786364*I	-0.4899837402701649-0.01992119316283314*I	-0.4890427454166048-0.019390060964112138*I	-0.488130294149786-0.01881586302070276*I	-0.4872482182603753-0.01820016218831569*I	-0.4863982624169836-0.017544584917567607*I	-0.4855820835129291-0.016850816408163105*I	-0.4848012502623371-0.016120595957706846*I	-0.48405724301633135-0.01535571251367962*I	-0.4833514537706378-0.014558000434318819*I	-0.48268518633634827-0.013729335461165504*I	-0.48205965664680905-0.012871630903638631*I	-0.4814759931743309-0.011986834033429206*I	-0.48093523743178196-0.011076922684272156*I	-0.48043834453551765-0.010143902050637976*I	-0.47998618380732455-0.009189801676899895*I	-0.4795795393948181-0.008216672626871452*I	-0.4792191108911928-0.007226584822006693*I	-0.47890551393701575-0.006221624535197312*I	-0.47863928078837475-0.005203892025852752*I	-0.4784208608374845-0.004175499300862945*I	-0.4782506210737542-0.0031385679851502896*I	-0.4781288464749957-0.0020952272846944606*I	-0.4780557403204147-0.0010476120242981085*I	-0.47803142441877267+2.1392581659954795*^-6*I	-0.4780559392471137+0.00105188617965506*I	-0.47812924399717166+0.0020994883608858247*I	-0.47825121652859715+0.003142807275305623*I	-0.47842165322983016+0.004179708117105621*I	-0.47864026878960436+0.005208061707168865*I	-0.4789066958836189+0.006225746455570669*I	-0.47922048478301454+0.00723065039889445*I	-0.47958110289306455+0.008220673330095435*I	-0.4799879342323317+0.009193729038014603*I	-0.4804402788643417+0.010147747672844043*I	-0.4809373522957193+0.011080678252940207*I	-0.48147828485636945+0.011990491327274283*I	-0.4820621210791405+0.012875181806623365*I	-0.4826878190979518+0.013732771975141778*I	-0.48335425008511684+0.014561314692481397*I	-0.48406019775003223+0.015358896794829963*I	-0.4848043579228294+0.01612364270136854*I	-0.48558533824805694+0.01685371823057627*I	-0.4864016580144479+0.017547334628504246*I	-0.4872517481480957+0.01820275280880637*I	-0.488133951397077+0.01881828780157535*I	-0.48904652273630533+0.019392313405337397*I	-0.48998763002185247+0.019923267033658765*I	-0.4909553549241797+0.020409654744575373*I	-0.49194769416962375+0.02085005643803514*I	-0.4929625611190844+0.021243131203063953*I	-0.4939977877122789+0.021587622792967276*I	-0.4950511268046815+0.021882365203528972*I	-0.4961202549229471+0.022126288325456017*I	-0.4972027754627977+0.02231842363899525*I	-0.4982962223509569+0.022457909915141076*I	-0.49939806419018185+0.022543998884502894*I	-0.5005057089032431+0.022576060831787054*I	-0.5016165088880837+0.022553590070778017*I	-0.5027277666926595+0.022476210252100486*I	-0.5038367412129303+0.022343679453595083*I	-0.5049406544135943+0.02215589500119425*I	-0.5060366985649505+0.021912897966620187*I	-0.5071220439845222+0.021614877287240906*I	-0.5081938472657573+0.021262173452922632*I	-0.5092492599704863+0.0208552817049374*I	-0.5102854377551672+0.020394854692796924*I	-0.5112995498952387+0.01988170453645735*I	-0.5122887891649357+0.01931680424366103*I	-0.5132503820244817+0.018701288435242682*I	-0.5141815990598674+0.018036453335096278*I	-0.5150797656155199+0.01732375598614301*I	-0.5159422725539389+0.01656481265901179*I	-0.516766587072545+0.015761396426297463*I	-0.5175502635032712+0.014915433882034592*I	-0.5182909540170842+0.014029000993448611*I	-0.5189864191530791+0.013104318079975604*I	-0.5196345380899151+0.012143743922952758*I	-0.5202333185769814+0.011149769018042344*I	-0.5207809064420427+0.010125007991429099*I	-0.5212755945946914+0.009072191209750976*I	-0.5217158314460055+0.007994155622731846*I	-0.522100228669317+0.006893834886132447*I	-0.5224275682309074+0.00577424882106794*I	-0.5226968086253981+0.004638492273582542*I	-0.5229070902568085+0.003489723445630845*I	-0.5230577399139783+0.0023311517750870636*I	-0.5231482742972239+0.0011660254480129805*I
-0.5352593480181992-3.672608626101027*^-6*I	-0.5352112513542364-0.0018055438304444276*I	-0.535067526826646-0.0036019446732687846*I	-0.5348286975887641-0.005387441985360317*I	-0.5344956312356649-0.007156654513824099*I	-0.5340695340795745-0.008904278227507315*I	-0.5335519432365619-0.01062511093107289*I	-0.532944716622012-0.01231407595170831*I	-0.5322500209763743-0.013966244694464081*I	-0.5314703180647785-0.015576857879699792*I	-0.5306083492137577-0.017141345296169733*I	-0.5296671183641944-0.01865534392546756*I	-0.5286498738332589-0.020114714317298648*I	-0.5275600889871422-0.021515555119985777*I	-0.5264014420333036-0.02285421569606392*I	-0.5251777951429626-0.02412730677840153*I	-0.5238931731147698-0.025331709147422405*I	-0.5225517417862822-0.02646458033433357*I	-0.5211577863935631-0.02752335937826331*I	-0.5197156900698497-0.02850576968665552*I	-0.5182299126626938-0.029409820067767305*I	-0.5167049700353091-0.030233804021469943*I	-0.5151454140031005-0.03097629738959216*I	-0.5135558130393959-0.031636154479718875*I	-0.5119407338681038-0.032212502786440646*I	-0.5103047240425381-0.03270473644185223*I	-0.5086522955926761-0.033112508532337735*I	-0.5069879098049416-0.03343572242176296*I	-0.5053159631820598-0.033674522222059*I	-0.5036407746135801-0.03382928255112599*I	-0.5019665737728247-0.03390059771509243*I	-0.500297490741077-0.033889270447583365*I	-0.498637546846837-0.03379630033287468*I	-0.4969906466962754-0.033622872032904955*I	-0.49536057136004275-0.03337034343035175*I	-0.4937509726727643-0.03304023379146291*I	-0.49216536859349375-0.03263421204339492*I	-0.49060713956905866-0.03215408525145623*I	-0.4890795258369325-0.031601787372240286*I	-0.48758562560025376-0.03097936834925183*I	-0.4861283940048745-0.030288983608241837*I	-0.4847106428463477-0.029532884000490173*I	-0.483335040934035-0.02871340623353047*I	-0.48200411503935015-0.027832963820538847*I	-0.4807202513560438-0.02689403857173675*I	-0.47948569740165636-0.025899172643906482*I	-0.4783025642912925-0.024850961157261958*I	-0.47717282931719956-0.023752045382721187*I	-0.47609833877041885-0.02260510649697514*I	-0.47508081094385757-0.02141285989750527*I	-0.4741218392592984-0.02017805006520318*I	-0.47322289546455626-0.018903445958076165*I	-0.47238533285019707-0.017591836915887976*I	-0.4716103894391714-0.01624602905243233*I	-0.4708991911061726-0.014868842109372227*I	-0.4702527545871319-0.013463106743154457*I	-0.46967199034300133-0.012031662214510075*I	-0.46915770524523215-0.010577354448309095*I	-0.46871060505409995-0.00910303443007679*I	-0.4683312966641407-0.007611556904285555*I	-0.4680202900943561-0.006105779338528086*I	-0.4677780002040315-0.0045885611168938745*I	-0.46760474811807334-0.0030627629252013983*I	-0.4675007623488485-0.0015312462902661167*I	-0.4674661796044457+3.126765025927356*^-6*I	-0.4675010452762174+0.0015374939893128443*I	-0.46760531360129837+0.0030689931316856822*I	-0.46777884749877213+0.00459476217069725*I	-0.46802141808078923+0.0061119395821933875*I	-0.46833270384302195+0.007617664684632555*I	-0.46871228954155925+0.009109078100370024*I	-0.46915966476637133+0.01058332237112658*I	-0.4696742222243193+0.012037542765476972*I	-0.47025525574788946+0.013468888315679911*I	-0.47090195804874535+0.014874513120549049*I	-0.4716134182385151+0.016251577950230328*I	-0.47238861914251484+0.017597252187801254*I	-0.4732264344353094+0.01890871614133391*I	-0.47412562563069505+0.020183163758689365*I	-0.4750848389619756+0.0214178057755057*I	-0.4761026021921234+0.022609873324856672*I	-0.47717732139703034+0.02375662203464468*I	-0.4783072777685756+0.02485533663602804*I	-0.47949062448794455+0.02590333610299833*I	-0.4807253837232351+0.02689797933961341*I	-0.4820094438086363+0.027836671427243997*I	-0.4833405566659718+0.02871687043961829*I	-0.48471633553230425+0.029536094828265386*I	-0.4861342530601554+0.030291931375309084*I	-0.4875916398591278+0.030982043704296414*I	-0.4890856835499249+0.03160418133299203*I	-0.4906134284027644+0.03215618924469703*I	-0.4921717756332092+0.032636017946876705*I	-0.4937574844282521+0.03304173397756045*I	-0.49536717377470324+0.033371530811235374*I	-0.4969973251600121+0.03362374010698568*I	-0.4986442862128787+0.03379684323219792*I	-0.5003042753470291+0.033889482985897015*I	-0.5019733874661306+0.03390047543618485*I	-0.5036476007815973+0.033828821777039136*I	-0.5053227847869677+0.03367372010072407*I	-0.506994709423569+0.033434576973616056*I	-0.5086590554612183+0.03311101869537531*I	-0.5103114261063909+0.032702902114624115*I	-0.5119473598366255+0.032210324868413326*I	-0.5135623444455085+0.03163363490846372*I	-0.5151518322677306+0.030973439174186757*I	-0.5167112565361958+0.03023061127158802*I	-0.5182360488074461+0.029406298017853254*I	-0.5197216573728748+0.028501924714647214*I	-0.5211635665563051+0.02751919901834704*I	-0.5225573167803518+0.026460113283235866*I	-0.5238985252674087+0.025326945263799364*I	-0.5251829072240964+0.024122257074945537*I	-0.526406297343583+0.022848892324010554*I	-0.5275646714461122+0.021509971345777056*I	-0.5286541680669474+0.020108884491247397*I	-0.5296711097912643+0.01864928344234866*I	-0.530612024129315+0.017135070547771296*I	-0.5314736637210816+0.015570386199470324*I	-0.5322530256594641+0.013959594294479974*I	-0.5329473697235312+0.012307265852300082*I	-0.5335542353198837+0.010618160883561522*I	-0.5340714569395324+0.008897208630579469*I	-0.5344971779511501+0.007149486324188101*I	-0.5348298625675274+0.005380196623399522*I	-0.5350683058419797+0.0035946439244909307*I	-0.535211641572615+0.0017982097435955636*I
-0.5476904559654504-5.036758167549932*^-6*I	-0.5476227389102525-0.0024760987568802828*I	-0.5474204142024433-0.004939097393014944*I	-0.5470843086126107-0.007386030789893897*I	-0.5466157920307809-0.009808986630730286*I	-0.5460167666220936-0.012200185645682786*I	-0.545289651874118-0.014552023629954397*I	-0.544437365755281-0.016857111547145972*I	-0.5434633022575821-0.019108313307725226*I	-0.5423713056441603-0.021298780855141346*I	-0.5411656417624455-0.023421986240568227*I	-0.5398509668165954-0.025471750420225907*I	-0.5384322940158385-0.02744226856532519*I	-0.5369149585318979-0.029328131732492907*I	-0.5353045812047179-0.031124344800670525*I	-0.5336070314344633-0.03282634063762834*I	-0.5318283896887196-0.03442999051412335*I	-0.5299749100371997-0.03593161083537057*I	-0.5280529831036107-0.03732796630682099*I	-0.5260690997960822-0.038616269693667354*I	-0.5240298161453836-0.03979417837025746*I	-0.5219417195436012-0.04085978788665902*I	-0.5198113966382424-0.041811622804292625*I	-0.5176454030965145-0.042648625071428546*I	-0.5154502354148754-0.04337014022199062*I	-0.5132323049088394-0.043975901688310635*I	-0.5109979139798545-0.04446601352013928*I	-0.508753234719145-0.044840931799313435*I	-0.506504289874117-0.04510144503208875*I	-0.50425693617158-0.04524865379022792*I	-0.5020168499633323-0.04528394985778823*I	-0.49978951513465353-0.04520899512405898*I	-0.4975802131944346-0.045025700444569175*I	-0.4953940154473598-0.044736204672337035*I	-0.4932357771331777-0.044342854040824976*I	-0.49111013340669063-0.04384818205910518*I	-0.4890214970228658-0.043254890058766815*I	-0.4869740575854884-0.04256582851147188*I	-0.48497178221422954-0.04178397921628618*I	-0.4830184174836802-0.040912438436857906*I	-0.4811174924885989-0.039954401050762534*I	-0.4792723228919684-0.03891314575674981*I	-0.4774860158163334-0.037792021370348344*I	-0.47576147544384734-0.03659443422450853*I	-0.4741014091963946-0.035323836679479054*I	-0.472508334373825-0.03398371673513864*I	-0.4709845851354372-0.0325775887292333*I	-0.469532319717366-0.03110898509666077*I	-0.46815352778616703-0.029581449157683265*I	-0.46685003783655815-0.027998528896974018*I	-0.46562352454885025-0.02636377169030335*I	-0.46447551602914405-0.024680719931654438*I	-0.4634074008623864-0.02295290751025178*I	-0.46242043491538937-0.02118385708449108*I	-0.46151574783342203-0.019377078097869982*I	-0.46069434918005964-0.017536065480646484*I	-0.45995713417593487-0.015664298980094554*I	-0.4593048889972819-0.013765243061653804*I	-0.45873829560022134-0.011842347323059901*I	-0.4582579360414726-0.009899047363513144*I	-0.4578642962703856-0.007938766050074264*I	-0.45755776937128356-0.005964915123727828*I	-0.45733865823876896-0.0039808970878482605*I	-0.45720717767220626-0.001990107322101392*I	-0.4571634558788029+4.063634888667889*^-6*I	-0.4572075353778851+0.0019982276905440716*I	-0.4573393733020265+0.0039889967472749935*I	-0.4575588410934462+0.0059729802515348165*I	-0.45786572359731254+0.007946782799169133*I	-0.4582597175561959+0.009907001853321176*I	-0.45874042951323285+0.011850225631333061*I	-0.45930737313444703+0.013773031217316739*I	-0.4599599659641615+0.015671982957356*I	-0.4606975256307372+0.01754363119461283*I	-0.46151926552377054+0.019384511401893817*I	-0.46242428996782303+0.021191143769498155*I	-0.4634115889219779+0.02296003330626531*I	-0.46448003223941914+0.02468767051177867*I	-0.4656283635260037+0.026370532677372743*I	-0.4668551936423103+0.028005085873116897*I	-0.468158993899498+0.029587787677023497*I	-0.469538089005353+0.031115090701373554*I	-0.47099064982346955+0.03258344696917509*I	-0.47251468601549096+0.03398931319122986*I	-0.474108038643357+0.03532915699106293*I	-0.4757683728161078+0.036599464120804504*I	-0.4774931704732417+0.03779674670618627*I	-0.4792797234043907+0.038917552552665324*I	-0.4811251266127426+0.03995847553758072*I	-0.48302627213699684+0.04091616710476648*I	-0.4849798434539756+0.04178734886844121*I	-0.4869823105904241+0.04256882632207239*I	-0.4890299260786651+0.043257503635519695*I	-0.4911187218956727+0.04385039950991523*I	-0.4932445075288991+0.04434466404448157*I	-0.49540286931470234+0.04473759655294382*I	-0.49758917119576035+0.04502666424930061*I	-0.4997985570426435+0.04520952170384542*I	-0.5020259546810403+0.045284030950382574*I	-0.5042660817602387+0.045248282105033906*I	-0.5065134535891994+0.04510061433608786*I	-0.5087623930551888+0.044839637003256015*I	-0.5110070427242969+0.04446425076419387*I	-0.5132413792051835+0.04397366842617685*I	-0.5154592298354936+0.04336743530249794*I	-0.5176542917250198+0.04264544881651154*I	-0.5198201531614158+0.04180797708225849*I	-0.521950317352898+0.040855676179515354*I	-0.524038228447375+0.039789605833983034*I	-0.5260772997316449+0.03861124321018164*I	-0.5280609438750455+0.03732249452650413*I	-0.5299826050426065+0.03592570420898884*I	-0.5318357926625845+0.03442366131311543*I	-0.5336141165934198+0.0328196029617301*I	-0.535311323397146+0.031117214572057978*I	-0.5369213333899748+0.029320626675677742*I	-0.5384382781085123+0.027434408172265154*I	-0.5398565378018642+0.02546355590024606*I	-0.5411707785371422+0.023413480454922118*I	-0.5423759884896021+0.021289988236250123*I	-0.5434675129791859+0.019099259763356427*I	-0.544441087814358+0.016847824350031678*I	-0.5452928705102105+0.014542531293599581*I	-0.5460194689641377+0.012190517787317596*I	-0.5466179671954664+0.009799173822619378*I	-0.5470859477887361+0.007376104400388645*I	-0.5474215107198702+0.004929089418952708*I	-0.5476232882925476+0.002466041649067455*I
