-0.814106040149054-0.00004260180940934966*I	-0.8106255818241586-0.04161179941050314*I	-0.8004120011435858-0.08168429805865002*I	-0.7840746581101661-0.11891006695620879*I	-0.7625339549766645-0.1522007677485569*I	-0.7369039766837079-0.18079870302775733*I	-0.7083682505737474-0.20429288668380252*I	-0.6780710461379023-0.2225899467247849*I	-0.6470378671621307-0.23585531518963224*I	-0.6161290469456833-0.24444168591057544*I	-0.5860229017323128-0.2488186507660776*I	-0.5572209680334421-0.24951234742673867*I	-0.5300670374837162-0.24705901934704066*I	-0.5047728506797661-0.24197274550113548*I	-0.4814452638025225-0.2347254859188876*I	-0.4601116643150278-0.22573673493964636*I	-0.4407419912750463-0.2153700380657055*I	-0.423266808872414-0.20393401443547796*I	-0.40759154221798777-0.1916860587125823*I	-0.39360732235976426-0.1788374151319858*I	-0.3811990137578889-0.16555875085612584*I	-0.370251000201066-0.15198568673067675*I	-0.360651245643061-0.1382239788222188*I	-0.35229406297582333-0.12435420196333087*I	-0.34508193793426617-0.1104358866194902*I	-0.3389266778133207-0.09651111994572058*I	-0.33375008957129415-0.0826076544249279*I	-0.32948433969642527-0.06874158286092832*I	-0.326072107677884-0.054919643615344876*I	-0.32346661412637534-0.041141219415474446*I	-0.32163158151193916-0.027400089759497592*I	-0.32054116828101237-0.013685992713485627*I	-0.3201799042100897+0.000013952208452680218*I	-0.3205426449611748+0.013713911776963343*I	-0.3216345558806052+0.027428051458693953*I	-0.3234711282652718+0.041169247782189396*I	-0.32607822485896454+0.0549477559333978*I	-0.3294921445224418+0.06876978664261715*I	-0.33375968809425005+0.08263594405302864*I	-0.3389381975620978+0.09653947287170314*I	-0.345095527752545+0.11046425899987146*I	-0.3523098925309365+0.12438252360795148*I	-0.36066950441218715+0.1382521473235182*I	-0.3702718956692379+0.15201356064646915*I	-0.3812227684683228+0.16558614183735781*I	-0.39363416933779277+0.1788640789330092*I	-0.407621718143968+0.19171168511138964*I	-0.4233005442101919+0.20395821624874422*I	-0.4407794963852389+0.21539233970000454*I	-0.4601531104268321+0.22575656131392283*I	-0.4814907576437312+0.23474215316491132*I	-0.5048224016710385+0.24198545562916454*I	-0.5301205168418136+0.24706686204818726*I	-0.5572780601059006+0.2495143132905885*I	-0.5860830496399458+0.24881366119902473*I	-0.6161913973321942+0.2444286455118433*I	-0.647101222533705+0.2358331915844223*I	-0.678133837459608+0.22255787997105658*I	-0.7084285462883319+0.20425032453773792*I	-0.7369595450869466+0.18074554940233434*I	-0.7625823923757671+0.1521375209334536*I	-0.7841135835026443+0.1188379149981082*I	-0.8004392998574295+0.08160513630449329*I	-0.81063966029961+0.04152814446775568*I
-0.8604500381543247-0.000050712530571091366*I	-0.8560698778548157-0.049493510664426615*I	-0.8432565751857665-0.0969232130966187*I	-0.8228856988239056-0.14055360261894181*I	-0.7962597089340241-0.17899735389589258*I	-0.7649203394764522-0.2113577983986479*I	-0.7304587704549858-0.2372336380723722*I	-0.6943602864809347-0.256655052676429*I	-0.6579019263436295-0.2699809558731382*I	-0.6221039986253994-0.27778633999128866*I	-0.5877249129006231-0.2807604506921404*I	-0.5552845252614499-0.27962650775330145*I	-0.5251021475892096-0.27508551019154315*I	-0.497338824293673-0.26778162763862917*I	-0.4720373642263965-0.258284479612865*I	-0.4491568298512388-0.2470833083295873*I	-0.428600398000094-0.23458874066568328*I	-0.4102368064528407-0.22113886163216806*I	-0.39391623077035864-0.2070073216479416*I	-0.3794816419834254-0.19241201785416817*I	-0.36677666812104415-0.17752349216270868*I	-0.3556508475094543-0.16247259958206012*I	-0.3459629937556863-0.1473572624739939*I	-0.33758323010629854-0.13224828249349188*I	-0.33039411127041934-0.11719426720051984*I	-0.3242911384565347-0.10222576879711484*I	-0.3191828869024871-0.08735874624357874*I	-0.3149909007105677-0.07259746107522864*I	-0.31164946287526973-0.05793690908846091*I	-0.30910531485191084-0.04336487920396818*I	-0.30731737634540657-0.02886371980574748*I	-0.30625649939659716-0.014411883038075009*I	-0.3059052791509753+0.000014690465756375897*I	-0.3062579352870006+0.01444128993565217*I	-0.3073202717392512+0.02889320335601743*I	-0.3091097171388936+0.04339448630585651*I	-0.31165544353898605+0.05796668015539987*I	-0.3149985557778537+0.07262742707140125*I	-0.3191923374887275+0.087388925333712*I	-0.3243025313507121+0.10225616247504193*I	-0.330407619475573+0.11722485574345756*I	-0.3375990532107838+0.1322790195674452*I	-0.3459813579534965+0.14738806869282917*I	-0.3556720050070604+0.16250335480223693*I	-0.36680089555634965+0.17755402628451494*I	-0.3795092373300663+0.19244209991022404*I	-0.3939475079990635+0.20703664701007712*I	-0.41027208696473066+0.22116703728856368*I	-0.42863999753611726+0.2346152687557151*I	-0.4492010392369424+0.24710756853658247*I	-0.47208642198443584+0.25830571168541466*I	-0.4973928789579711+0.26779891633052094*I	-0.5251612076837682+0.27509777635572064*I	-0.5553483956838298+0.27963251120427834*I	-0.5877931183280809+0.2807588125973057*I	-0.6221756980706864+0.2777755944676737*I	-0.657975828535856+0.2699596411385879*I	-0.6944345831982579+0.25662184990013387*I	-0.730531112946218+0.23718755896093502*I	-0.7649878884532779+0.21129840899095925*I	-0.7963192861665871+0.17892500267907538*I	-0.822934052723903+0.14046960085034443*I	-0.8432907420867845+0.09682990403924978*I	-0.8560875814725425+0.04939417411060517*I
-0.9111578326950366-0.000060109403327218124*I	-0.9056615483913106-0.058609301990931964*I	-0.8896414307481454-0.11445928955389394*I	-0.8643496627891308-0.16526010816950268*I	-0.831616756563491-0.20926534391440632*I	-0.7935551235080683-0.24544854886979464*I	-0.7522745008352069-0.27347912398604657*I	-0.7096670615912655-0.29359781272317026*I	-0.6672841118554728-0.30644636579238976*I	-0.6262961876001623-0.31289806546322496*I	-0.5875126854593558-0.3139175003954209*I	-0.5514347094497576-0.3104600463956656*I	-0.5183199964920036-0.30340929600869393*I	-0.48824626742693167-0.29354476962077075*I	-0.46116597047701163-0.28153087946603417*I	-0.4369500050930842-0.2679191928539998*I	-0.41542069492143363-0.25315798449100424*I	-0.3963755328423896-0.23760500174997257*I	-0.3796035955703365-0.2215409271434221*I	-0.3648964380498658-0.20518213833779964*I	-0.35205499616744845-0.18869209748746474*I	-0.340893699045603-0.1721911454609015*I	-0.3312426907743204-0.15576472407821157*I	-0.3229488125100965-0.1394701721647001*I	-0.31587580316791497-0.12334228938014542*I	-0.3099040341127224-0.1073978685258335*I	-0.3049299907706972-0.09163938299576663*I	-0.30086564241039043-0.07605799343657318*I	-0.2976377923146785-0.06063601332982015*I	-0.29518746767217396-0.045348950616584074*I	-0.2934693868268717-0.030167223205746295*I	-0.292451527415843-0.015057630717622986*I	-0.29211480980499677+0.000015346967808316993*I	-0.2924529042830489+0.015088362176995341*I	-0.29347216642557217+0.03019806609105601*I	-0.2951917019943815+0.04537997533921244*I	-0.2976435600013196+0.06066728429782578*I	-0.3008730495175955+0.07608956625485477*I	-0.3049391717587397+0.09167130124477044*I	-0.309915153020255+0.10743015996422459*I	-0.31588905491125563+0.12337496138916884*I	-0.32296442421186644+0.13950320621649137*I	-0.33126092297151666+0.15579806896735499*I	-0.34091484654569437+0.17222470898993747*I	-0.35207938820052675+0.18872573624756955*I	-0.3649244371905312+0.20521564518552016*I	-0.37963559465637553+0.2215740159616044*I	-0.3964119487784622+0.23763728912821822*I	-0.41546195780713246+0.2531889681213236*I	-0.4369965405499459+0.267948226794227*I	-0.4612181723939616+0.2815571471001143*I	-0.4883044576884903+0.2935672563090838*I	-0.518384367810505+0.3034267652735184*I	-0.5515052476012509+0.3104710262072385*I	-0.5875890687152575+0.31392028974445263*I	-0.6263776649599087+0.31289077555062206*I	-0.6673693689899455+0.3064270136482323*I	-0.7097540949843891+0.2935644854237726*I	-0.752360535659823+0.27343022497458663*I	-0.7936366251498713+0.24538311978158536*I	-0.8316895905490092+0.20918342373018553*I	-0.8644094409303898+0.16516305178671828*I	-0.8896840337046399+0.11434993687222167*I	-0.9056837426851033+0.0584918919883403*I
-0.9669240328668812-0.00007106971248445345*I	-0.9600334294780912-0.06922055221514155*I	-0.940033328448451-0.13475364498419387*I	-0.9087109947357479-0.193590713293656*I	-0.8686273346693101-0.2435612465712023*I	-0.8226527825531577-0.2835415298017578*I	-0.7735484003128684-0.3133695275016194*I	-0.7236794202118875-0.3336191590660293*I	-0.6748805015318132-0.3453298006002882*I	-0.6284437868869456-0.34976206653760966*I	-0.585182810476077-0.3482144317471271*I	-0.5455293910202724-0.34190593985301454*I	-0.5096340695261989-0.3319141269695485*I	-0.4774542996837714-0.3191521397886679*I	-0.4488245443922165-0.3043701707838293*I	-0.42350823617021544-0.28816990569604145*I	-0.40123423590706914-0.2710244465823911*I	-0.38172119762546874-0.2532992098657475*I	-0.36469305882888997-0.23527141891993741*I	-0.3498883123640467-0.21714714888964748*I	-0.3370650864255479-0.19907565372656494*I	-0.32600350117579735-0.1811611077689843*I	-0.31650632636797676-0.16347207282429438*I	-0.30839863308423987-0.1460490546871448*I	-0.30152689613383565-0.1289105014535833*I	-0.2957578401882689-0.11205755573531397*I	-0.290977212844763-0.09547782374920527*I	-0.28708859581259044-0.0791483763944385*I	-0.2840123194696527-0.06303815541093166*I	-0.2816845175558771-0.04710992307099006*I	-0.2800563417093645-0.03132186656522751*I	-0.27909334575223793-0.01562894756784769*I	-0.27877504430177874+0.00001592756596563084*I	-0.2790946475881284+0.015660851854379702*I	-0.2800589731317414+0.031353917305891314*I	-0.28168853442648295+0.04714221448016326*I	-0.2840178064818178+0.063070776370848*I	-0.2870956675693055+0.07918140791178058*I	-0.29098601528849666+0.09551133597353176*I	-0.29576855236888727+0.11209160437200456*I	-0.3015397322863874+0.128945123367964*I	-0.30841384496207325+0.14608426244786327*I	-0.3165242057320148+0.16350784787112593*I	-0.32602438226731784+0.1811973918119329*I	-0.33708934813309227+0.19911233789067417*I	-0.3499163796143244+0.21718406001882282*I	-0.3647254024591168+0.23530830235737432*I	-0.3817583315940198+0.25333570796682*I	-0.40127671012812827+0.2710600722424697*I	-0.42355662247261844+0.2882040103856804*I	-0.44887941207700993+0.30440190713522997*I	-0.4775161759189781+0.3191804199157557*I	-0.5097033785331505+0.33193757978149374*I	-0.5456063650958684+0.3419228740750119*I	-0.5852673662369334+0.3482228166031039*I	-0.6285353632574953+0.34975954913468943*I	-0.6749778642087785+0.34531378702944376*I	-0.7237804531767706+0.3335869920666969*I	-0.773649929588582+0.31331879101407334*I	-0.8227505071324309+0.2834704905418329*I	-0.8687159613711054+0.24346939626299166*I	-0.9087846638583624+0.19347930404944713*I	-0.9400863501309947+0.13462603933026618*I	-0.9600612243983052+0.06908218919915142*I
-1.0285978094564425-0.00008394993410320442*I	-1.019951062513139-0.08166158657123426*I	-0.994976120973977-0.1583872764731293*I	-0.9562251107711223-0.22623519338452466*I	-0.9072710676182759-0.2825461089352125*I	-0.8519864577693934-0.3261709726239195*I	-0.7939381085190051-0.3572677140189921*I	-0.7360227963984664-0.376912191496698*I	-0.6803443035015551-0.3866848154833961*I	-0.6282614775077544-0.38833370720146265*I	-0.580523431347043-0.3835486011206542*I	-0.5374276031549354-0.3738361884601377*I	-0.49896380569625104-0.36046989483542746*I	-0.4649292793611923-0.34448608535728215*I	-0.4350129324232609-0.3267048505553847*I	-0.4088530733114009-0.3077609100022272*I	-0.38607474634246414-0.2881362236864531*I	-0.36631246394678496-0.2681900581007971*I	-0.3492230248459419-0.2481847884983675*I	-0.3344918968796944-0.22830711090707945*I	-0.3218356021481428-0.2086850133210291*I	-0.3110017425681753-0.1894011202955863*I	-0.30176772917238626-0.17050307380269114*I	-0.29393888332818385-0.15201156041558772*I	-0.28734631545011624-0.1339265037885828*I	-0.28184481731686795-0.11623184417668796*I	-0.2773108979208347-0.098899238173185*I	-0.27364102845677674-0.08189093740069761*I	-0.270750124762517-0.06516204539169486*I	-0.2685702752298378-0.04866230604698431*I	-0.2670497122630407-0.03233754279819952*I	-0.2661520214680712-0.016130842744467876*I	-0.2658555821928526+0.000016437389648580937*I	-0.26615323417317255+0.01616377825028991*I	-0.26705216694399475+0.032370659638969186*I	-0.2685740308800464+0.048695722241930944*I	-0.27075527100642144+0.06519587445702638*I	-0.27364768692365715+0.08192528614219219*I	-0.2773192240962545+0.09893420404220085*I	-0.28185500288497584+0.11626751201747682*I	-0.28735859113616435+0.13396294176232354*I	-0.2939535222377203+0.15204881482705498*I	-0.30178505059451866+0.17054116247459505*I	-0.31102211615433734+0.18944002402888752*I	-0.3218594522784326+0.20872466484334068*I	-0.3345197068609954+0.22834738054426978*I	-0.34925534031383565+0.24822546561226505*I	-0.36634989441465726+0.26823082713677815*I	-0.38611796318590685+0.2881766335131483*I	-0.4089028015044786+0.30780033519309113*I	-0.4350699319558492+0.3267424435310727*I	-0.4649943103876792+0.3445207191838376*I	-0.4990375691230123+0.360500098456197*I	-0.5375106458706904+0.37386007997855414*I	-0.5806160035298066+0.38356383141499034*I	-0.6283633303675709+0.388337436546484*I	-0.6804544230164804+0.3866737599774862*I	-0.7361390873437985+0.3768827912400579*I	-0.7940570787335022+0.3572164829317221*I	-0.8521030052772407+0.32609507436935076*I	-0.9073785278029991+0.2824441431291756*I	-0.9563157370247092+0.22610805948049345*I	-0.9950420916488898+0.15823883764234956*I	-1.0199858977123004+0.08149877400462269*I
-1.0972283846117594-0.00009921448007056884*I	-1.0863487232226783-0.09636538317822828*I	-1.0551043392150035-0.18609954208136237*I	-1.0071492682056171-0.2640465408916453*I	-0.9474627811935312-0.32700554797733367*I	-0.8812344089363687-0.37393903703324316*I	-0.8130085857133487-0.4055528807294649*I	-0.7462509579904971-0.4236517655647482*I	-0.6832835233741601-0.4305305530264556*I	-0.6254419930277386-0.4285316564185812*I	-0.5733171861125621-0.41978629474865553*I	-0.5269923481606626-0.40610032532854*I	-0.48623661436791044-0.38893248292255317*I	-0.4506459521396414-0.3694217410550088*I	-0.41973784440565387-0.34843490382865944*I	-0.39301064973185723-0.32661792633387066*I	-0.36997823664136825-0.3044429225846086*I	-0.350188356731489-0.2822478252903618*I	-0.333230868179335-0.26026828239553196*I	-0.3187399484210596-0.23866255932788222*I	-0.30639297061225845-0.2175306190233117*I	-0.2959077052863544-0.19692857242596568*I	-0.2870388394489334-0.17687955142753056*I	-0.27957437879499414-0.1573818672917989*I	-0.2733322353136174-0.13841513311524026*I	-0.2681571452627567-0.11994486962289928*I	-0.26391797252599813-0.10192598487206656*I	-0.2605054040623642-0.08430541860827442*I	-0.25783002095274005-0.06702416689893542*I	-0.25582071989094185-0.050018847542782574*I	-0.2544234592783544-0.03322292724682541*I	-0.25360030734945355-0.016567703961193544*I	-0.2533287746493388+0.00001688093024619725*I	-0.2536014184644902+0.01660153795554529*I	-0.25442571193921315+0.033256976986771235*I	-0.25582417549435554+0.05005325461953963*I	-0.2578347729414936+0.0670590693576884*I	-0.26051157957028004+0.08434094914286332*I	-0.2639257346184579+0.10196226860190882*I	-0.2681666958140633+0.11998202128348656*I	-0.2733438185713571+0.13845325344726592*I	-0.2795882856852472+0.15742103834674184*I	-0.2870554126683175+0.17691983041246195*I	-0.29592734519726677+0.19696998357923967*I	-0.3064161418891355+0.21757314283610707*I	-0.3187671872615703+0.2387061181949361*I	-0.33326278965297995+0.2603127214847373*I	-0.35022566142529665+0.28229288706709865*I	-0.3700217150821819+0.3044882130352668*I	-0.3930611819791713+0.32666287057173915*I	-0.4197963905319112+0.348478688590357*I	-0.45071352682420684+0.36946324192871477*I	-0.4863142353301747+0.3889701755930409*I	-0.5270809436528447+0.40613218372980103*I	-0.573417441796948+0.41980968642057315*I	-0.6255541152826821+0.42854325874908095*I	-0.6834068990610911+0.4305263353836279*I	-0.7463837086135612+0.42362711095287553*I	-0.8131470590688306+0.4055029481940027*I	-0.881372733786017+0.3738594690591739*I	-0.947592720268286+0.3268935632934916*I	-1.0072606841221654+0.26390227881308614*I	-1.0551865199855848+0.18592725279103242*I	-1.086392489610465+0.09617383588111508*I
-1.1741275843985952-0.00011747739502634864*I	-1.160377567197615-0.11390043861954707*I	-1.121158156850115-0.21884142110505195*I	-1.0617261374520406-0.30808572469944945*I	-0.9890206824570767-0.3778723495166428*I	-0.9099495115016665-0.42751716846411525*I	-0.8302119351886839-0.4586095815477693*I	-0.753837126497937-0.47398034487365304*I	-0.6832600516854999-0.4768399891773671*I	-0.6196591152945707-0.4702303691777006*I	-0.5633451338225464-0.45675901399124164*I	-0.5140938963998428-0.43852424351817376*I	-0.47139005483433893-0.41714390464173867*I	-0.4345886043468082-0.39382761259497917*I	-0.40301329299623606-0.36945835317797104*I	-0.3760117311915656-0.3446672578614866*I	-0.3529829094106876-0.3198957433121644*I	-0.33338818053256425-0.2954444018593832*I	-0.3167529350250192-0.2715102152592728*I	-0.30266345011609824-0.24821430233762515*I	-0.2907615675358056-0.22562234718198365*I	-0.28073869914506977-0.2037595292858358*I	-0.2723299563439391-0.18262139885190037*I	-0.2653087854884784-0.162181795921961*I	-0.25948225767048977-0.14239862871757733*I	-0.2546870360381361-0.12321810617168541*I	-0.2507859827685895-0.10457785394824799*I	-0.24766534342526936-0.08640922171946035*I	-0.24523244212550507-0.06863900212667366*I	-0.24341382678510873-0.05119072029432537*I	-0.24215381389283167-0.03398561029049479*I	-0.24141339354723618-0.016943366333713496*I	-0.24116946619902616+0.00001726211218996313*I	-0.24141439202494447+0.016977973850159908*I	-0.2421558420898521+0.034020467234078415*I	-0.2434169477934966+0.05122599140471088*I	-0.24523675211985732+0.06867484965414834*I	-0.2476709735481857+0.08644580407438432*I	-0.2507931017175842+0.1046153239668865*I	-0.2546958534227266+0.12325660884132986*I	-0.25949302823100706+0.14243829815688638*I	-0.2653218142907447+0.16222275134155056*I	-0.27234560508173644+0.18266373911621225*I	-0.2807573936864274+0.20380332554815717*I	-0.2907838068241334+0.2256676328548003*I	-0.3026898164572406+0.24826105937145906*I	-0.31678410561313536+0.2715583553132398*I	-0.33342493972074727+0.29549374043538745*I	-0.3530261606020079+0.319945964281515*I	-0.3760625061332429+0.34471786506018814*I	-0.40307275443034885+0.36950860498596716*I	-0.4346580350157304+0.39387643491795693*I	-0.47147082126095874+0.4171897780961008*I	-0.5141873691790262+0.43856506312191484*I	-0.5634525373060123+0.45679192656737233*I	-0.6197812698855069+0.4702516087062807*I	-0.68339696634034+0.4768447584965539*I	-0.7539874091799519+0.47396283748787504*I	-0.8303720367298124+0.45856329574547205*I	-0.9101129322620524+0.42743571000459096*I	-0.9891774628900319+0.37775087919362116*I	-1.0618631591127543+0.3079229775837284*I	-1.1212607955762393+0.2186417544660257*I	-1.1604327833091606+0.11367485198347776*I
-1.2609574174613318-0.00013956413162282539*I	-1.2434707636839493-0.13502465152453674*I	-1.1939986064163306-0.25785014740073625*I	-1.1201554954732786-0.35967953216186327*I	-1.031620942852796-0.4362506622514742*I	-0.9375202758854517-0.4876421076408208*I	-0.8448647111722237-0.5168102273293107*I	-0.7581661793034534-0.5279893010142908*I	-0.6797909126978908-0.5255260722728334*I	-0.6105724975272603-0.513252119307067*I	-0.5503917746201771-0.49426005638672715*I	-0.4986135664785386-0.4709094697178358*I	-0.454374140523047-0.4449327825989617*I	-0.4167521931510445-0.4175663462558788*I	-0.3848609817266983-0.389671878946405*I	-0.3578917334875379-0.36183612623148625*I	-0.33512906034935286-0.33444755450283925*I	-0.31595144657007024-0.3077531902930274*I	-0.29982455634155425-0.28189978870822247*I	-0.2862917179520781-0.25696323457582504*I	-0.2749638960395667-0.2329693664227331*I	-0.2655102804799514-0.20990866318187096*I	-0.25764996269853413-0.1877465902637021*I	-0.2511448214865483-0.1664308970798852*I	-0.24579356855991052-0.1458967807198968*I	-0.24142683069483567-0.12607055613934673*I	-0.23790312474908054-0.10687227760703998*I	-0.23510558816098004-0.08821761884933593*I	-0.23293934591579193-0.07001922442886423*I	-0.2313294173633493-0.05218768046364676*I	-0.2302190883531082-0.03463221000508351*I	-0.2295686938435738-0.017261170762411723*I	-0.2293547726966432+0.000017584353192051994*I	-0.22956956985421778+0.017296433602271673*I	-0.23022087209169187+0.03466775501674553*I	-0.2313321729365178+0.05222369495689293*I	-0.23294317118184163+0.07005589435465888*I	-0.23511061682105905+0.08825512794373641*I	-0.23790952923059822+0.10691080619838401*I	-0.24143482592089077+0.12611027948083478*I	-0.24580341673555214+0.14593786666534259*I	-0.2511568380756759+0.16647350285051962*I	-0.2576645238115579+0.18779085794722536*I	-0.2655278319358153+0.2099547134460201*I	-0.2749849643945521+0.23301728969374796*I	-0.2863169237796838+0.25701307859906275*I	-0.2998546299634425+0.28195154093703223*I	-0.31598724620803514+0.30780675289666665*I	-0.3351715921716168+0.3345027088928657*I	-0.35794217205374484+0.36189248283622955*I	-0.38492068755126047+0.3897288065202321*I	-0.4168227209530658+0.41762287344016696*I	-0.4544572263806098+0.4449874632414134*I	-0.4987110734288969+0.4709602038270473*I	-0.550505563073584+0.4943038632175301*I	-0.6107041689494259+0.5132848731380568*I	-0.6799413557347528+0.5255422437752574*I	-0.7583348396448032+0.5279818095299439*I	-0.8450485414887078+0.5167706092665839*I	-0.9377124570321751+0.4875613229182343*I	-1.0318097635710177+0.43612089947694727*I	-1.1203242040314851+0.3594971284303497*I	-1.1941272996031245+0.25761899441878305*I	-1.2435408366746652+0.13475838730360443*I
-1.35985519352338-0.00016660526425731623*I	-1.3374327473858758-0.16076575443199115*I	-1.2746203239729998-0.3047551190095424*I	-1.1825466543709784-0.42049482180470726*I	-1.07473328003365-0.5034394129688896*I	-0.9631219444491952-0.5551028024139395*I	-0.8561236499883406-0.5804886544399637*I	-0.75852931546244-0.5856948907562941*I	-0.6723525937318972-0.5764258814825116*I	-0.5978347002454599-0.5573589374953196*I	-0.5342512354069442-0.5320416662763223*I	-0.4804479448338242-0.503033024694912*I	-0.43515371546277665-0.4721152169705053*I	-0.3971434220730394-0.4404956915742734*I	-0.3653106293289415-0.4089715059514898*I	-0.33869070535704254-0.37805301456760365*I	-0.31645897294543107-0.3480529600182327*I	-0.2979178084617478-0.3191490014208319*I	-0.28248007136120795-0.291426915411174*I	-0.26965251115510114-0.2649101619803491*I	-0.259020759899994-0.23958000874382443*I	-0.2502364566431608-0.21538919304906406*I	-0.2430065302470143-0.19227119337393284*I	-0.23708443767935566-0.170146530252012*I	-0.23226307619831035-0.1489270607450631*I	-0.22836908361890318-0.12851891547738678*I	-0.22525827032446397-0.10882451207964529*I	-0.22281196862219224-0.08974393350537359*I	-0.22093412864894882-0.07117586280948841*I	-0.21954903011336224-0.05301820268161734*I	-0.21859951351023238-0.035168467796140974*I	-0.21804566249175725-0.01752401341928479*I	-0.21786389117998733+0.00001785061528045008*I	-0.2180464072570614+0.017559819253664365*I	-0.21860103491460361+0.035204587443140686*I	-0.21955139262885276+0.0530548453171864*I	-0.22093743081578543+0.07121323743223915*I	-0.22281634530890726+0.0897822486024046*I	-0.22526389585355264+0.1088639750122555*I	-0.22837617587283895+0.12855973147477906*I	-0.23227190187158325+0.1489694313559429*I	-0.23709531890577396+0.1701906510400115*I	-0.2430198529077532+0.1923172505402727*I	-0.2502526807474398+0.21543735850686546*I	-0.25904043251983216+0.23963043292759342*I	-0.2696762824733635+0.2649629633153169*I	-0.2825087144274905+0.2914821648388989*I	-0.29795224318449176+0.31920669960778747*I	-0.3165002945689384+0.34811300376594567*I	-0.33874021697052364+0.3781151473753205*I	-0.36536987645312996+0.4090352455307305*I	-0.39721422439862747+0.4405602243209447*I	-0.43523818523303126+0.4721792461580286*I	-0.48054847134271894+0.503094556354083*I	-0.5343703980037907+0.5320977169191969*I	-0.5979750452184144+0.5574051570721895*I	-0.6725161729226633+0.5764561157628166*I	-0.7587168458720545+0.5857007816836505*I	-0.8563331506686871+0.5804595232361003*I	-0.9633468300574575+0.5550262856604219*I	-1.0749602893791728+0.503303530473483*I	-1.182754757740443+0.42029201261558535*I	-1.274782534953415+0.30448773132501894*I	-1.337522367799631+0.16045040732877086*I
-1.4736163963524473-0.00020018250675407024*I	-1.4445631201158202-0.19254421378980477*I	-1.3641558478387958-0.36173007412535835*I	-1.2488397246980605-0.4926324478335537*I	-1.1175304171561007-0.5809500232194298*I	-0.98565680709077-0.6307126343819102*I	-0.8629617965830997-0.6499018891707371*I	-0.7541231579984138-0.6470083604394093*I	-0.6603895317409901-0.6292832265691434*I	-0.5811007940031777-0.6022449748804849*I	-0.514734632637085-0.5698130847661925*I	-0.4595134654359155-0.5346480161838909*I	-0.4137108359173283-0.4984960849495416*I	-0.3757817268298519-0.46246965875346896*I	-0.3444002180104534-0.4272533501978935*I	-0.31845327453544814-0.3932480136097885*I	-0.29701680701212874-0.3606683559274366*I	-0.27932700608506644-0.3296079465454272*I	-0.2647528602404015-0.3000820477130155*I	-0.2527721453596583-0.2720556363116237*I	-0.242951431109017-0.24546165015803367*I	-0.2349298776590467-0.2202128288968216*I	-0.2284063079328017-0.196209379732252*I	-0.2231289811788359-0.17334393206284837*I	-0.2188875345625037-0.15150473523593974*I	-0.21550663766482922-0.13057771640118412*I	-0.212840990633068-0.11044779365650602*I	-0.2107713771403434-0.09099969512910334*I	-0.20920155316543673-0.07211844189222777*I	-0.20805581052603694-0.053689594656179486*I	-0.2072771004427631-0.035599329411383884*I	-0.2068256383316864-0.01773438762358706*I	-0.20667793807477258+0.00001806344796919575*I	-0.20682624398281318+0.017770629178913082*I	-0.20727834347273025+0.035635915181642344*I	-0.20805775515682098+0.053726754877512405*I	-0.20920429766838441+0.07215640783582891*I	-0.21077505622812726+0.09103869930509373*I	-0.21284577877153427+0.11048806980064468*I	-0.21551275343504317+0.13061949916418425*I	-0.21889524626689782+0.15154825946657693*I	-0.22313861396872609+0.17338943152294084*I	-0.22841825284040726+0.19625708499029265*I	-0.23494460304747927+0.22026296399819206*I	-0.24296949720765837+0.24551442743487248*I	-0.25279422272443014+0.27211124833256306*I	-0.26477975315197766+0.30014065481905916*I	-0.2793596820335374+0.32966965757844224*I	-0.29705643342714827+0.360733198491153*I	-0.318501263625983+0.39331588830703945*I	-0.3444582796143092+0.4273239604864079*I	-0.3758519268306787+0.46254240403087044*I	-0.41379565272236396+0.49856989895934367*I	-0.4596158267794321+0.534721126031668*I	-0.5148578954121232+0.5698826594390322*I	-0.5812485945973231+0.6023066317995069*I	-0.6605653762175842+0.6293303850210568*I	-0.7543295397187271+0.6470315040059039*I	-0.863198553392734+0.649887983396733*I	-0.9859184766653522+0.630645307852644*I	-1.1178027918329148+0.5808116250092489*I	-1.249097013604465+0.4924093058174092*I	-1.3643616578220583+0.3614210554224417*I	-1.4446788737180642+0.19216900572574078*I
