-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
-0.5056766097464238-5.71484662222475*^-7*I	-0.505674851160627-0.0001408200897640091*I	-0.5056696049757878-0.0002809804245520593*I	-0.5056608746083274-0.00042096463866920955*I	-0.5056486657431193-0.0005606850049051493*I	-0.5056329863289285-0.0007000539804967266*I	-0.5056138465722314-0.0008389842682515182*I	-0.5055912589290229-0.0009773888774363211*I	-0.5055652380950898-0.0011151811843719125*I	-0.5055358009943419-0.0012522749926777315*I	-0.5055029667655138-0.0013885845931078727*I	-0.5054667567470703-0.0015240248229239646*I	-0.5054271944604001-0.0016585111247474668*I	-0.5053843055914629-0.001791959604837837*I	-0.5053381179704934-0.0019242870907434212*I	-0.5052886615503449-0.0020554111882694448*I	-0.5052359683830716-0.002185250337715535*I	-0.5051800725948872-0.002313723869327878*I	-0.5051210103596954-0.0024407520579212464*I	-0.5050588198710423-0.0025662561766171725*I	-0.5049935413124722-0.0026901585496591253*I	-0.5049252168265697-0.0028123826042520546*I	-0.5048538904825552-0.00293285292138745*I	-0.5047796082424197-0.003051495285610425*I	-0.5047024179257384-0.0031682367336876615*I	-0.504622369173288-0.00328300560213957*I	-0.5045395134092511-0.003395731573595589*I	-0.5044539038022804-0.0035063457219422526*I	-0.5043655952254215-0.0036147805562272415*I	-0.5042746442148008-0.0037209700632869352*I	-0.504181108927379-0.0038248497490721415*I	-0.5040850490974692-0.003926356678638146*I	-0.5039865259924512-0.004025429514777368*I	-0.5038856023675062-0.004122008555269396*I	-0.5037823424192882-0.004216035768724596*I	-0.5036768117390396-0.004307454829001842*I	-0.503569077264648-0.0043962111481847975*I	-0.5034592072321422-0.004482251908094048*I	-0.503347271126392-0.004565526090328014*I	-0.5032333396311327-0.004645984504813877*I	-0.5031174845785791-0.004723579816861907*I	-0.5029997788982565-0.004798266572710893*I	-0.5028802965655125-0.004870001223562462*I	-0.5027591125494663-0.004938742148094922*I	-0.5026363027606798-0.005004449673454301*I	-0.5025119439983845-0.005067086094724441*I	-0.5023861138974428-0.005126615692870729*I	-0.5022588908750032-0.005183004751165912*I	-0.5021303540771335-0.0052362215700950555*I	-0.5020005833250872-0.0052862364807520715*I	-0.5018696590615433-0.00533302185672778*I	-0.501737662296807-0.005376552124504138*I	-0.5016046745550111-0.005416803772359705*I	-0.5014707778201756-0.0054537553578012455*I	-0.5013360544826309-0.00548738751353381*I	-0.5012005872852074-0.0055176829519792475*I	-0.5010644592698839-0.005544626468366477*I	-0.5009277537244088-0.005568204942402639*I	-0.5007905541292601-0.005588407338547139*I	-0.5006529441048189-0.00560522470490595*I	-0.5005150073589214-0.005618650170768787*I	-0.500376827634657-0.00562867894280358*I	-0.5002384886586106-0.005635308299938825*I	-0.5001000740894316-0.005638537586951348*I	-0.4999616674669519-0.005638368206775897*I	-0.4998233521617287-0.0056348036115975095*I	-0.49968521132500304-0.005627849292680943*I	-0.4995473278393083-0.005617512768995379*I	-0.49940978426955684-0.005603803574785841*I	-0.499272662814751-0.005586733245845833*I	-0.49913604526023936-0.0055663153047316866*I	-0.4990000129306903-0.00554256524498406*I	-0.4988646466435974-0.005515500514074581*I	-0.4987300266635716-0.005485140495609733*I	-0.4985962326572316-0.0054515064902224825*I	-0.49846334364886735-0.005414621695703281*I	-0.4983314379767615-0.00537451118611354*I	-0.4982005932503316-0.005331201889975462*I	-0.4980708863079477-0.005284722567545419*I	-0.4979423931755699-0.005235103787295886*I	-0.4978151890261415-0.0051823779014901206*I	-0.49768934813977944-0.005126579020946431*I	-0.4975649438647886-0.005067742989133983*I	-0.49744204857942814-0.005005907355336459*I	-0.49732073365459734-0.004941111347302352*I	-0.49720106941720166-0.0048733958429401925*I	-0.4970831251145357-0.004802803341661527*I	-0.4969669688793146-0.004729377934718809*I	-0.49685266769569214-0.004653165275247728*I	-0.4967402873660781-0.004574212547531875*I	-0.4966298924787632-0.004492568435720129*I	-0.496521546376459-0.004408283092059123*I	-0.49641531112562-0.0043214081044984365*I	-0.49631124748675703-0.004231996463995552*I	-0.49620941488541265-0.004140102531082351*I	-0.49610987138413076-0.004045782002193021*I	-0.4960126736552283-0.00394909187544451*I	-0.4959178769544539-0.0038500904161038185*I	-0.4958255350954187-0.00374883712153648*I	-0.4957357004249558-0.003645392685888621*I	-0.49564842379928725-0.0035398189644070266*I	-0.4955637545610254-0.003432178937383179*I	-0.495481740517027-0.003322536673815435*I	-0.49540242791706857-0.0032109572947703335*I	-0.4953258614333767-0.003097506936478006*I	-0.49525208414091804-0.0029822527131187215*I	-0.49518113749862946-0.0028652626794394287*I	-0.4951130613313096-0.0027466057930474463*I	-0.495047893812481-0.002626351876581584*I	-0.49498567144790556-0.0025045715795815326*I	-0.4949264290600458-0.0023813363402603593*I	-0.4948701997732165-0.0022567183470316443*I	-0.49481701499956815-0.0021307904998915106*I	-0.4947669044258759-0.002003626371679723*I	-0.4947198960011245-0.0018753001691571292*I	-0.4946760159247793-0.001745886693958143*I	-0.49463528863590495-0.0016154613034320975*I	-0.4945977368031056-0.0014840998713933906*I	-0.4945633813151285-0.0013518787487357825*I	-0.49453224127227824-0.0012188747239693515*I	-0.49450433397860016-0.001085164983682746*I	-0.4944796749347607-0.0009508270729111507*I	-0.4944582778318154-0.0008159388554716263*I	-0.4944401545455527-0.0006805784742017137*I	-0.49442531513171634-0.0005448243111761258*I	-0.4944137678219578-0.0004087549478719796*I	-0.4944055190204094-0.0002724491252894014*I	-0.4944005733012009-0.00013598570406289298*I	-0.4943989334065341+5.563754644280958*^-7*I	-0.4944006002456538+0.00013709813317116376*I	-0.49440557289436216+0.00027356058909812006*I	-0.4944138485955539+0.0004098648033910926*I	-0.4944254227601457+0.0005459319162276557*I	-0.49444028896911285+0.0006816831877462029*I	-0.4944584389759547+0.0008170400379373249*I	-0.49447986271004823+0.0009519240865109579*I	-0.49450454828079204+0.0010862571927418574*I	-0.49453248198239186+0.001219961495257757*I	-0.49456364829941657+0.0013529594517724952*I	-0.49459802991316815+0.001485173878786883*I	-0.4946356077087493+0.0016165279911986574*I	-0.4946763607828646+0.0017469454418392316*I	-0.494720266452459+0.001876350360951129*I	-0.4947673002640533+0.0020046673955450844*I	-0.49481743600387407+0.0021318217486726576*I	-0.4948706457087705+0.002257739218594207*I	-0.4949268996778508+0.0023823462378005644*I	-0.49498616648491495+0.0025055699119142516*I	-0.4950484129917885+0.0026273380584980743*I	-0.4951136043622214+0.0027475792456011783*I	-0.4951817040767804+0.0028662228302628046*I	-0.4952526739484556+0.002983198996759029*I	-0.4953264741390333+0.0030984387946694503*I	-0.49540306317635396+0.0032118741767720727*I	-0.4954823979723487+0.0033234380366971294*I	-0.4955644338418429+0.003433064246330275*I	-0.49564912452231513+0.00354068769304991*I	-0.49573642219426906+0.0036462443165490577*I	-0.4958262775027065+0.003749671145590938*I	-0.4959186395791436+0.0038509063342354044*I	-0.4960134560646917+0.003949889197924161*I	-0.4961106731339062+0.0040465602492095465*I	-0.4962102355193847+0.004140861233017101*I	-0.4963120865373642+0.0042327351616752995*I	-0.4964161681141084+0.004322126349529554*I	-0.49652242081303494+0.004408980447015903*I	-0.4966307838629245+0.004493244474541691*I	-0.49674119518676774+0.004574866855679649*I	-0.49685359143158725+0.004653797450032249*I	-0.49696790799907564+0.0047299875855528195*I	-0.4970840790770501+0.0048033900902815785*I	-0.49720203767188415+0.004873959323731414*I	-0.49732171564161537+0.004941651207453157*I	-0.49744304373004067+0.005006423255177639*I	-0.49756595160156203+0.005068234602271737*I	-0.4976903678769563+0.0051270460346034274*I	-0.497816220169884+0.005182820016637529*I	-0.49794343512430717+0.005235520718951087*I	-0.49807193845266906+0.005285114044926709*I	-0.4982016549749198+0.005331567656759656*I	-0.4983325086583052+0.005374851000585518*I	-0.49846442265799906+0.005414935330999959*I	-0.4985973193584953+0.0054517937345049255*I	-0.49873112041572626+0.005485401152231784*I	-0.4988657468+0.005515734401786834*I	-0.4990011188396383+0.005542772198018978*I	-0.49913715626535227+0.005566495173107061*I	-0.4992737782553098+0.005586885895357295*I	-0.4994109034809221+0.005603928887264006*I	-0.4995484501532645+0.005617610642397561*I	-0.4996863360701677+0.005627919641185319*I	-0.4998244786639317+0.005634846365811196*I	-0.4999627950496395+0.00563838331371068*I	-0.5001012020740273+0.0056385250102242365*I	-0.5002396163650206+0.005635268019828096*I	-0.5003779543815796+0.005628610956319354*I	-0.5005161324642913+0.005618554491726852*I	-0.5006540668862277+0.00560510136398332*I	-0.5007916739043722+0.005588256383330315*I	-0.5009288698114324+0.005568026437423936*I	-0.5010655709878932+0.00554442049512883*I	-0.5012016939546718+0.005517449608970471*I	-0.5013371554257836+0.005487126916231662*I	-0.50147187236151+0.005453467638663782*I	-0.501605762021639+0.005416489080805928*I	-0.5017387420189556+0.0053762106268847145*I	-0.5018707303729448+0.005332653736280556*I	-0.5020016455634764+0.005285841937547476*I	-0.5021314065846447+0.005235800820970408*I	-0.5022599329985995+0.0051825580296463005*I	-0.5023871449893741+0.0051261432490782785*I	-0.5025129634166524+0.005066588195275028*I	-0.5026373098694105+0.005003926601342506*I	-0.5027601067193926+0.004938194202565922*I	-0.5028812771743905+0.0048694287199725975*I	-0.5030007453313257+0.004797669842374404*I	-0.5031184362289395+0.004722959206886608*I	-0.503234275900199+0.004645340377924003*I	-0.5033481914243091+0.004564858824673685*I	-0.5034601109782473+0.00448156189704966*I	-0.5035699638877963+0.004395498800134921*I	-0.5036776806780667+0.004306720567114898*I	-0.5037831931234436+0.004215280030712246*I	-0.5038864342967968+0.0041212317931380365*I	-0.5039873386180611+0.004024632194563623*I	-0.5040858419021048+0.003925539280135139*I	-0.5041818814057257+0.0038240127655430832*I	-0.5042753958738764+0.0037201140011663223*I	-0.5043663255848443+0.0036139059348129395*I	-0.504454612394758+0.0035054530730740134*I	-0.5045401997808557+0.0033948214413240634*I	-0.5046230328838304+0.003282078542384479*I	-0.5047030585490806+0.003167293313884627*I	-0.5047802253667726+0.0030505360843482935*I	-0.5048544837108527+0.0029318785280355547*I	-0.5049257857767238+0.002811393618576968*I	-0.5049940856176506+0.0026891555814335683*I	-0.5050593391800373+0.0025652398452178714*I	-0.5051215043371131+0.0024397229919196845*I	-0.5051805409213816+0.002312682706072055*I	-0.5052364107556857+0.0021841977229024004*I	-0.5052890776826952+0.0020543477755116963*I	-0.5053385075929482+0.0019232135411277323*I	-0.5053846684514509+0.001790876586476088*I	-0.5054275303225318+0.0016574193123214324*I	-0.5054670653933332+0.0015229248972245294*I	-0.5055032479954712+0.0013874772405673092*I	-0.5055360546252645+0.0012511609048976393*I	-0.5055654639621052+0.0011140610576458347*I	-0.5055914568852578+0.000976263412267869*I	-0.5056140164889246+0.0008378541688687706*I	-0.5056331280955029+0.000698919954362667*I	-0.5056487792672915+0.0005595477622253989*I	-0.5056609598161896+0.00041982489189682*I	-0.5056696618118686+0.0002798388878903939*I	-0.5056748795879228+0.0001396774786678931*I
-0.5114306033460574-1.1585464272470812*^-6*I	-0.5114269904104612-0.0002854773476939977*I	-0.5114162125391875-0.0005696100601737613*I	-0.5113982772883141-0.0008533714985592586*I	-0.5113731972294676-0.0011365767732752746*I	-0.5113409899375346-0.0014190414375736223*I	-0.511301677973722-0.001700581634064494*I	-0.5112552888635193-0.001981014240501031*I	-0.511201855070004-0.0022601570146304935*I	-0.5111414139624335-0.0025378287379332547*I	-0.5110740077801633-0.0028138493580682562*I	-0.5109996835917405-0.003088040129851066*I	-0.510918493249727-0.003360223754588869*I	-0.5108304933408053-0.003630224517605397*I	-0.5107357451316031-0.0038978684237898882*I	-0.5106343145101793-0.00416298333100807*I	-0.5105262719232846-0.004425399081220655*I	-0.5104116923095177-0.004684947629158145*I	-0.510290655028526-0.004941463168401705*I	-0.5101632437862423-0.005194782254738719*I	-0.5100295465564763-0.005444743926647783*I	-0.5098896554986798-0.005691189822795*I	-0.5097436668724831-0.005933964296408952*I	-0.5095916809485699-0.006172914526431398*I	-0.509433801916541-0.006407890625321636*I	-0.5092701377896621-0.006638745743422828*I	-0.5091008003064763-0.006865336169790736*I	-0.5089259048299943-0.0070875214293951525*I	-0.5087455702438812-0.007305164376621243*I	-0.5085599188464253-0.007518131284987579*I	-0.5083690762420904-0.007726291933020435*I	-0.5081731712308896-0.007929519686229581*I	-0.5079723356958027-0.008127691575123858*I	-0.5077667044883639-0.008320688369234013*I	-0.5075564153125357-0.008508394647097363*I	-0.5073416086071167-0.008690698862183627*I	-0.5071224274266926-0.008867493404733699*I	-0.5068990173215939-0.009038674659499184*I	-0.5066715262166205-0.009204143059373253*I	-0.5064401042889672-0.00936380313492224*I	-0.5062049038455109-0.00951756355980218*I	-0.5059660791994292-0.009665337192103276*I	-0.5057237865464472-0.009807041111611101*I	-0.5054781838408086-0.009942596653033256*I	-0.5052294306712366-0.01007192943521396*I	-0.5049776881367761-0.01019496938636955*I	-0.5047231187229592-0.010311650765398443*I	-0.5044658861780762-0.010421912179310164*I	-0.5042061553902238-0.010525696596819446*I	-0.5039440922645563-0.01062295135817944*I	-0.5036798636014981-0.010713628181305442*I	-0.5034136369756871-0.01079768316426117*I	-0.5031455806158425-0.010875076784180674*I	-0.5028758632857366-0.010945773892699667*I	-0.5026046541662229-0.011009743707980633*I	-0.5023321227387011-0.011066959803404035*I	-0.5020584386697137-0.01111740009303031*I	-0.5017837716972285-0.011161046813895766*I	-0.5015082915182005-0.011197886505261457*I	-0.5012321676780681-0.011227909984886706*I	-0.5009555694616189-0.011251112322431388*I	-0.5006786657858407-0.011267492810090962*I	-0.5004016250945441-0.011277054930544789*I	-0.500124615254885-0.011279806322341096*I	-0.4998478034558406-0.011275758742788097*I	-0.49957135610863396-0.011264928028499316*I	-0.4992954387493483-0.011247334053640666*I	-0.49902021594347246-0.011223000685992114*I	-0.49874585119270043-0.011191955741020027*I	-0.49847250684381966-0.011154230933849901*I	-0.4982003439998054-0.01110986182951966*I	-0.497929522433148-0.011058887791327451*I	-0.49766020050136545-0.011001351927627953*I	-0.49739253506480235-0.010937301036982483*I	-0.4971266814066337-0.010866785551838523*I	-0.4968627931551774-0.010789859480904135*I	-0.49660102220839675-0.010706580350122036*I	-0.4963415186607301-0.010617009142562028*I	-0.4960844307321122-0.010521210237128653*I	-0.49582990469924654-0.010419251346299174*I	-0.49557808482913795-0.010311203452907286*I	-0.4953291133147544-0.010197140746073391*I	-0.4950831302129811-0.010077140556403352*I	-0.4948402733846385-0.009951283290437485*I	-0.4946006784367283-0.00981965236455723*I	-0.4943644786667076-0.00968233413825928*I	-0.494131805008916-0.009539417847050174*I	-0.49390278598304743-0.009390995534891311*I	-0.49367754764456717-0.009237161986259262*I	-0.49345621353721103-0.009078014658024186*I	-0.4932389046473399-0.008913653610998856*I	-0.49302573936027083-0.008744181441400545*I	-0.49281683341838645-0.00856970321214584*I	-0.49261229988117317-0.008390326384116048*I	-0.49241224908693104-0.008206160747369323*I	-0.4922167886162856-0.008017318352382286*I	-0.4920260232573558-0.007823913441355967*I	-0.49184005497260663-0.007626062379637366*I	-0.49165898286726517-0.007423883587242913*I	-0.49148290315926524-0.0072174974705398465*I	-0.49131190915079503-0.00700702635416478*I	-0.4911460912012006-0.006792594413102621*I	-0.4909855367014082-0.006574327605047919*I	-0.4908303300495872-0.006352353602965849*I	-0.49068055262830157-0.006126801728010778*I	-0.4905362827828058-0.005897802882637776*I	-0.4903975958006564-0.00566548948408252*I	-0.49026456389250156-0.005429995398131243*I	-0.4901372561740236-0.0051914558731801785*I	-0.4900157386489913-0.0049500074746426925*I	-0.4899000741933944-0.004705788019665397*I	-0.48979032254059995-0.0044589365121584235*I	-0.489686540267553-0.0042095930781592406*I	-0.48958878078186047-0.003957898901487261*I	-0.4894970943098936-0.003703996159729106*I	-0.48941152788569203-0.003448027960490291*I	-0.489332125340836-0.0031901382779769283*I	-0.48925892729505316-0.0029304718898094384*I	-0.4891919711477096-0.0026691743141309676*I	-0.48913129107003106-0.002406391746948622*I	-0.48907691799810915-0.002142270999713619*I	-0.4890288796266316-0.0018769594371129128*I	-0.4889872004033445-0.0016106049150594742*I	-0.48895190152417345-0.001343355718860538*I	-0.48892300092906393-0.0010753605015403345*I	-0.4889005132984937-0.0008067682223048614*I	-0.4888844500505561-0.0005377280851101875*I	-0.48887481933882515-0.0002683894773381247*I	-0.4888716260507274+1.0980914716951021*^-6*I	-0.4888748718066546+0.00027058505083547846*I	-0.4888845549595935+0.000539921830518722*I	-0.48890067059549075+0.0008089589217294343*I	-0.488923210534184+0.0010775469383347766*I	-0.4889521633309517+0.0013455366781217823*I	-0.4889875142787595+0.0016127791841328704*I	-0.48902924541112724+0.0018791258060923965*I	-0.4890773355055966+0.0021444282619414307*I	-0.48913176008795334+0.0024085386995204017*I	-0.48919249143706545+0.0026713097583991458*I	-0.48925949859045204+0.0029325946318900786*I	-0.48933274735056353+0.0031922471292586407*I	-0.48941220029174415+0.003450121738139189*I	-0.4894978167680632+0.0037060736872044364*I	-0.48958955292181405+0.003959959009058267*I	-0.4896873616928933+0.0042116346034110075*I	-0.4897911928289642+0.004460958300521428*I	-0.4899009928965395+0.004707788924925876*I	-0.4900167052929102+0.004951986359475968*I	-0.49013827025903545+0.0051934116096638006*I	-0.4902656248933802+0.00543192686828553*I	-0.4903987031667436+0.005667395580392615*I	-0.4905374359381623+0.005899682508587467*I	-0.49068175097184086+0.006128653798628286*I	-0.49083157295521834+0.006354177045348408*I	-0.49098682351820877+0.006576121358906034*I	-0.4911474212536049+0.0067943574313221455*I	-0.49131328173872435+0.007008757603319177*I	-0.49148431755837746+0.007219195931468136*I	-0.4916604383291149+0.007425548255580033*I	-0.4918415507248962+0.007627692266385738*I	-0.4920275585041193+0.007825507573417906*I	-0.49221836253816853+0.008018875773137257*I	-0.49241386084141725+0.008207680517211435*I	-0.49261394860285956+0.008391807581025867*I	-0.4928185182192456+0.008571144932244423*I	-0.49302745932995495+0.008745582799508655*I	-0.49324065885349183+0.008915013741209538*I	-0.49345800102575454+0.009079332714241412*I	-0.4936793674400849+0.009238437142782857*I	-0.4939046370890797+0.009392226986945529*I	-0.49413368640836364+0.00954060481137936*I	-0.4943663893221796+0.00968347585364246*I	-0.4946026172909703+0.0098207480923993*I	-0.4948422393609284+0.009952332315314755*I	-0.49508512221554624+0.010078142186587147*I	-0.4953311302292366+0.010198094314093853*I	-0.49558012552303676+0.010312108316096247*I	-0.49583196802243407+0.010420106887337965*I	-0.496086515517283+0.010522015864540879*I	-0.4963436237239503+0.010617764291279502*I	-0.496603146349617+0.010707284481983353*I	-0.4968649351588025+0.010790512085162324*I	-0.497128840042084+0.01086738614568962*I	-0.49739470908708733+0.01093784916601069*I	-0.4976623886517074+0.011001847166356216*I	-0.4979317234396018+0.011059329743636145*I	-0.49820255657789597+0.01111025012913959*I	-0.4984747296972069+0.011154565244825047*I	-0.49874808301386575+0.011192235758100966*I	-0.4990224554143989+0.011223226135136107*I	-0.49929768454224505+0.011247504692339413*I	-0.499573606886684+0.011265043646259323*I	-0.4998500578739198+0.011275819161455626*I	-0.5001268719603633+0.011279811396489347*I	-0.5004038827280515+0.011277004547830288*I	-0.5006809229820679+0.011267386891570119*I	-0.5009578248501668+0.011250950822883*I	-0.5012344198842453+0.01122769289309804*I	-0.5015105391639038+0.011197613844303435*I	-0.5017860134017513+0.01116071864137084*I	-0.5020606730507335+0.011117016501302207*I	-0.5023343484130738+0.01106652091980295*I	-0.5026068697509312+0.011009249694981862*I	-0.5028780673988199+0.01094522494808443*I	-0.5031477718773245+0.010874473141163608*I	-0.5034158140085163+0.010797025091598212*I	-0.5036820250324932+0.01071291598337127*I	-0.5039462367253932+0.010622185375018856*I	-0.5042082815183921+0.010524877204169746*I	-0.5044679926178839+0.010421039788597444*I	-0.5047252041264935+0.010310725823699777*I	-0.5049797511649431+0.010193992376349215*I	-0.5052314699946866+0.010070900875028838*I	-0.5054801981410233+0.009941517096204645*I	-0.5057257745167177+0.009805911146867685*I	-0.505968039545858+0.009664157443191804*I	-0.506206835288029+0.009516334685264792*I	-0.5064420055623334+0.009362525827842043*I	-0.5066733960714379+0.009202818047088833*I	-0.5069008545253595+0.009037302703280087*I	-0.5071242307647245+0.008866075299431715*I	-0.5073433768835974+0.008689235435842366*I	-0.507558147351528+0.008506886760532973*I	-0.5077683991346972+0.008319136915581856*I	-0.5079739918161824+0.008126097479349892*I	-0.5081747877147406+0.00792788390461046*I	-0.5083706520025949+0.007724615452589666*I	-0.5085614528214021+0.0075164151229480565*I	-0.5087470613967636+0.007303409579726284*I	-0.5089273521506767+0.007085729073295805*I	-0.5091022028122892+0.00686350735835159*I	-0.5092714945261366+0.006636881608007759*I	-0.5094351119584016+0.006405992324045288*I	-0.5095929434004248+0.006170983243382488*I	-0.5097448808697488+0.005932001240844083*I	-0.5098908202083141+0.00568919622830131*I	-0.5100306611777434+0.005442721050279495*I	-0.5101643075514994+0.005192731376122249*I	-0.5102916672038342+0.004939385588819556*I	-0.5104126521954363+0.004682844670602318*I	-0.5105271788554689+0.004423272085423186*I	-0.5106351678600134+0.004160833658446407*I	-0.5107365443067907+0.0038956974526717387*I	-0.5108312377859178+0.003628033642829369*I	-0.5109191824467763+0.0033580143866863*I	-0.5110003170606128+0.003085813693907548*I	-0.5110745850791144+0.002811607292627707*I	-0.5111419346885469+0.002535572493884883*I	-0.5112023188594869+0.0022578880540808214*I	-0.5112556953921435+0.0019787340356310634*I	-0.5113020269570908+0.0016982916659750837*I	-0.5113412811313286+0.001416743195118852*I	-0.5113734304297398+0.0011342717518865817*I	-0.5113984523317029+0.000851061199060787*I	-0.5114163293029926+0.000567295987591191*I	-0.5114270488128311+0.0002831610100579369*I
