[0, 3, 297]
[0, 4, 298]
[0, 7, 300]
[0, 8, 301]
[0, 9, 302]
[1, 5, 313]
[1, 6, 314]
[1, 7, 315]
[1, 9, 317]
[1, 11, 319]
[2, 3, 468]
[2, 6, 471]
[2, 8, 472]
[2, 10, 474]
[2, 11, 475]
[3, 8, 518]
[3, 9, 520]
[3, 11, 521]
[4, 5, 545]
[4, 7, 547]
[4, 8, 548]
[4, 10, 549]
[5, 6, 578]
[5, 7, 579]
[5, 10, 580]
[6, 10, 640]
[6, 11, 641]
[7, 9, 646]
[8, 10, 649]
[9, 11, 704]
[12, 13, 48]
[12, 17, 50]
[12, 18, 51]
[12, 22, 56]
[12, 23, 58]
[13, 15, 250]
[13, 16, 252]
[13, 17, 253]
[13, 23, 259]
[14, 18, 339]
[14, 19, 340]
[14, 20, 341]
[14, 21, 343]
[14, 22, 345]
[15, 16, 355]
[15, 19, 357]
[15, 21, 361]
[15, 23, 363]
[16, 17, 382]
[16, 20, 387]
[16, 21, 388]
[17, 18, 414]
[17, 20, 418]
[18, 20, 456]
[18, 22, 458]
[19, 21, 562]
[19, 22, 563]
[19, 23, 564]
[20, 21, 657]
[22, 23, 716]
[24, 25, 59]
[24, 28, 61]
[24, 31, 63]
[24, 32, 65]
[24, 33, 67]
[25, 26, 70]
[25, 28, 72]
[25, 29, 73]
[25, 33, 79]
[26, 27, 92]
[26, 29, 94]
[26, 33, 98]
[26, 34, 101]
[27, 29, 147]
[27, 30, 149]
[27, 34, 153]
[27, 35, 155]
[28, 29, 260]
[28, 32, 262]
[28, 35, 267]
[29, 35, 283]
[30, 31, 406]
[30, 32, 408]
[30, 34, 410]
[30, 35, 412]
[31, 32, 539]
[31, 33, 540]
[31, 34, 543]
[32, 35, 568]
[33, 34, 621]
[36, 37, 102]
[36, 41, 105]
[36, 42, 106]
[36, 43, 107]
[36, 47, 111]
[37, 41, 244]
[37, 44, 246]
[37, 46, 248]
[37, 47, 249]
[38, 39, 262]
[38, 40, 263]
[38, 42, 265]
[38, 43, 266]
[38, 45, 267]
[39, 40, 566]
[39, 44, 567]
[39, 45, 568]
[39, 46, 569]
[40, 41, 582]
[40, 42, 583]
[40, 46, 584]
[41, 42, 642]
[41, 46, 644]
[42, 43, 663]
[43, 45, 667]
[43, 47, 671]
[44, 45, 675]
[44, 46, 676]
[44, 47, 677]
[45, 47, 699]
[48, 50, 253]
[48, 54, 255]
[48, 55, 256]
[48, 58, 259]
[49, 50, 294]
[49, 51, 295]
[49, 52, 299]
[49, 53, 300]
[49, 55, 302]
[50, 51, 414]
[50, 55, 419]
[51, 52, 455]
[51, 56, 458]
[52, 53, 626]
[52, 56, 627]
[52, 57, 628]
[53, 54, 645]
[53, 55, 646]
[53, 57, 647]
[54, 55, 687]
[54, 57, 690]
[54, 58, 691]
[56, 57, 715]
[56, 58, 716]
[57, 58, 719]
[59, 61, 72]
[59, 62, 74]
[59, 64, 77]
[59, 67, 79]
[60, 62, 199]
[60, 64, 202]
[60, 66, 203]
[60, 68, 206]
[60, 69, 209]
[61, 62, 261]
[61, 65, 262]
[61, 66, 263]
[62, 64, 288]
[62, 66, 289]
[63, 65, 539]
[63, 67, 540]
[63, 68, 541]
[63, 69, 544]
[64, 67, 557]
[64, 68, 558]
[65, 66, 566]
[65, 69, 570]
[66, 69, 585]
[67, 68, 620]
[68, 69, 653]
[70, 71, 93]
[70, 73, 94]
[70, 76, 96]
[70, 79, 98]
[71, 73, 168]
[71, 75, 169]
[71, 76, 170]
[71, 78, 172]
[72, 73, 260]
[72, 74, 261]
[72, 78, 264]
[73, 78, 280]
[74, 75, 286]
[74, 77, 288]
[74, 78, 290]
[75, 76, 332]
[75, 77, 333]
[75, 78, 334]
[76, 77, 482]
[76, 79, 485]
[77, 79, 557]
[80, 81, 137]
[80, 83, 139]
[80, 88, 141]
[80, 89, 142]
[80, 91, 145]
[81, 82, 157]
[81, 84, 160]
[81, 89, 164]
[81, 91, 166]
[82, 84, 232]
[82, 85, 233]
[82, 87, 235]
[82, 89, 239]
[83, 85, 366]
[83, 86, 368]
[83, 88, 370]
[83, 89, 371]
[84, 87, 422]
[84, 90, 424]
[84, 91, 426]
[85, 86, 446]
[85, 87, 447]
[85, 89, 449]
[86, 87, 545]
[86, 88, 546]
[86, 90, 547]
[87, 90, 579]
[88, 90, 626]
[88, 91, 628]
[90, 91, 647]
[92, 94, 147]
[92, 99, 150]
[92, 100, 152]
[92, 101, 153]
[93, 94, 168]
[93, 96, 170]
[93, 97, 171]
[93, 100, 175]
[94, 100, 282]
[95, 96, 383]
[95, 97, 384]
[95, 98, 385]
[95, 99, 387]
[95, 101, 388]
[96, 97, 483]
[96, 98, 485]
[97, 99, 573]
[97, 100, 575]
[98, 101, 621]
[99, 100, 656]
[99, 101, 657]
[102, 105, 244]
[102, 108, 245]
[102, 109, 247]
[102, 111, 249]
[103, 104, 490]
[103, 105, 492]
[103, 106, 493]
[103, 108, 494]
[103, 112, 496]
[104, 106, 610]
[104, 107, 611]
[104, 110, 612]
[104, 112, 614]
[105, 106, 642]
[105, 108, 643]
[106, 107, 663]
[107, 110, 669]
[107, 111, 671]
[108, 109, 672]
[108, 112, 673]
[109, 110, 705]
[109, 111, 706]
[109, 112, 707]
[110, 111, 711]
[110, 112, 712]
[113, 116, 189]
[113, 117, 191]
[113, 118, 192]
[113, 119, 193]
[113, 120, 195]
[114, 115, 221]
[114, 116, 222]
[114, 120, 226]
[114, 122, 229]
[114, 124, 231]
[115, 121, 307]
[115, 122, 308]
[115, 123, 309]
[115, 124, 311]
[116, 117, 331]
[116, 120, 335]
[116, 122, 336]
[117, 119, 461]
[117, 122, 466]
[117, 123, 467]
[118, 119, 469]
[118, 120, 470]
[118, 121, 471]
[118, 124, 475]
[119, 121, 552]
[119, 123, 553]
[120, 124, 597]
[121, 123, 639]
[121, 124, 641]
[122, 123, 686]
[125, 127, 138]
[125, 128, 139]
[125, 129, 140]
[125, 131, 142]
[125, 136, 146]
[126, 127, 241]
[126, 131, 243]
[126, 132, 246]
[126, 134, 247]
[126, 135, 249]
[127, 131, 349]
[127, 132, 351]
[127, 136, 353]
[128, 129, 364]
[128, 130, 369]
[128, 131, 371]
[128, 134, 372]
[129, 130, 391]
[129, 133, 394]
[129, 136, 396]
[130, 133, 599]
[130, 134, 601]
[130, 135, 603]
[131, 134, 633]
[132, 133, 674]
[132, 135, 677]
[132, 136, 678]
[133, 135, 696]
[133, 136, 697]
[134, 135, 706]
[137, 138, 159]
[137, 142, 164]
[137, 143, 165]
[137, 145, 166]
[138, 142, 349]
[138, 143, 350]
[138, 146, 353]
[139, 140, 364]
[139, 141, 370]
[139, 142, 371]
[140, 141, 392]
[140, 144, 395]
[140, 146, 396]
[141, 144, 627]
[141, 145, 628]
[143, 144, 635]
[143, 145, 636]
[143, 146, 638]
[144, 145, 715]
[144, 146, 717]
[147, 152, 282]
[147, 155, 283]
[147, 156, 284]
[148, 149, 338]
[148, 150, 341]
[148, 151, 342]
[148, 153, 343]
[148, 154, 344]
[149, 153, 410]
[149, 154, 411]
[149, 155, 412]
[150, 151, 655]
[150, 152, 656]
[150, 153, 657]
[151, 152, 659]
[151, 154, 660]
[151, 156, 661]
[152, 156, 679]
[154, 155, 694]
[154, 156, 695]
[155, 156, 698]
[157, 160, 232]
[157, 162, 236]
[157, 163, 238]
[157, 164, 239]
[158, 159, 320]
[158, 161, 323]
[158, 162, 324]
[158, 163, 325]
[158, 165, 326]
[159, 162, 348]
[159, 164, 349]
[159, 165, 350]
[160, 161, 421]
[160, 163, 423]
[160, 166, 426]
[161, 163, 523]
[161, 165, 524]
[161, 166, 529]
[162, 163, 590]
[162, 164, 591]
[165, 166, 636]
[167, 169, 189]
[167, 172, 194]
[167, 173, 195]
[167, 174, 197]
[167, 176, 198]
[168, 172, 280]
