[0, 9]
[0, 17]
[0, 19]
[0, 29]
[0, 41]
[1, 8]
[1, 21]
[1, 26]
[1, 38]
[1, 39]
[2, 6]
[2, 22]
[2, 27]
[2, 37]
[2, 43]
[3, 12]
[3, 19]
[3, 26]
[3, 33]
[3, 44]
[4, 7]
[4, 13]
[4, 16]
[4, 31]
[4, 40]
[5, 15]
[5, 16]
[5, 20]
[5, 36]
[5, 46]
[6, 25]
[6, 27]
[6, 40]
[6, 43]
[7, 13]
[7, 18]
[7, 28]
[7, 40]
[8, 20]
[8, 21]
[8, 30]
[8, 39]
[9, 17]
[9, 23]
[9, 29]
[9, 34]
[10, 12]
[10, 23]
[10, 28]
[10, 37]
[10, 38]
[11, 14]
[11, 24]
[11, 33]
[11, 35]
[11, 42]
[12, 19]
[12, 44]
[12, 47]
[13, 17]
[13, 18]
[13, 31]
[14, 24]
[14, 41]
[14, 42]
[14, 46]
[15, 16]
[15, 20]
[15, 27]
[15, 32]
[16, 32]
[16, 36]
[17, 34]
[17, 41]
[18, 31]
[18, 40]
[18, 47]
[19, 33]
[19, 47]
[20, 32]
[20, 36]
[21, 26]
[21, 29]
[21, 30]
[22, 25]
[22, 27]
[22, 39]
[22, 43]
[23, 28]
[23, 38]
[23, 45]
[24, 31]
[24, 35]
[24, 46]
[25, 27]
[25, 35]
[25, 43]
[26, 30]
[26, 39]
[28, 37]
[28, 45]
[29, 34]
[29, 41]
[30, 39]
[30, 42]
[31, 40]
[32, 36]
[32, 45]
[33, 44]
[33, 47]
[34, 36]
[34, 41]
[35, 42]
[35, 46]
[37, 38]
[37, 45]
[38, 45]
[42, 46]
[43, 44]
[44, 47]
