Face([561, 547, 145, 525, 116])
Face([409, 209, 228, 201, 299])
Face([34, 81, 511, 137, 461])
Face([577, 393, 470, 220, 186])
Face([570, 114, 525, 116, 255])
Face([577, 393, 128, 56, 211])
Face([22, 512, 211, 457, 202])
Face([582, 139, 12, 100, 372])
Face([19, 553, 396, 543, 587])
Face([492, 305, 485, 439, 197])
Face([3, 467, 254, 5, 223])
Face([558, 345, 142, 336, 270])
Face([364, 163, 484, 563, 542])
Face([398, 315, 179, 77, 124])
Face([517, 172, 196, 216, 236])
Face([217, 154, 391, 48, 242])
Face([401, 377, 491, 209, 409])
Face([408, 267, 350, 272, 109])
Face([351, 267, 350, 115, 420])
Face([549, 245, 238, 392, 215])
Face([443, 50, 56, 128, 471])
Face([468, 320, 486, 155, 464])
Face([528, 371, 482, 464, 155])
Face([458, 266, 179, 77, 380])
Face([597, 386, 596, 280, 324])
Face([2, 435, 52, 172, 517])
Face([14, 190, 493, 384, 453])
Face([559, 581, 174, 317, 527])
Face([7, 253, 218, 355, 318])
Face([47, 217, 154, 266, 375])
Face([517, 172, 455, 194, 84])
Face([233, 373, 300, 376, 526])
Face([0, 560, 591, 441, 468])
Face([128, 393, 169, 509, 243])
Face([127, 198, 273, 234, 462])
Face([16, 161, 18, 91, 545])
Face([411, 216, 196, 160, 305])
Face([64, 40, 594, 80, 520])
Face([19, 344, 507, 88, 553])
Face([2, 361, 362, 236, 517])
Face([140, 357, 301, 158, 311])
Face([4, 96, 105, 72, 63])
Face([432, 480, 359, 543, 587])
Face([451, 447, 200, 181, 479])
Face([308, 337, 389, 328, 178])
Face([443, 134, 405, 488, 471])
Face([522, 297, 579, 478, 79])
Face([528, 155, 566, 82, 37])
Face([318, 65, 257, 274, 355])
Face([30, 298, 265, 87, 483])
Face([274, 257, 224, 546, 454])
Face([595, 225, 394, 145, 547])
Face([22, 64, 40, 554, 292])
Face([296, 89, 574, 244, 564])
Face([261, 495, 541, 284, 527])
Face([519, 56, 128, 243, 500])
Face([70, 41, 47, 300, 376])
Face([38, 52, 423, 222, 348])
Face([546, 224, 345, 171, 335])
Face([365, 275, 422, 564, 244])
Face([61, 546, 454, 212, 261])
Face([34, 107, 58, 573, 461])
Face([261, 212, 584, 232, 495])
Face([43, 424, 286, 195, 60])
Face([27, 398, 124, 263, 367])
Face([190, 260, 93, 292, 493])
Face([10, 90, 390, 471, 443])
Face([253, 218, 60, 195, 111])
Face([36, 347, 382, 469, 118])
Face([38, 52, 172, 196, 383])
Face([448, 417, 76, 413, 340])
Face([490, 555, 105, 72, 205])
Face([100, 403, 241, 133, 372])
Face([12, 586, 505, 403, 100])
Face([188, 328, 389, 170, 415])
Face([1, 528, 371, 310, 250])
Face([590, 316, 506, 78, 166])
Face([288, 423, 52, 172, 455])
Face([360, 444, 430, 321, 215])
Face([35, 473, 334, 431, 477])
Face([33, 330, 358, 295, 331])
Face([388, 85, 103, 118, 469])
Face([164, 409, 209, 506, 476])
Face([143, 571, 433, 204, 214])
Face([42, 400, 227, 571, 143])
Face([438, 442, 440, 295, 358])
Face([1, 24, 164, 37, 528])
Face([445, 418, 337, 389, 141])
Face([361, 580, 323, 494, 362])
Face([8, 288, 455, 536, 329])
Face([168, 494, 25, 67, 151])
Face([6, 365, 244, 73, 599])
Face([55, 145, 394, 104, 588])
Face([599, 73, 535, 108, 339])
Face([429, 433, 571, 258, 550])
Face([561, 265, 31, 595, 547])
Face([536, 160, 196, 172, 455])
Face([32, 499, 282, 226, 327])
Face([17, 168, 28, 521, 414])
Face([36, 347, 46, 333, 157])
Face([59, 188, 220, 470, 503])
Face([5, 570, 114, 208, 277])
Face([41, 307, 42, 143, 502])
Face([2, 361, 79, 522, 435])
Face([223, 106, 57, 303, 131])
Face([304, 152, 497, 129, 569])
Face([161, 18, 577, 211, 457])
Face([239, 268, 513, 373, 300])
Face([532, 452, 350, 115, 184])
Face([398, 368, 539, 391, 315])
Face([118, 548, 203, 575, 103])
Face([23, 425, 598, 508, 230])
Face([127, 337, 418, 213, 462])
Face([453, 384, 202, 457, 529])
Face([146, 313, 252, 268, 395])
Face([448, 417, 386, 596, 410])
Face([498, 459, 569, 304, 86])
Face([76, 450, 308, 178, 413])
Face([450, 308, 112, 439, 485])
Face([199, 588, 328, 389, 141])
Face([402, 449, 354, 302, 518])
Face([17, 101, 146, 313, 414])
Face([41, 307, 242, 217, 47])
Face([348, 264, 249, 73, 535])
Face([54, 498, 86, 555, 490])
Face([583, 456, 381, 174, 581])
Face([7, 253, 230, 523, 397])
Face([168, 28, 379, 323, 494])
Face([25, 272, 109, 132, 67])
Face([6, 448, 340, 547, 561])
Face([520, 80, 127, 198, 206])
Face([519, 56, 211, 457, 529])
Face([71, 296, 564, 422, 271])
Face([69, 405, 134, 501, 407])
Face([496, 259, 159, 382, 469])
Face([125, 235, 45, 360, 444])
Face([467, 264, 543, 587, 135])
Face([8, 544, 251, 99, 582])
Face([64, 40, 239, 300, 376])
Face([424, 144, 94, 123, 286])
Face([381, 456, 509, 430, 321])
Face([6, 561, 265, 87, 365])
Face([12, 586, 472, 314, 139])
Face([367, 592, 511, 137, 263])
Face([35, 182, 482, 371, 310])
Face([65, 257, 144, 94, 122])
Face([21, 408, 109, 132, 419])
Face([367, 263, 309, 103, 575])
Face([3, 38, 383, 131, 223])
Face([96, 496, 481, 555, 105])
Face([595, 225, 503, 470, 390])
Face([100, 372, 461, 137, 551])
Face([274, 355, 205, 72, 454])
Face([188, 220, 186, 322, 415])
Face([329, 536, 44, 472, 314])
Face([24, 538, 299, 409, 164])
Face([43, 274, 355, 218, 60])
Face([272, 248, 416, 331, 109])
Face([552, 563, 181, 200, 404])
Face([388, 19, 344, 382, 469])
Face([292, 554, 530, 585, 493])
Face([116, 240, 126, 287, 255])
Face([31, 488, 405, 87, 265])
Face([414, 521, 148, 252, 313])
Face([247, 579, 297, 135, 565])
Face([364, 338, 238, 245, 163])
Face([239, 268, 252, 285, 343])
Face([513, 234, 462, 395, 268])
Face([248, 323, 379, 436, 416])
Face([560, 593, 254, 5, 277])
Face([451, 49, 175, 342, 479])
Face([552, 563, 542, 434, 437])
Face([25, 272, 248, 323, 494])
Face([183, 187, 574, 483, 30])
Face([387, 374, 243, 500, 446])
Face([157, 83, 312, 68, 333])
Face([351, 474, 182, 482, 267])
Face([414, 84, 194, 370, 313])
Face([538, 299, 312, 366, 229])
Face([182, 441, 591, 306, 474])
Face([158, 284, 431, 334, 301])
Face([278, 317, 527, 284, 431])
Face([491, 209, 228, 539, 231])
Face([123, 515, 430, 321, 286])
Face([544, 568, 564, 296, 251])
Face([28, 379, 406, 176, 521])
Face([157, 83, 237, 368, 302])
Face([279, 115, 420, 589, 325])
Face([193, 192, 565, 593, 516])
Face([8, 288, 133, 372, 582])
Face([20, 121, 131, 303, 378])
Face([96, 496, 259, 281, 524])
Face([410, 275, 422, 280, 596])
Face([0, 560, 593, 565, 247])
Face([279, 57, 106, 184, 115])
Face([503, 225, 357, 421, 510])
Face([18, 577, 186, 322, 91])
Face([61, 546, 224, 246, 62])
Face([210, 114, 208, 420, 589])
Face([385, 49, 175, 473, 291])
Face([16, 161, 353, 282, 399])
Face([578, 162, 404, 200, 447])
Face([185, 149, 71, 336, 270])
Face([408, 363, 33, 331, 109])
Face([120, 269, 221, 514, 487])
Face([283, 212, 261, 527, 317])
Face([100, 403, 380, 77, 551])
Face([74, 458, 285, 252, 148])
Face([567, 221, 514, 449, 354])
Face([294, 204, 433, 429, 39])
Face([532, 478, 79, 106, 184])
Face([74, 402, 518, 231, 562])
Face([65, 122, 262, 270, 558])
Face([247, 281, 259, 159, 579])
Face([203, 490, 205, 167, 575])
Face([96, 105, 584, 232, 524])
Face([51, 88, 507, 269, 221])
Face([45, 552, 404, 162, 235])
Face([564, 568, 324, 280, 422])
Face([272, 248, 26, 452, 350])
Face([239, 300, 47, 375, 343])
Face([16, 161, 457, 202, 70])
Face([468, 441, 165, 136, 320])
Face([30, 483, 465, 246, 62])
Face([92, 369, 66, 49, 175])
Face([92, 534, 334, 473, 175])
Face([44, 370, 313, 146, 492])
Face([427, 177, 159, 579, 478])
Face([397, 592, 367, 27, 523])
Face([125, 169, 509, 430, 444])
Face([63, 72, 205, 167, 332])
Face([6, 561, 116, 255, 599])
Face([23, 53, 27, 523, 230])
Face([246, 465, 69, 387, 576])
Face([553, 58, 107, 540, 396])
Face([36, 157, 83, 548, 118])
Face([10, 504, 150, 596, 410])
Face([40, 554, 293, 197, 594])
Face([578, 415, 170, 531, 447])
Face([549, 156, 278, 129, 245])
Face([330, 476, 542, 563, 181])
Face([236, 216, 303, 57, 362])
Face([20, 210, 589, 325, 378])
Face([408, 267, 482, 371, 363])
Face([223, 131, 121, 570, 5])
Face([246, 224, 257, 144, 576])
Face([123, 515, 290, 463, 191])
Face([399, 307, 242, 166, 276])
Face([9, 289, 407, 501, 356])
Face([180, 122, 262, 294, 204])
Face([450, 485, 305, 411, 102])
Face([13, 61, 62, 30, 183])
Face([1, 24, 538, 229, 346])
Face([332, 466, 153, 117, 167])
Face([425, 201, 228, 533, 598])
Face([537, 434, 78, 533, 598])
Face([599, 73, 249, 287, 255])
Face([288, 133, 241, 194, 455])
Face([120, 75, 46, 347, 269])
Face([26, 452, 464, 155, 566])
Face([55, 145, 547, 340, 413])
Face([346, 229, 366, 426, 486])
Face([18, 577, 393, 169, 125])
Face([319, 130, 491, 377, 436])
Face([25, 494, 362, 57, 279])
Face([15, 233, 273, 442, 438])
Face([2, 120, 487, 84, 517])
Face([11, 385, 104, 588, 199])
Face([4, 432, 587, 19, 388])
Face([7, 180, 191, 111, 253])
Face([439, 485, 386, 596, 150])
Face([101, 146, 395, 462, 213])
Face([237, 368, 539, 228, 201])
Face([577, 186, 110, 512, 211])
Face([250, 163, 484, 342, 310])
Face([387, 576, 144, 94, 446])
Face([210, 114, 525, 145, 55])
Face([68, 312, 366, 426, 95])
Face([534, 156, 278, 431, 334])
Face([29, 484, 342, 175, 92])
Face([237, 201, 299, 312, 83])
Face([161, 353, 290, 529, 457])
Face([32, 392, 195, 111, 327])
Face([36, 347, 269, 221, 567])
Face([356, 260, 173, 271, 501])
Face([461, 372, 133, 51, 573])
Face([9, 356, 50, 56, 519])
Face([448, 410, 10, 90, 340])
Face([329, 536, 160, 597, 324])
Face([6, 448, 410, 275, 365])
Face([412, 138, 39, 429, 550])
Face([22, 512, 189, 93, 292])
Face([199, 589, 325, 445, 141])
Face([90, 340, 547, 595, 390])
Face([148, 252, 268, 513, 98])
Face([588, 104, 59, 188, 328])
Face([356, 50, 443, 134, 501])
Face([419, 132, 67, 445, 141])
Face([558, 345, 171, 466, 153])
Face([44, 472, 293, 197, 492])
Face([30, 298, 311, 559, 62])
Face([394, 225, 357, 301, 349])
Face([183, 126, 240, 298, 30])
Face([549, 156, 381, 321, 215])
Face([11, 21, 408, 267, 351])
Face([89, 256, 359, 187, 574])
Face([298, 265, 31, 140, 311])
Face([16, 70, 376, 526, 545])
Face([1, 528, 155, 486, 346])
Face([296, 89, 256, 540, 251])
Face([203, 490, 555, 481, 548])
Face([453, 529, 290, 463, 214])
Face([561, 265, 298, 240, 116])
Face([318, 65, 558, 153, 117])
Face([10, 504, 556, 147, 90])
Face([534, 421, 357, 301, 334])
Face([165, 441, 591, 219, 541])
Face([517, 84, 414, 17, 236])
Face([44, 536, 455, 194, 370])
Face([319, 130, 316, 358, 295])
Face([43, 424, 174, 317, 283])
Face([26, 248, 323, 580, 427])
Face([61, 261, 527, 559, 62])
Face([383, 131, 303, 216, 196])
Face([250, 163, 245, 129, 497])
Face([253, 230, 508, 327, 111])
Face([151, 213, 462, 234, 557])
Face([397, 592, 511, 429, 433])
Face([13, 480, 359, 187, 183])
Face([370, 313, 252, 285, 505])
Face([346, 152, 136, 320, 486])
Face([31, 488, 471, 390, 595])
Face([169, 509, 456, 421, 510])
Face([391, 154, 266, 179, 315])
Face([86, 555, 481, 366, 229])
Face([13, 480, 335, 546, 61])
Face([559, 311, 158, 284, 527])
Face([489, 545, 91, 162, 404])
Face([419, 531, 170, 389, 141])
Face([127, 337, 389, 170, 198])
Face([16, 70, 41, 307, 399])
Face([363, 371, 310, 342, 479])
Face([36, 157, 302, 354, 567])
Face([90, 147, 178, 413, 340])
Face([504, 556, 110, 512, 189])
Face([76, 417, 386, 485, 450])
Face([483, 465, 142, 89, 574])
Face([3, 467, 264, 348, 38])
Face([70, 41, 502, 384, 202])
Face([43, 424, 144, 257, 274])
Face([379, 323, 580, 75, 406])
Face([4, 432, 480, 335, 63])
Face([226, 282, 353, 290, 463])
Face([532, 452, 26, 427, 478])
Face([435, 522, 297, 344, 507])
Face([498, 459, 238, 338, 475])
Face([15, 489, 276, 166, 590])
Face([128, 393, 470, 390, 471])
Face([118, 548, 481, 496, 469])
Face([9, 356, 260, 190, 14])
Face([120, 75, 406, 176, 487])
Face([0, 532, 478, 579, 247])
Face([53, 203, 548, 83, 237])
Face([560, 277, 208, 306, 591])
Face([375, 266, 179, 258, 326])
Face([14, 190, 138, 39, 294])
Face([0, 468, 320, 281, 247])
Face([168, 28, 113, 557, 151])
Face([570, 121, 20, 210, 114])
Face([158, 352, 428, 349, 301])
Face([31, 488, 374, 583, 140])
Face([506, 209, 491, 130, 316])
Face([289, 446, 94, 122, 262])
Face([504, 189, 93, 119, 150])
Face([461, 137, 263, 309, 573])
Face([344, 297, 579, 159, 382])
Face([180, 122, 94, 123, 191])
Face([566, 82, 401, 68, 95])
Face([94, 123, 515, 500, 446])
Face([502, 384, 493, 585, 326])
Face([1, 250, 497, 152, 346])
Face([10, 443, 134, 275, 410])
Face([429, 550, 551, 137, 511])
Face([489, 545, 16, 399, 276])
Face([467, 264, 249, 287, 254])
Face([407, 336, 71, 271, 501])
Face([24, 538, 475, 338, 364])
Face([179, 258, 571, 227, 315])
Face([233, 273, 198, 206, 526])
Face([331, 109, 132, 440, 295])
Face([48, 242, 166, 78, 533])
Face([198, 273, 442, 531, 170])
Face([78, 434, 437, 276, 166])
Face([139, 314, 460, 173, 341])
Face([193, 516, 219, 541, 495])
Face([195, 286, 123, 191, 111])
Face([499, 360, 444, 353, 282])
Face([289, 446, 387, 69, 407])
Face([8, 288, 423, 222, 544])
Face([586, 505, 285, 343, 530])
Face([4, 96, 496, 469, 388])
Face([590, 97, 572, 130, 316])
Face([217, 97, 572, 562, 154])
Face([392, 195, 60, 459, 238])
Face([391, 154, 562, 231, 539])
Face([2, 120, 269, 507, 435])
Face([480, 335, 171, 256, 359])
Face([533, 228, 209, 506, 78])
Face([519, 529, 290, 515, 500])
Face([190, 138, 341, 173, 260])
Face([17, 168, 494, 362, 236])
Face([594, 80, 112, 439, 197])
Face([250, 497, 477, 35, 310])
Face([562, 572, 130, 491, 231])
Face([36, 118, 103, 309, 567])
Face([21, 408, 363, 479, 451])
Face([85, 103, 575, 167, 332])
Face([318, 355, 205, 167, 117])
Face([278, 156, 381, 174, 317])
Face([534, 156, 381, 456, 421])
Face([538, 475, 498, 86, 229])
Face([425, 201, 299, 538, 475])
Face([412, 585, 493, 190, 138])
Face([29, 549, 156, 534, 92])
Face([379, 436, 377, 207, 406])
Face([188, 328, 178, 147, 220])
Face([161, 353, 444, 125, 18])
Face([29, 45, 235, 369, 92])
Face([77, 124, 263, 137, 551])
Face([525, 116, 240, 352, 428])
Face([3, 522, 297, 135, 467])
Face([23, 425, 475, 498, 54])
Face([1, 24, 364, 163, 250])
Face([101, 146, 492, 305, 411])
Face([472, 314, 460, 119, 293])
Face([438, 200, 181, 330, 358])
Face([22, 64, 520, 110, 512])
Face([81, 153, 558, 270, 185])
Face([35, 473, 291, 474, 182])
Face([7, 180, 204, 433, 397])
Face([11, 199, 141, 419, 21])
Face([73, 244, 564, 568, 535])
Face([11, 199, 589, 420, 351])
Face([80, 112, 308, 337, 127])
Face([15, 438, 358, 316, 590])
Face([594, 395, 146, 492, 197])
Face([22, 202, 384, 493, 292])
Face([304, 152, 136, 232, 584])
Face([289, 407, 336, 270, 262])
Face([33, 331, 416, 82, 37])
Face([13, 193, 495, 261, 61])
Face([33, 330, 181, 479, 363])
Face([240, 352, 219, 516, 126])
Face([145, 394, 349, 428, 525])
Face([28, 113, 98, 148, 521])
Face([425, 475, 338, 537, 598])
Face([70, 202, 22, 64, 376])
Face([14, 453, 214, 204, 294])
Face([567, 221, 51, 573, 309])
Face([419, 531, 442, 440, 132])
Face([105, 584, 304, 86, 555])
Face([544, 568, 535, 348, 222])
Face([112, 308, 178, 147, 556])
Face([11, 385, 49, 451, 21])
Face([489, 404, 552, 437, 276])
Face([64, 520, 206, 526, 376])
Face([25, 67, 445, 325, 279])
Face([417, 386, 597, 108, 339])
Face([468, 441, 182, 482, 464])
Face([452, 464, 482, 267, 350])
Face([512, 211, 56, 50, 189])
Face([19, 344, 297, 135, 587])
Face([125, 169, 510, 369, 235])
Face([26, 427, 177, 95, 566])
Face([590, 97, 217, 242, 166])
Face([68, 312, 299, 409, 401])
Face([15, 489, 404, 200, 438])
Face([73, 249, 187, 574, 244])
Face([4, 388, 85, 332, 63])
Face([515, 500, 243, 509, 430])
Face([432, 192, 193, 13, 480])
Face([458, 380, 403, 505, 285])
Face([322, 206, 198, 170, 415])
Face([47, 217, 97, 373, 300])
Face([147, 220, 186, 110, 556])
Face([31, 595, 225, 357, 140])
Face([28, 113, 319, 436, 379])
Face([7, 180, 122, 65, 318])
Face([34, 99, 251, 540, 107])
Face([20, 121, 339, 417, 76])
Face([8, 329, 314, 139, 582])
Face([378, 325, 279, 57, 303])
Face([78, 434, 542, 476, 506])
Face([34, 81, 185, 149, 99])
Face([249, 264, 543, 359, 187])
Face([24, 164, 476, 542, 364])
Face([77, 124, 354, 449, 380])
Face([385, 104, 394, 349, 291])
Face([107, 466, 332, 85, 58])
Face([9, 289, 446, 500, 519])
Face([46, 75, 406, 207, 333])
Face([77, 179, 258, 550, 551])
Face([477, 497, 152, 136, 165])
Face([504, 556, 112, 439, 150])
Face([567, 354, 124, 263, 309])
Face([13, 193, 516, 126, 183])
Face([12, 586, 530, 585, 412])
Face([15, 233, 526, 545, 489])
Face([121, 339, 108, 383, 131])
Face([12, 139, 341, 138, 412])
Face([140, 583, 581, 559, 311])
Face([62, 246, 576, 581, 559])
Face([44, 536, 160, 305, 492])
Face([398, 368, 302, 354, 124])
Face([67, 132, 440, 557, 151])
Face([158, 352, 219, 541, 284])
Face([327, 226, 463, 191, 111])
Face([553, 88, 51, 573, 58])
Face([65, 257, 224, 345, 558])
Face([545, 91, 322, 206, 526])
Face([387, 576, 581, 583, 374])
Face([177, 95, 426, 259, 159])
Face([71, 149, 341, 173, 271])
Face([3, 522, 79, 106, 223])
Face([450, 102, 418, 337, 308])
Face([597, 160, 305, 485, 386])
Face([330, 476, 506, 316, 358])
Face([427, 177, 46, 75, 580])
Face([119, 460, 280, 596, 150])
Face([474, 306, 428, 349, 291])
Face([230, 523, 227, 400, 508])
Face([29, 45, 360, 215, 549])
Face([180, 204, 214, 463, 191])
Face([327, 226, 42, 400, 508])
Face([99, 251, 296, 71, 149])
Face([331, 416, 436, 319, 295])
Face([15, 233, 373, 97, 590])
Face([91, 162, 578, 415, 322])
Face([101, 411, 102, 418, 213])
Face([20, 76, 450, 102, 378])
Face([23, 53, 203, 490, 54])
Face([367, 592, 117, 167, 575])
Face([288, 423, 88, 51, 133])
Face([136, 232, 495, 541, 165])
Face([35, 473, 175, 342, 310])
Face([23, 425, 201, 237, 53])
Face([370, 505, 403, 241, 194])
Face([292, 554, 293, 119, 93])
Face([48, 533, 228, 539, 391])
Face([347, 46, 177, 159, 382])
Face([71, 296, 89, 142, 336])
Face([520, 80, 112, 556, 110])
Face([424, 144, 576, 581, 174])
Face([92, 369, 510, 421, 534])
Face([515, 290, 353, 444, 430])
Face([412, 585, 326, 258, 550])
Face([97, 572, 98, 513, 373])
Face([356, 50, 189, 93, 260])
Face([256, 540, 396, 543, 359])
Face([399, 282, 226, 42, 307])
Face([488, 405, 69, 387, 374])
Face([51, 221, 514, 241, 133])
Face([294, 39, 185, 270, 262])
Face([32, 537, 434, 437, 499])
Face([29, 484, 563, 552, 45])
Face([81, 153, 117, 592, 511])
Face([40, 594, 395, 268, 239])
Face([484, 563, 181, 479, 342])
Face([247, 281, 524, 192, 565])
Face([488, 374, 243, 128, 471])
Face([502, 326, 258, 571, 143])
Face([375, 266, 458, 285, 343])
Face([570, 121, 339, 599, 255])
Face([477, 165, 541, 284, 431])
Face([378, 325, 445, 418, 102])
Face([348, 264, 543, 396, 222])
Face([397, 433, 571, 227, 523])
Face([544, 251, 540, 396, 222])
Face([365, 275, 134, 405, 87])
Face([528, 371, 363, 33, 37])
Face([426, 259, 281, 320, 486])
Face([0, 560, 277, 184, 532])
Face([17, 168, 151, 213, 101])
Face([414, 84, 487, 176, 521])
Face([6, 448, 417, 339, 599])
Face([253, 218, 54, 23, 230])
