(18, 62)
(18, 65)
(18, 70)
(18, 93)
(18, 95)
(18, 96)
(19, 20)
(19, 21)
(19, 40)
(19, 46)
(19, 71)
(19, 77)
(19, 86)
(19, 88)
(19, 98)
(19, 106)
(19, 111)
(19, 117)
(20, 21)
(20, 33)
(20, 77)
(20, 80)
(20, 86)
(20, 88)
(20, 94)
(20, 117)
(21, 46)
(21, 68)
(21, 71)
(21, 77)
(21, 80)
(21, 87)
(21, 90)
(21, 100)
(21, 117)
(22, 31)
(22, 34)
(22, 52)
(22, 58)
(22, 62)
(22, 80)
(22, 87)
(22, 113)
(23, 27)
(23, 30)
(23, 37)
(23, 45)
(23, 64)
(23, 67)
(23, 91)
(23, 97)
(23, 108)
(24, 29)
(24, 32)
(24, 39)
(24, 54)
(24, 59)
(24, 69)
(24, 97)
(24, 102)
(24, 107)
(25, 32)
(25, 39)
(25, 55)
(25, 63)
(25, 66)
(25, 94)
(25, 109)
(25, 115)
(26, 28)
(26, 40)
(26, 46)
(26, 61)
(26, 78)
(26, 84)
(26, 103)
(26, 104)
(26, 106)
(26, 114)
(26, 119)
(27, 30)
(27, 37)
(27, 38)
(27, 67)
(27, 72)
(27, 79)
(27, 83)
(27, 91)
(27, 99)
(27, 108)
(27, 110)
(28, 41)
(28, 46)
(28, 53)
(28, 78)
(28, 90)
(28, 93)
(28, 96)
(28, 100)
(28, 103)
(28, 119)
(29, 30)
(29, 59)
(29, 64)
(29, 65)
(29, 70)
(29, 97)
(29, 102)
(29, 107)
(29, 118)
(30, 37)
(30, 38)
(30, 64)
(30, 91)
(30, 97)
(30, 110)
(30, 118)
(31, 35)
(31, 39)
(31, 58)
(31, 62)
(31, 70)
(31, 102)
(31, 107)
(31, 109)
(31, 113)
(32, 39)
(32, 54)
(32, 59)
(32, 81)
(32, 89)
(32, 107)
(32, 109)
(33, 34)
(33, 45)
(33, 73)
(33, 76)
(33, 77)
(33, 82)
(33, 88)
(33, 92)
(34, 45)
(34, 52)
(34, 76)
(34, 92)
(34, 113)
(35, 53)
(35, 58)
(35, 62)
(35, 65)
(35, 70)
(35, 89)
(35, 93)
(35, 96)
(35, 107)
(35, 109)
(36, 41)
(36, 42)
(36, 49)
(36, 51)
(36, 52)
(36, 62)
(36, 68)
(36, 87)
(36, 93)
(36, 100)
(36, 112)
(37, 38)
(37, 42)
(37, 49)
(37, 51)
(37, 64)
(37, 67)
(37, 99)
(38, 47)
(38, 51)
(38, 79)
(38, 95)
(38, 99)
(38, 101)
(38, 110)
(38, 118)
(39, 63)
(39, 102)
(39, 107)
(39, 109)
(40, 46)
(40, 61)
(40, 66)
(40, 74)
(40, 86)
(40, 98)
(40, 104)
(40, 106)
(40, 117)
(40, 119)
(41, 47)
(41, 51)
(41, 78)
(41, 93)
(41, 95)
(41, 96)
(41, 100)
(41, 112)
(42, 49)
(42, 51)
(42, 52)
(42, 67)
(42, 68)
(42, 75)
(42, 76)
(42, 99)
(42, 112)
(43, 44)
(43, 55)
(43, 56)
(43, 63)
(43, 69)
(43, 82)
(43, 92)
(44, 56)
(44, 69)
(44, 82)
(44, 83)
(44, 85)
(44, 91)
(44, 105)
(44, 108)
(45, 67)
(45, 73)
(45, 76)
(45, 82)
(45, 92)
(45, 108)
(46, 71)
(46, 78)
(46, 90)
(46, 100)
(46, 106)
(46, 117)
(46, 119)
(47, 50)
(47, 51)
(47, 78)
(47, 79)
(47, 95)
(47, 99)
(47, 101)
(47, 112)
(47, 114)
(48, 54)
(48, 57)
(48, 59)
(48, 60)
(48, 81)
(48, 84)
(48, 101)
(48, 110)
(48, 116)
(48, 118)
(49, 51)
(49, 52)
(49, 62)
(49, 64)
(49, 70)
(49, 113)
(50, 71)
(50, 72)
(50, 75)
(50, 78)
(50, 79)
(50, 99)
(50, 106)
(50, 111)
(50, 112)
(50, 114)
(51, 95)
(51, 99)
(51, 112)
(52, 62)
(52, 68)
(52, 76)
(52, 87)
(52, 113)
(53, 58)
(53, 89)
(53, 90)
(53, 93)
(53, 96)
(53, 103)
(53, 109)
(53, 115)
(53, 119)
(54, 57)
(54, 59)
(54, 69)
(54, 81)
(55, 56)
(55, 63)
(55, 66)
(55, 74)
(55, 86)
(55, 94)
(56, 74)
(56, 82)
(56, 85)
(56, 86)
(56, 88)
(56, 98)
(56, 105)
(57, 60)
(57, 61)
(57, 74)
(57, 81)
(57, 84)
(57, 104)
(57, 105)
(58, 62)
(58, 80)
(58, 87)
(58, 90)
(58, 93)
(58, 109)
(58, 115)
(59, 65)
(59, 81)
(59, 89)
(59, 107)
(59, 116)
(59, 118)
(60, 79)
(60, 83)
(60, 84)
(60, 101)
(60, 104)
(60, 105)
(60, 110)
(60, 114)
(61, 66)
(61, 74)
(61, 81)
(61, 84)
(61, 103)
(61, 104)
(61, 119)
(62, 70)
(62, 87)
(62, 93)
(62, 113)
(63, 92)
(63, 94)
(64, 70)
(64, 97)
(64, 102)
(64, 113)
(65, 70)
(65, 89)
(65, 95)
(65, 96)
(65, 107)
(65, 116)
(65, 118)
(66, 74)
(66, 86)
(66, 94)
(66, 115)
(66, 117)
(66, 119)
(67, 72)
(67, 73)
(67, 75)
(67, 76)
(67, 99)
(67, 108)
(68, 71)
(68, 75)
(68, 76)
(68, 77)
(68, 87)
(68, 100)
(68, 112)
(69, 91)
(69, 97)
(70, 102)
(70, 107)
(70, 113)
(71, 75)
(71, 77)
(71, 78)
(71, 100)
(71, 106)
(71, 111)
(71, 112)
(72, 73)
(72, 75)
(72, 79)
(72, 83)
(72, 85)
(72, 99)
(72, 108)
(72, 111)
(73, 75)
(73, 76)
(73, 77)
(73, 82)
(73, 85)
(73, 88)
(73, 108)
(73, 111)
(74, 86)
(74, 98)
(74, 104)
(74, 105)
(75, 76)
(75, 77)
(75, 99)
(75, 111)
(75, 112)
(76, 77)
(77, 88)
(77, 111)
(78, 100)
(78, 106)
(78, 112)
(78, 114)
(79, 83)
(79, 99)
(79, 101)
(79, 110)
(79, 114)
(80, 87)
(80, 90)
(80, 94)
(80, 115)
(80, 117)
(81, 84)
(81, 89)
(81, 103)
(81, 116)
(82, 85)
(82, 88)
(82, 92)
(82, 108)
(83, 85)
(83, 91)
(83, 105)
(83, 108)
(83, 110)
(84, 101)
(84, 103)
(84, 104)
(84, 114)
(84, 116)
(85, 88)
(85, 98)
(85, 105)
(85, 108)
(85, 111)
(86, 88)
(86, 94)
(86, 98)
(86, 117)
(87, 90)
(87, 93)
(87, 100)
(88, 98)
(88, 111)
(89, 96)
(89, 103)
(89, 107)
(89, 109)
(89, 116)
(90, 93)
(90, 100)
(90, 115)
(90, 117)
(90, 119)
(91, 97)
(91, 108)
(91, 110)
(93, 96)
(93, 100)
(94, 115)
(94, 117)
(95, 96)
(95, 101)
(95, 116)
(95, 118)
(96, 103)
(96, 116)
(97, 102)
(98, 104)
(98, 105)
(98, 106)
(98, 111)
(99, 112)
(100, 112)
(101, 110)
(101, 114)
(101, 116)
(101, 118)
(102, 107)
(102, 113)
(103, 116)
(103, 119)
(104, 105)
(104, 106)
(104, 114)
(106, 111)
(106, 114)
(107, 109)
(109, 115)
(110, 118)
(115, 117)
(115, 119)
(116, 118)
(117, 119)
