[0, 3]
[0, 5]
[0, 18]
[0, 24]
[0, 68]
[0, 84]
[1, 13]
[1, 41]
[1, 44]
[1, 51]
[1, 76]
[1, 90]
[2, 59]
[2, 61]
[2, 62]
[2, 78]
[2, 93]
[2, 94]
[3, 19]
[3, 21]
[3, 28]
[3, 83]
[3, 84]
[4, 25]
[4, 64]
[4, 70]
[4, 76]
[4, 87]
[4, 88]
[5, 24]
[5, 40]
[5, 41]
[5, 52]
[5, 54]
[6, 9]
[6, 10]
[6, 30]
[6, 55]
[6, 67]
[6, 72]
[7, 23]
[7, 47]
[7, 65]
[7, 81]
[7, 86]
[7, 88]
[8, 27]
[8, 28]
[8, 29]
[8, 49]
[8, 53]
[8, 74]
[9, 11]
[9, 17]
[9, 30]
[9, 91]
[9, 95]
[10, 23]
[10, 34]
[10, 50]
[10, 55]
[10, 79]
[11, 26]
[11, 61]
[11, 89]
[11, 91]
[11, 92]
[12, 35]
[12, 57]
[12, 63]
[12, 64]
[12, 86]
[12, 87]
[13, 35]
[13, 59]
[13, 62]
[13, 64]
[13, 76]
[14, 16]
[14, 24]
[14, 28]
[14, 41]
[14, 48]
[14, 53]
[15, 20]
[15, 46]
[15, 56]
[15, 60]
[15, 75]
[15, 85]
[16, 19]
[16, 32]
[16, 41]
[16, 58]
[16, 76]
[17, 37]
[17, 73]
[17, 92]
[17, 93]
[17, 95]
[18, 21]
[18, 31]
[18, 45]
[18, 56]
[18, 68]
[19, 28]
[19, 29]
[19, 32]
[19, 42]
[20, 33]
[20, 36]
[20, 69]
[20, 80]
[20, 85]
[21, 31]
[21, 49]
[21, 69]
[21, 83]
[22, 24]
[22, 38]
[22, 40]
[22, 45]
[22, 48]
[22, 71]
[23, 34]
[23, 70]
[23, 88]
[23, 89]
[24, 28]
[24, 45]
[25, 32]
[25, 51]
[25, 55]
[25, 76]
[25, 79]
[26, 30]
[26, 34]
[26, 77]
[26, 82]
[26, 89]
[27, 29]
[27, 33]
[27, 65]
[27, 69]
[27, 86]
[28, 49]
[29, 42]
[29, 58]
[29, 87]
[30, 34]
[30, 37]
[30, 39]
[31, 36]
[31, 39]
[31, 43]
[31, 60]
[32, 54]
[32, 79]
[32, 84]
[33, 57]
[33, 74]
[33, 80]
[33, 86]
[34, 43]
[34, 47]
[35, 53]
[35, 57]
[35, 58]
[35, 59]
[36, 47]
[36, 60]
[36, 69]
[36, 82]
[37, 39]
[37, 60]
[37, 73]
[37, 77]
[38, 40]
[38, 46]
[38, 56]
[38, 73]
[38, 93]
[39, 43]
[39, 68]
[39, 72]
[40, 44]
[40, 52]
[40, 94]
[41, 44]
[41, 54]
[42, 65]
[42, 79]
[42, 83]
[42, 88]
[43, 47]
[43, 50]
[43, 83]
[44, 48]
[44, 59]
[44, 94]
[45, 49]
[45, 56]
[45, 85]
[46, 71]
[46, 75]
[46, 78]
[46, 93]
[47, 65]
[47, 82]
[48, 53]
[48, 59]
[48, 71]
[49, 69]
[49, 85]
[50, 72]
[50, 79]
[50, 83]
[50, 84]
[51, 54]
[51, 55]
[51, 67]
[51, 90]
[52, 67]
[52, 68]
[52, 73]
[52, 95]
[53, 58]
[53, 74]
[54, 67]
[54, 84]
[55, 70]
[55, 91]
[56, 60]
[56, 73]
[57, 66]
[57, 74]
[57, 78]
[58, 76]
[58, 87]
[59, 78]
[60, 77]
[61, 62]
[61, 63]
[61, 66]
[61, 92]
[62, 64]
[62, 90]
[62, 91]
[63, 64]
[63, 66]
[63, 81]
[63, 89]
[64, 70]
[65, 69]
[65, 83]
[66, 75]
[66, 78]
[66, 80]
[67, 72]
[67, 95]
[68, 72]
[68, 73]
[70, 89]
[70, 91]
[71, 74]
[71, 78]
[71, 85]
[72, 84]
[74, 85]
[75, 77]
[75, 80]
[75, 92]
[77, 82]
[77, 92]
[79, 88]
[80, 81]
[80, 82]
[81, 82]
[81, 86]
[81, 89]
[86, 87]
[87, 88]
[90, 91]
[90, 94]
[90, 95]
[92, 93]
[93, 94]
[94, 95]
