(673, 546, 1026, 932, 701, 138, 333, 14, 761, 955, 892, 61)->[2, 2, 2, 2]
(1056, 1091, 132, 964, 828, 748, 303, 663, 27, 28, 254, 415)->[0, (-1+1*r5), (1+1*r5), 2]
(1088, 614, 1327, 848, 817, 1180, 627, 1331, 793, 282, 251, 540)->[-2, (-1-1*r5), (-1+1*r5), 0]
(805, 11, 1422, 399, 274, 918, 311, 153, 666, 188, 925, 412)->[-2, 0, (1+1*r5), (1-1*r5)]
(2, 358, 38, 359, 600, 335, 887, 568, 1209, 314, 924, 1021)->[2, (-1-1*r5), (1-1*r5), 0]
(1120, 1345, 580, 424, 331, 398, 495, 882, 179, 281, 986, 347)->[(-1+1*r5), 0, -2, (-1-1*r5)]
(615, 72, 970, 1020, 1261, 718, 910, 464, 561, 889, 474, 508)->[0, (-1-1*r5), 2, (-1+1*r5)]
(1380, 230, 1162, 527, 660, 469, 437, 1367, 377, 796, 29, 1277)->[0, 2, (1-1*r5), (1+1*r5)]
(515, 390, 678, 1287, 905, 654, 943, 786, 473, 155, 510, 1439)->[-2, (-1+1*r5), 0, (-1-1*r5)]
(130, 423, 616, 973, 688, 850, 723, 502, 121, 1370, 1341, 1213)->[-2, -2, -2, -2]
(449, 548, 838, 73, 620, 1357, 302, 852, 118, 950, 1114, 1086)->[(-1+1*r5), 2, (1+1*r5), 0]
(1156, 997, 809, 554, 939, 140, 237, 791, 16, 1328, 439, 255)->[(1+1*r5), (1-1*r5), -2, 0]
(384, 193, 1218, 1381, 552, 1225, 106, 1385, 915, 1332, 1176, 988)->[0, (1+1*r5), -2, (1-1*r5)]
(69, 455, 1129, 1258, 1008, 1392, 914, 467, 218, 219, 1244, 286)->[0, (1-1*r5), (1+1*r5), -2]
(354, 1188, 1350, 267, 1037, 15, 1007, 1074, 243, 821, 1271, 574)->[2, (1-1*r5), 0, (-1-1*r5)]
(290, 1305, 174, 239, 911, 1297, 659, 825, 341, 406, 759, 25)->[(1-1*r5), -2, (-1-1*r5), 0]
(899, 1219, 967, 488, 105, 908, 750, 339, 1431, 152, 283, 1183)->[(1-1*r5), 0, 2, (-1-1*r5)]
(323, 163, 644, 1126, 1349, 844, 1198, 80, 784, 1009, 403, 504)->[0, (-1-1*r5), -2, (-1+1*r5)]
(802, 835, 1247, 1250, 1127, 1228, 365, 1234, 563, 858, 381, 319)->[(1-1*r5), 2, (1+1*r5), 0]
(256, 352, 836, 298, 875, 1296, 337, 531, 1046, 1238, 827, 733)->[0, 2, (-1+1*r5), (1+1*r5)]
(67, 297, 1067, 1004, 463, 176, 499, 372, 1013, 1085, 446, 1311)->[(1-1*r5), 2, (-1-1*r5), 0]
(1282, 677, 523, 1200, 338, 498, 436, 629, 470, 726, 789, 991)->[-2, 2, 2, -2]
(448, 225, 165, 742, 40, 720, 401, 180, 52, 533, 1333, 1274)->[-2, -2, 2, -2]
(289, 450, 901, 1415, 136, 457, 873, 941, 370, 1394, 117, 1337)->[(1+1*r5), (-1+1*r5), 2, 0]
(1313, 1319, 392, 1324, 1197, 1303, 47, 1425, 151, 1050, 92, 1342)->[0, (1+1*r5), 2, (1-1*r5)]
(64, 578, 421, 839, 265, 1098, 1132, 496, 753, 307, 1205, 543)->[(-1-1*r5), 0, (-1+1*r5), -2]
(385, 1249, 1031, 1035, 206, 1236, 22, 823, 1334, 731, 797, 927)->[2, 2, -2, 2]
(867, 868, 202, 843, 172, 205, 1360, 1299, 664, 1243, 444, 127)->[0, (-1+1*r5), (-1-1*r5), 2]
(1185, 1253, 1285, 171, 1260, 141, 1419, 273, 88, 1212, 1309, 478)->[(1-1*r5), 0, 2, (1+1*r5)]
(36, 900, 1286, 696, 1361, 506, 690, 1239, 440, 378, 667, 1022)->[0, (-1+1*r5), (-1-1*r5), -2]
(1154, 167, 200, 1256, 74, 430, 785, 340, 278, 1110, 185, 670)->[(1+1*r5), -2, 0, (-1+1*r5)]
(995, 389, 1001, 779, 270, 238, 912, 1105, 757, 599, 252, 63)->[2, (-1+1*r5), 0, (-1-1*r5)]
(581, 907, 1355, 686, 656, 881, 1010, 1142, 408, 794, 859, 893)->[0, (1+1*r5), 2, (-1+1*r5)]
(1027, 228, 582, 391, 744, 1191, 1382, 1211, 625, 565, 1079, 507)->[2, -2, 2, -2]
(1, 1347, 519, 104, 360, 842, 1226, 716, 944, 980, 373, 477)->[-2, (1-1*r5), 0, (1+1*r5)]
(480, 355, 740, 1059, 1252, 778, 1386, 173, 181, 1398, 1403, 380)->[0, 2, (-1+1*r5), (-1-1*r5)]
(324, 198, 134, 934, 1227, 210, 275, 1202, 1015, 1144, 634, 1240)->[-2, 0, (1+1*r5), (-1+1*r5)]
(608, 960, 1155, 1189, 409, 301, 559, 497, 657, 438, 217, 830)->[2, -2, -2, -2]
(1024, 1184, 34, 898, 994, 965, 1344, 204, 1107, 1207, 249, 1434)->[-2, 2, -2, 2]
(65, 99, 291, 1351, 425, 1163, 1101, 878, 209, 1042, 1172, 601)->[0, (-1-1*r5), 2, (1-1*r5)]
(1304, 1409, 197, 170, 493, 77, 1393, 1045, 182, 1206, 632, 1375)->[(-1-1*r5), 2, 0, (1-1*r5)]
(482, 164, 773, 135, 712, 1032, 43, 909, 1233, 1077, 567, 831)->[(-1-1*r5), 0, (1-1*r5), 2]
(451, 68, 516, 262, 709, 1288, 1317, 1358, 400, 122, 1115, 1438)->[0, 0, 0, -4]
(1063, 296, 169, 394, 1159, 334, 1262, 593, 1073, 596, 376, 1373)->[(1+1*r5), (-1+1*r5), -2, 0]
(5, 326, 1096, 521, 1257, 684, 144, 19, 309, 566, 1371, 476)->[0, (1-1*r5), (-1-1*r5), -2]
(648, 42, 942, 1167, 240, 1203, 1301, 727, 857, 603, 509, 766)->[-2, -2, -2, 2]
(3, 933, 70, 397, 1391, 945, 562, 214, 1400, 411, 669, 1119)->[-4, 0, 0, 0]
(229, 869, 1051, 781, 782, 1069, 894, 115, 981, 89, 59, 350)->[(1+1*r5), 2, 0, (-1+1*r5)]
(96, 258, 642, 710, 1062, 1352, 1195, 556, 820, 53, 1179, 639)->[(-1+1*r5), 2, (-1-1*r5), 0]
(768, 1217, 1369, 462, 591, 367, 816, 54, 345, 699, 1437, 959)->[2, -2, 2, 2]
(224, 161, 736, 992, 357, 586, 682, 685, 336, 532, 1140, 607)->[0, -2, (1-1*r5), (1+1*r5)]
(97, 387, 196, 804, 199, 383, 363, 300, 814, 1231, 157, 287)->[(1+1*r5), 0, (1-1*r5), 2]
(227, 292, 613, 102, 362, 938, 971, 1201, 20, 149, 215, 1023)->[-2, (1+1*r5), (-1+1*r5), 0]
(832, 419, 940, 1134, 687, 81, 466, 1363, 342, 216, 1017, 570)->[-2, 0, (-1-1*r5), (-1+1*r5)]
(514, 707, 388, 738, 930, 487, 1410, 1002, 876, 1039, 529, 949)->[-2, -2, 2, 2]
(427, 396, 146, 1173, 1237, 1429, 1404, 346, 763, 668, 1053, 1374)->[(1+1*r5), 0, (1-1*r5), -2]
(902, 1353, 811, 957, 112, 241, 1424, 884, 87, 856, 569, 637)->[2, 0, (-1-1*r5), (-1+1*r5)]
(133, 6, 841, 1164, 557, 1389, 1275, 1329, 756, 635, 732, 1343)->[2, 0, (-1-1*r5), (1-1*r5)]
(192, 1123, 1220, 1413, 137, 619, 829, 109, 1169, 724, 1044, 221)->[0, (-1-1*r5), -2, (1-1*r5)]
(705, 1025, 1315, 1412, 1061, 208, 435, 468, 84, 55, 572, 734)->[(1+1*r5), 2, 0, (1-1*r5)]
(486, 1128, 233, 746, 1387, 558, 17, 982, 1245, 349, 990, 1279)->[(1-1*r5), (1+1*r5), 0, 2]
(32, 1280, 741, 1030, 904, 1417, 492, 429, 972, 1210, 1372, 125)->[0, 0, -4, 0]
(579, 806, 647, 12, 623, 1138, 1011, 1268, 213, 1014, 183, 665)->[(-1+1*r5), (-1-1*r5), 0, 2]
(612, 1094, 747, 460, 1196, 977, 114, 1335, 628, 1143, 765, 158)->[2, (-1+1*r5), 0, (1+1*r5)]
(544, 801, 4, 261, 1318, 1034, 236, 79, 113, 1267, 1396, 379)->[2, (1+1*r5), (1-1*r5), 0]
(896, 195, 646, 1255, 361, 1330, 1428, 503, 824, 505, 26, 220)->[-2, (-1+1*r5), 0, (1+1*r5)]
(321, 834, 1284, 1190, 428, 528, 305, 978, 916, 1270, 1338, 413)->[(1-1*r5), (-1-1*r5), 0, 2]
(259, 37, 231, 583, 1323, 653, 877, 1136, 343, 1306, 443, 1148)->[2, (1+1*r5), (-1+1*r5), 0]
(35, 772, 1060, 1411, 39, 1192, 1068, 269, 78, 1294, 630, 1402)->[2, -2, -2, 2]
(1057, 1033, 650, 1166, 1264, 434, 310, 822, 1082, 1435, 638, 223)->[(1+1*r5), 0, (-1+1*r5), -2]
(264, 107, 108, 919, 177, 693, 758, 917, 24, 1302, 1430, 1083)->[-2, (1+1*r5), (1-1*r5), 0]
(704, 577, 1089, 1216, 775, 618, 683, 1100, 1133, 49, 375, 317)->[2, 0, (1+1*r5), (-1+1*r5)]
(452, 263, 711, 999, 906, 813, 48, 402, 851, 123, 1117, 1054)->[0, 0, 0, 4]
(643, 550, 1322, 203, 366, 110, 46, 594, 1106, 788, 150, 735)->[(-1-1*r5), (1-1*r5), -2, 0]
(66, 675, 714, 1116, 752, 1139, 148, 662, 344, 1049, 316, 1310)->[(1-1*r5), 0, -2, (-1-1*r5)]
(1158, 232, 1384, 715, 364, 1003, 1006, 624, 658, 1175, 989, 1278)->[-2, 2, 2, 2]
(1408, 611, 1348, 139, 1168, 242, 18, 1170, 661, 953, 762, 156)->[0, -4, 0, 0]
(129, 454, 585, 1321, 404, 853, 1047, 792, 538, 604, 30, 671)->[-2, 0, (-1-1*r5), (1-1*r5)]
(1090, 1222, 749, 1326, 147, 1171, 535, 1272, 633, 1276, 445, 95)->[(-1-1*r5), (-1+1*r5), -2, 0]
(160, 771, 584, 1130, 651, 268, 524, 847, 1040, 1427, 694, 511)->[(-1+1*r5), -2, (-1-1*r5), 0]
(609, 897, 131, 356, 777, 1359, 849, 306, 631, 602, 187, 542)->[(-1-1*r5), 0, (-1+1*r5), 2]
(866, 1122, 294, 936, 1356, 1235, 983, 571, 1308, 1399, 606, 1087)->[(-1+1*r5), (1+1*r5), 0, 2]
(743, 680, 1289, 1383, 652, 45, 1388, 245, 1109, 23, 56, 90)->[(1-1*r5), 0, -2, (1+1*r5)]
(864, 194, 517, 1146, 9, 1242, 1423, 948, 246, 730, 605, 702)->[-2, 2, -2, -2]
(162, 674, 1406, 293, 590, 819, 597, 534, 920, 1214, 1405, 1118)->[2, 2, -2, -2]
(1125, 327, 1194, 459, 588, 560, 50, 21, 184, 442, 382, 922)->[0, -2, (-1+1*r5), (1+1*r5)]
(288, 1157, 1095, 266, 395, 332, 587, 207, 754, 698, 93, 318)->[0, (1+1*r5), -2, (-1+1*r5)]
(774, 903, 812, 1036, 719, 1072, 1137, 1426, 116, 1182, 190, 575)->[4, 0, 0, 0]
(483, 100, 996, 166, 13, 111, 368, 1232, 405, 248, 956, 1407)->[-2, (1-1*r5), 0, (-1-1*r5)]
(320, 485, 422, 968, 717, 846, 1012, 1365, 1366, 1080, 1113, 860)->[2, (-1-1*r5), (-1+1*r5), 0]
(800, 257, 961, 1124, 295, 71, 937, 969, 979, 1368, 410, 700)->[(-1-1*r5), -2, 0, (1-1*r5)]
(1153, 1058, 168, 840, 1064, 271, 145, 913, 1298, 728, 1081, 1181)->[(1-1*r5), (1+1*r5), 0, -2]
(1000, 617, 649, 1229, 272, 1075, 276, 85, 57, 1339, 124, 222)->[0, (-1+1*r5), (1+1*r5), -2]
(226, 803, 260, 1028, 328, 41, 1224, 790, 1208, 1178, 573, 1215)->[-2, (-1-1*r5), (1-1*r5), 0]
(672, 929, 1121, 1281, 1029, 1131, 1293, 433, 1041, 58, 189, 1055)->[0, 2, (1-1*r5), (-1-1*r5)]
(928, 1378, 1092, 7, 8, 553, 1390, 1300, 885, 854, 407, 863)->[(-1+1*r5), -2, (1+1*r5), 0]
(1379, 676, 1273, 555, 44, 494, 1038, 1295, 689, 312, 313, 539)->[0, (1-1*r5), (1+1*r5), 2]
(280, 98, 1186, 329, 426, 178, 1364, 725, 120, 441, 636, 895)->[(-1+1*r5), (-1-1*r5), 0, -2]
(1283, 807, 745, 1259, 721, 119, 1174, 279, 697, 861, 862, 159)->[(-1-1*r5), (1-1*r5), 2, 0]
(353, 962, 998, 201, 713, 235, 1420, 879, 626, 1204, 537, 94)->[2, (1-1*r5), 0, (1+1*r5)]
(610, 739, 325, 645, 489, 1066, 1102, 722, 244, 277, 952, 351)->[(-1-1*r5), -2, 0, (-1+1*r5)]
(1414, 103, 520, 10, 1433, 1325, 83, 1112, 921, 154, 985, 798)->[(1+1*r5), (1-1*r5), 2, 0]
(576, 737, 865, 522, 491, 142, 1070, 976, 1263, 1362, 1043, 826)->[(1-1*r5), -2, (1+1*r5), 0]
(128, 833, 706, 993, 1161, 461, 783, 304, 432, 530, 886, 186)->[0, (1-1*r5), (-1-1*r5), 2]
(640, 1248, 549, 837, 551, 1320, 621, 1265, 1266, 692, 729, 795)->[0, 0, 4, 0]
(33, 481, 547, 770, 393, 1099, 589, 1104, 1078, 536, 91, 703)->[(-1-1*r5), 0, (1-1*r5), -2]
(1376, 1377, 1187, 1251, 456, 1065, 76, 780, 815, 1135, 855, 1145)->[0, -2, (-1+1*r5), (-1-1*r5)]
(512, 1316, 1401, 1354, 75, 51, 1395, 86, 888, 1048, 60, 31)->[(1-1*r5), (-1-1*r5), 0, -2]
(322, 1223, 808, 330, 845, 1103, 371, 595, 755, 285, 541, 799)->[0, -2, (1-1*r5), (-1-1*r5)]
(355, 995, 709, 1252, 975, 400, 1105, 374, 1398, 1115, 1436, 63)->[(-1+1*r5), (-1+1*r5), (-1+1*r5), (-3-1*r5)]
(838, 1254, 617, 490, 649, 620, 1357, 974, 143, 276, 958, 62)->[2, 2, (0+2*r5), -2]
(962, 185, 201, 713, 462, 655, 465, 340, 278, 695, 345, 699)->[4, -2, (-1+1*r5), (1+1*r5)]
(102, 486, 362, 1421, 17, 946, 211, 149, 1430, 24, 1083, 1245)->[(-1-1*r5), (0+2*r5), 0, (-1+1*r5)]
(1186, 1027, 485, 422, 860, 1093, 1071, 818, 725, 1079, 507, 636)->[(1+1*r5), -4, (-1+1*r5), -2]
(1283, 265, 1132, 525, 274, 767, 1205, 1307, 188, 925, 862, 159)->[(0-2*r5), 0, (1+1*r5), (1-1*r5)]
(355, 995, 453, 389, 1221, 1252, 173, 1105, 374, 1018, 891, 1436)->[2, 2, 2, (0-2*r5)]
(544, 866, 261, 294, 1318, 1323, 653, 951, 1306, 1246, 606, 447)->[2, (3+1*r5), 0, (3-1*r5)]
(1026, 1314, 132, 836, 1241, 679, 14, 303, 1296, 531, 761, 828)->[(-1+1*r5), 2, (1+1*r5), 4]
(708, 999, 1162, 1291, 460, 114, 1117, 469, 1150, 796, 765, 1054)->[(-1+1*r5), (-1+1*r5), (1-1*r5), (3+1*r5)]
(673, 1122, 1094, 936, 747, 1356, 531, 61, 1238, 1143, 761, 733)->[2, (1+1*r5), (-1+1*r5), 4]
(352, 1056, 836, 1158, 875, 686, 1006, 658, 1010, 794, 828, 254)->[(-3+1*r5), (1+1*r5), (1+1*r5), (1+1*r5)]
(291, 614, 1048, 1101, 242, 1042, 1170, 1331, 888, 953, 540, 31)->[(1-1*r5), (-3-1*r5), (-1+1*r5), (1-1*r5)]
(576, 737, 1248, 934, 1320, 11, 399, 1263, 1015, 1144, 153, 795)->[-2, (-3+1*r5), (3+1*r5), 0]
(191, 1155, 38, 1199, 16, 657, 1328, 438, 600, 314, 764, 255)->[4, (-1-1*r5), -2, (1-1*r5)]
(133, 424, 427, 398, 495, 590, 146, 756, 1237, 534, 920, 635)->[(1+1*r5), (3-1*r5), (-1-1*r5), (-1-1*r5)]
(611, 1348, 428, 1261, 718, 623, 464, 528, 1011, 916, 1268, 762)->[0, (-3-1*r5), (3-1*r5), 2]
(256, 1094, 1162, 460, 402, 1117, 469, 1238, 1367, 827, 765, 1054)->[(3-1*r5), 2, 0, (3+1*r5)]
(33, 66, 481, 996, 390, 166, 405, 662, 1078, 155, 510, 1310)->[(-1-1*r5), 0, (1-1*r5), (0-2*r5)]
(961, 226, 260, 295, 328, 616, 1322, 203, 150, 502, 700, 1341)->[-4, (-1-1*r5), -2, (1-1*r5)]
(1026, 132, 73, 907, 302, 118, 663, 1142, 794, 892, 701, 254)->[(-1+1*r5), (1+1*r5), 4, 2]
(160, 35, 1353, 1130, 651, 939, 237, 78, 957, 1294, 791, 637)->[(1+1*r5), -2, -4, (-1+1*r5)]
(1153, 987, 552, 1225, 145, 1298, 501, 1397, 954, 475, 988, 126)->[0, (3+1*r5), (-3+1*r5), -2]
(69, 935, 744, 1019, 1191, 1290, 1211, 1392, 1336, 218, 923, 1084)->[2, (1-1*r5), 4, (-1-1*r5)]
(1120, 322, 217, 580, 1188, 1350, 1103, 497, 243, 409, 986, 541)->[2, -2, -2, (0-2*r5)]
(573, 644, 803, 42, 844, 239, 240, 911, 759, 504, 509, 1215)->[-2, -4, (-1-1*r5), (-1+1*r5)]
(899, 923, 69, 455, 1160, 105, 1229, 272, 315, 57, 283, 1244)->[0, 0, 4, -4]
(992, 579, 1411, 1349, 1192, 682, 685, 80, 1009, 630, 1014, 665)->[(-1+1*r5), -4, -2, (1+1*r5)]
(1313, 802, 835, 548, 581, 47, 118, 151, 1142, 1114, 859, 381)->[0, 4, 4, 0]
(672, 68, 740, 678, 778, 654, 943, 400, 433, 1358, 1398, 1055)->[(-3+1*r5), 2, 0, (-3-1*r5)]
(480, 355, 1059, 1160, 105, 1229, 315, 339, 1075, 374, 57, 283)->[0, (-1+1*r5), (1+1*r5), (0-2*r5)]
(352, 896, 1285, 646, 232, 298, 1260, 141, 658, 1428, 1046, 989)->[-2, 2, 2, (0+2*r5)]
(67, 1030, 585, 972, 429, 1004, 1134, 1363, 404, 372, 1047, 570)->[-2, (3-1*r5), (-3-1*r5), 0]
(515, 1059, 778, 908, 654, 339, 436, 470, 726, 152, 1403, 1439)->[-2, 2, 2, (0-2*r5)]
(64, 225, 448, 483, 839, 967, 1407, 1098, 13, 720, 1431, 1183)->[(-1-1*r5), (1-1*r5), 2, -4]
(101, 901, 941, 1264, 370, 691, 83, 822, 1112, 921, 1435, 1052)->[(0+2*r5), 0, (1+1*r5), (1-1*r5)]
(1313, 802, 1282, 1319, 523, 971, 1228, 1201, 20, 789, 858, 1342)->[-2, 4, (1+1*r5), (1-1*r5)]
(481, 578, 421, 170, 155, 493, 496, 1104, 786, 182, 473, 91)->[(0-2*r5), (-1+1*r5), 0, (-1-1*r5)]
(1225, 810, 1131, 1293, 145, 1041, 1298, 1332, 728, 987, 988, 126)->[0, (0+2*r5), (1-1*r5), (-1-1*r5)]
(96, 385, 1249, 1062, 1063, 1352, 1035, 112, 596, 856, 569, 1373)->[(1+1*r5), 2, -4, (-1+1*r5)]
(1250, 1127, 1000, 621, 1234, 692, 311, 153, 666, 795, 124, 222)->[(1-1*r5), (-1+1*r5), (3+1*r5), (1-1*r5)]
(832, 67, 741, 1030, 202, 972, 1299, 372, 1363, 664, 570, 446)->[(1-1*r5), (-1+1*r5), (-3-1*r5), (-1+1*r5)]
(1285, 646, 361, 298, 171, 906, 141, 813, 402, 1428, 1046, 827)->[(1-1*r5), (-1+1*r5), (-1+1*r5), (3+1*r5)]
(900, 293, 133, 6, 424, 398, 590, 756, 920, 281, 506, 667)->[2, (-1+1*r5), -4, (-1-1*r5)]
(1152, 1154, 200, 809, 554, 812, 1036, 16, 116, 598, 670, 191)->[(3+1*r5), -2, (-3+1*r5), 0]
(545, 1252, 453, 389, 458, 173, 1105, 757, 1340, 1018, 1147, 380)->[2, (1+1*r5), (-1+1*r5), -4]
(640, 837, 775, 683, 1133, 1165, 143, 1357, 1266, 852, 950, 250)->[2, (3-1*r5), (3+1*r5), 0]
(288, 258, 867, 1095, 297, 395, 556, 639, 176, 1299, 446, 127)->[0, (1+1*r5), (0-2*r5), (-1+1*r5)]
(1026, 132, 836, 875, 907, 1010, 531, 761, 794, 828, 701, 254)->[(3-1*r5), (1+1*r5), (1+1*r5), (1+1*r5)]
(800, 937, 1274, 1259, 817, 627, 180, 533, 279, 697, 410, 251)->[-4, (-1-1*r5), 2, (1-1*r5)]
(1113, 1092, 485, 1382, 391, 520, 103, 553, 854, 1080, 985, 507)->[(1+1*r5), (-1-1*r5), (1+1*r5), (-3+1*r5)]
(641, 796, 1360, 1236, 284, 437, 823, 1243, 444, 29, 1150, 927)->[(-1+1*r5), 2, (-1-1*r5), 4]
(1284, 1190, 104, 586, 1226, 336, 305, 50, 560, 1140, 442, 477)->[(1-1*r5), (-1-1*r5), 0, (0+2*r5)]
(480, 355, 891, 1221, 617, 173, 1075, 374, 57, 1018, 315, 62)->[(-1+1*r5), 2, (1+1*r5), -4]
(320, 806, 968, 12, 430, 785, 1138, 1012, 1110, 568, 924, 1021)->[(1+1*r5), (0-2*r5), 0, (-1+1*r5)]
(416, 198, 934, 399, 274, 767, 1174, 1240, 1307, 188, 862, 159)->[-4, 0, 4, 0]
(1056, 319, 1158, 715, 686, 1006, 563, 794, 859, 381, 254, 415)->[(1-1*r5), (1+1*r5), 4, 2]
(192, 608, 358, 137, 619, 335, 1040, 657, 1427, 694, 314, 830)->[2, -4, (-1-1*r5), (1-1*r5)]
(1250, 1282, 1127, 1000, 124, 498, 85, 629, 311, 666, 412, 858)->[-2, 2, (0+2*r5), -2]
(288, 1344, 867, 965, 1095, 843, 204, 463, 176, 754, 1299, 446)->[(1-1*r5), (1+1*r5), -4, 2]
(448, 257, 483, 839, 1407, 969, 1098, 720, 180, 248, 410, 543)->[-4, -2, (-1+1*r5), (-1-1*r5)]
(672, 929, 66, 1029, 390, 678, 905, 148, 948, 246, 1146, 1116)->[-2, 2, -2, (0-2*r5)]
(1120, 986, 354, 262, 1350, 331, 1103, 243, 122, 541, 1438, 799)->[(-1+1*r5), (1-1*r5), (1-1*r5), (-3-1*r5)]
(192, 960, 2, 98, 358, 619, 657, 178, 724, 1364, 314, 830)->[2, (0-2*r5), -2, -2]
(228, 935, 1191, 1290, 1211, 691, 822, 1177, 1019, 1084, 638, 223)->[(1+1*r5), (-3+1*r5), (1+1*r5), (-1-1*r5)]
(99, 8, 1129, 522, 142, 878, 914, 1362, 1300, 885, 601, 219)->[0, (-1-1*r5), (0+2*r5), (1-1*r5)]
(130, 423, 1223, 1257, 845, 688, 1371, 371, 1139, 344, 476, 316)->[(1-1*r5), -2, (-1-1*r5), -4]
(1026, 132, 892, 73, 618, 333, 302, 1133, 950, 663, 28, 317)->[2, 2, (0+2*r5), 2]
(197, 102, 1375, 362, 299, 946, 211, 917, 1206, 1430, 24, 1023)->[-4, 4, 0, 0]
(1347, 519, 712, 652, 1233, 1330, 980, 245, 503, 56, 505, 831)->[(-1-1*r5), 0, (1-1*r5), (0+2*r5)]
(997, 296, 169, 809, 140, 812, 334, 1072, 1137, 1404, 763, 668)->[(3+1*r5), 0, -2, (-3+1*r5)]
(192, 322, 5, 1096, 109, 845, 559, 1044, 409, 476, 285, 830)->[(3-1*r5), (-1-1*r5), (-1-1*r5), (-1-1*r5)]
(325, 1190, 716, 1102, 1167, 944, 1203, 277, 857, 1338, 477, 413)->[(-1-1*r5), (-1-1*r5), (-3+1*r5), (1+1*r5)]
(897, 3, 164, 645, 739, 773, 1066, 397, 1359, 567, 187, 1119)->[(-3-1*r5), (-3+1*r5), 0, 2]
(290, 1161, 940, 687, 304, 432, 466, 1301, 406, 759, 603, 509)->[-2, -2, (0-2*r5), 2]
(289, 417, 450, 229, 869, 903, 136, 234, 782, 719, 1182, 479)->[(3+1*r5), (-1+1*r5), (-1+1*r5), (-1+1*r5)]
(96, 385, 1249, 868, 1352, 811, 639, 112, 1360, 1236, 569, 127)->[2, 2, (0-2*r5), 2]
(345, 201, 713, 12, 1420, 430, 462, 340, 213, 54, 183, 185)->[(1+1*r5), (-1-1*r5), (3-1*r5), (1+1*r5)]
(326, 1286, 1321, 714, 1361, 690, 1139, 309, 1049, 1371, 604, 30)->[(1-1*r5), 0, (0-2*r5), (-1-1*r5)]
(1059, 1288, 778, 654, 750, 400, 943, 1358, 339, 1398, 152, 1439)->[(1-1*r5), (-1+1*r5), (-1+1*r5), (-3-1*r5)]
(1408, 2, 359, 717, 1168, 18, 1012, 725, 1364, 120, 860, 1021)->[2, (-3-1*r5), 0, (-3+1*r5)]
(1346, 227, 292, 581, 1324, 47, 881, 1201, 308, 348, 893, 1342)->[(-3+1*r5), (3+1*r5), 2, 0]
(225, 899, 1219, 1251, 742, 967, 1258, 76, 1008, 1333, 855, 1244)->[(1-1*r5), -2, (1+1*r5), -4]
(97, 903, 1256, 363, 575, 814, 465, 116, 278, 1151, 670, 479)->[(3+1*r5), (-3+1*r5), 0, 2]
(736, 161, 706, 833, 992, 1349, 648, 240, 304, 403, 504, 603)->[(-3+1*r5), (-1-1*r5), (-1-1*r5), (1+1*r5)]
(449, 901, 838, 490, 1357, 974, 143, 1394, 117, 1141, 1052, 958)->[(1+1*r5), 2, 4, (1-1*r5)]
(963, 613, 102, 870, 1375, 681, 299, 1393, 946, 1206, 253, 1023)->[(0-2*r5), (1+1*r5), (-1+1*r5), 0]
(1, 361, 906, 171, 1419, 141, 813, 48, 980, 373, 1428, 503)->[-2, 0, (3-1*r5), (3+1*r5)]
(419, 1383, 680, 940, 909, 942, 1233, 245, 1077, 727, 216, 1301)->[(-1-1*r5), (-3+1*r5), (-1-1*r5), (1+1*r5)]
