[4, 6]
[4, 33]
[4, 41]
[4, 64]
[5, 11]
[5, 23]
[5, 38]
[5, 48]
[6, 24]
[6, 41]
[6, 46]
[7, 10]
[7, 16]
[7, 36]
[7, 40]
[12, 27]
[12, 44]
[12, 70]
[12, 77]
[13, 14]
[13, 20]
[13, 91]
[14, 37]
[14, 45]
[14, 81]
[15, 74]
[15, 92]
[0, 50]
[0, 51]
[0, 75]
[0, 93]
[1, 15]
[1, 30]
[1, 55]
[1, 92]
[2, 15]
[2, 20]
[2, 25]
[2, 57]
[3, 29]
[3, 37]
[3, 59]
[3, 86]
[16, 22]
[16, 56]
[17, 67]
[17, 71]
[17, 74]
[18, 19]
[18, 36]
[18, 53]
[18, 80]
[19, 26]
[19, 62]
[19, 72]
[8, 66]
[8, 78]
[8, 79]
[8, 92]
[9, 17]
[9, 63]
[9, 84]
[9, 91]
[10, 16]
[10, 31]
[10, 62]
[11, 13]
[11, 20]
[11, 29]
[24, 51]
[24, 73]
[24, 94]
[25, 57]
[25, 79]
[25, 86]
[26, 30]
[26, 55]
[26, 62]
[27, 33]
[27, 54]
[27, 93]
[20, 74]
[21, 32]
[21, 40]
[21, 43]
[21, 65]
[22, 30]
[22, 78]
[22, 90]
[23, 29]
[23, 50]
[23, 61]
[28, 49]
[28, 66]
[28, 70]
[28, 95]
[29, 86]
[30, 90]
[31, 60]
[31, 69]
[31, 87]
[32, 49]
[32, 52]
[32, 56]
[33, 54]
[33, 82]
[34, 35]
[34, 36]
[34, 40]
[34, 73]
[35, 37]
[35, 59]
[35, 73]
[36, 80]
[37, 45]
[38, 48]
[38, 75]
[38, 84]
[39, 42]
[39, 44]
[39, 47]
[39, 89]
[44, 58]
[44, 70]
[45, 57]
[45, 80]
[46, 53]
[46, 73]
[46, 81]
[47, 55]
[47, 58]
[47, 71]
[52, 68]
[52, 76]
[53, 72]
[53, 81]
[54, 60]
[54, 94]
[55, 71]
[40, 65]
[41, 75]
[41, 84]
[42, 66]
[42, 89]
[42, 92]
[43, 52]
[43, 59]
[43, 85]
[56, 78]
[57, 90]
[58, 82]
[58, 87]
[59, 85]
[48, 67]
[48, 88]
[49, 56]
[49, 69]
[50, 61]
[50, 85]
[51, 85]
[51, 94]
[60, 65]
[60, 69]
[61, 68]
[61, 83]
[62, 87]
[63, 64]
[63, 71]
[63, 72]
[88, 89]
[68, 76]
[68, 95]
[69, 70]
[75, 93]
[64, 72]
[64, 82]
[65, 94]
[66, 95]
[67, 74]
[67, 89]
[76, 79]
[76, 86]
[77, 83]
[77, 88]
[77, 93]
[78, 79]
[84, 91]
[80, 90]
[81, 91]
[82, 87]
[83, 88]
[83, 95]
