cluster,x,y,dir,ref,pt,consistent
27,13.5,-11.2583302491977,2,True,1,False
27,13.5,6.06217782649107,8,True,1,True
27,-1.5,-14.7224318643355,0,True,1,True
27,-12,8.66025403784439,4,True,1,True
#
28,1.5,-2.59807621135332,0,True,1,False
28,-3,0,4,True,1,False
28,1.5,2.59807621135332,8,True,1,False
28,6,-1.73205080756888,10,True,1,False
28,-4.5,-4.33012701892219,2,True,1,False
28,-1.5,6.06217782649107,6,True,1,False
28,4.5,2.59807621135332,2,False,1,False
28,0,-5.19615242270663,10,False,1,False
28,-4.5,2.59807621135332,6,False,1,False
28,7.5,2.59807621135332,8,True,1,False
28,-1.5,-7.79422863405995,0,True,1,False
28,-6,5.19615242270663,4,True,1,False
28,4.5,-6.06217782649107,8,True,1,False
28,-7.5,-0.866025403784438,0,True,1,False
28,3,6.92820323027551,4,True,1,False
28,-7.5,-4.33012701892219,0,True,1,False
28,0,8.66025403784439,4,True,1,False
28,7.5,-4.33012701892219,8,True,1,False
28,9,0,4,True,1,False
28,-4.5,-7.79422863405995,8,True,1,False
28,-4.5,7.79422863405995,0,True,1,False
28,-1.5,11.2583302491977,6,False,1,False
28,10.5,-4.33012701892219,2,False,1,False
28,-9,-6.92820323027551,10,False,1,False
28,-1.5,-11.2583302491977,0,True,1,False
28,-9,6.92820323027551,4,True,1,False
28,10.5,4.33012701892219,8,True,1,False
28,3,-10.3923048454133,10,True,1,False
28,-10.5,2.59807621135332,2,True,1,False
28,7.5,7.79422863405995,6,True,1,False
28,7.5,-9.52627944162882,0,True,1,False
28,-12,-1.73205080756888,4,True,1,False
28,4.5,11.2583302491977,8,True,1,False
28,13.5,0.866025403784438,6,True,1,False
28,-6,-12.1243556529821,10,True,1,False
28,-7.5,11.2583302491977,2,True,1,False
28,12,-8.66025403784439,10,True,1,False
28,-13.5,-6.06217782649107,2,True,1,False
28,1.5,14.7224318643355,6,True,1,False
28,13.5,-4.33012701892219,8,True,1,False
28,-10.5,-9.52627944162882,0,True,1,False
28,-3,13.856406460551,4,True,1,False
28,7.5,11.2583302491977,6,True,1,False
28,6,-12.1243556529821,10,True,1,False
28,-13.5,0.866025403784438,2,True,1,False
28,-15,-3.46410161513775,10,True,1,False
28,4.5,14.7224318643355,2,True,1,False
28,10.5,-11.2583302491977,6,True,1,False
28,-16.5,0.866025403784438,8,False,1,False
28,9,13.856406460551,4,False,1,False
28,7.5,-14.7224318643355,0,False,1,False
28,-13.5,6.06217782649107,6,True,1,True
28,12,8.66025403784439,10,True,1,True
28,1.5,-14.7224318643355,2,True,1,True
28,-16.5,-6.06217782649107,6,True,1,False
28,3,17.3205080756888,10,True,1,False
28,13.5,-11.2583302491977,2,True,1,False
28,13.5,4.3301270189222,2,False,1,False
28,-3,-13.856406460551,10,False,1,False
28,-10.5,9.52627944162882,6,False,1,False
#
29,1.5,-2.59807621135332,0,True,1,False
29,-3,0,4,True,1,False
29,1.5,2.59807621135332,8,True,1,False
29,6,-1.73205080756888,10,True,1,False
29,-4.5,-4.33012701892219,2,True,1,False
29,-1.5,6.06217782649107,6,True,1,False
29,4.5,2.59807621135332,2,False,1,False
29,0,-5.19615242270663,10,False,1,False
29,-4.5,2.59807621135332,6,False,1,False
29,7.5,2.59807621135332,8,True,1,False
29,-1.5,-7.79422863405995,0,True,1,False
29,-6,5.19615242270663,4,True,1,False
29,4.5,-6.06217782649107,8,True,1,False
29,-7.5,-0.866025403784438,0,True,1,False
29,3,6.92820323027551,4,True,1,False
29,-7.5,-4.33012701892219,0,True,1,False
29,0,8.66025403784439,4,True,1,False
29,7.5,-4.33012701892219,8,True,1,False
29,9,0,4,True,1,False
29,-4.5,-7.79422863405995,8,True,1,False
29,-4.5,7.79422863405995,0,True,1,False
29,-1.5,11.2583302491977,6,False,1,False
29,10.5,-4.33012701892219,2,False,1,False
29,-9,-6.92820323027551,10,False,1,False
29,-1.5,-11.2583302491977,0,True,1,False
29,-9,6.92820323027551,4,True,1,False
29,10.5,4.33012701892219,8,True,1,False
29,3,-10.3923048454133,10,True,1,False
29,-10.5,2.59807621135332,2,True,1,False
29,7.5,7.79422863405995,6,True,1,False
29,7.5,-9.52627944162882,0,True,1,False
29,-12,-1.73205080756888,4,True,1,False
29,4.5,11.2583302491977,8,True,1,False
29,13.5,0.866025403784438,6,True,1,False
29,-6,-12.1243556529821,10,True,1,False
29,-7.5,11.2583302491977,2,True,1,False
29,12,-8.66025403784439,10,True,1,False
29,-13.5,-6.06217782649107,2,True,1,False
29,1.5,14.7224318643355,6,True,1,False
29,13.5,-4.33012701892219,8,True,1,False
29,-10.5,-9.52627944162882,0,True,1,False
29,-3,13.856406460551,4,True,1,False
29,7.5,11.2583302491977,6,True,1,False
29,6,-12.1243556529821,10,True,1,False
29,-13.5,0.866025403784438,2,True,1,False
29,-15,-3.46410161513775,10,True,1,False
29,4.5,14.7224318643355,2,True,1,False
29,10.5,-11.2583302491977,6,True,1,False
29,-16.5,0.866025403784438,8,False,1,True
29,9,13.856406460551,4,False,1,True
29,7.5,-14.7224318643355,0,False,1,True
29,-12,5.19615242270663,10,True,1,False
29,10.5,7.79422863405995,2,True,1,False
29,1.5,-12.9903810567666,6,True,1,False
#
30,1.5,-2.59807621135332,0,True,1,False
30,-3,0,4,True,1,False
30,1.5,2.59807621135332,8,True,1,False
30,6,-1.73205080756888,10,True,1,False
30,-4.5,-4.33012701892219,2,True,1,False
30,-1.5,6.06217782649107,6,True,1,False
30,4.5,2.59807621135332,2,False,1,False
30,0,-5.19615242270663,10,False,1,False
30,-4.5,2.59807621135332,6,False,1,False
30,7.5,2.59807621135332,8,True,1,False
30,-1.5,-7.79422863405995,0,True,1,False
30,-6,5.19615242270663,4,True,1,False
30,4.5,-6.06217782649107,8,True,1,False
30,-7.5,-0.866025403784438,0,True,1,False
30,3,6.92820323027551,4,True,1,False
30,-7.5,-4.33012701892219,0,True,1,False
30,0,8.66025403784439,4,True,1,False
30,7.5,-4.33012701892219,8,True,1,False
30,9,0,4,True,1,False
30,-4.5,-7.79422863405995,8,True,1,False
30,-4.5,7.79422863405995,0,True,1,False
30,-1.5,11.2583302491977,6,False,1,False
30,10.5,-4.33012701892219,2,False,1,False
30,-9,-6.92820323027551,10,False,1,False
30,-1.5,-11.2583302491977,0,True,1,False
30,-9,6.92820323027551,4,True,1,False
30,10.5,4.33012701892219,8,True,1,False
30,3,-10.3923048454133,10,True,1,False
30,-10.5,2.59807621135332,2,True,1,False
30,7.5,7.79422863405995,6,True,1,False
30,7.5,-9.52627944162882,0,True,1,True
30,-12,-1.73205080756888,4,True,1,True
30,4.5,11.2583302491977,8,True,1,True
30,13.5,0.866025403784438,6,True,1,False
30,-6,-12.1243556529821,10,True,1,False
30,-7.5,11.2583302491977,2,True,1,False
30,12,-8.66025403784439,10,True,1,False
30,-13.5,-6.06217782649107,2,True,1,False
30,1.5,14.7224318643355,6,True,1,False
30,13.5,-4.33012701892219,8,True,1,False
30,-10.5,-9.52627944162882,0,True,1,False
30,-3,13.856406460551,4,True,1,False
30,9,10.3923048454133,4,False,1,False
30,4.5,-12.9903810567666,0,False,1,False
30,-13.5,2.59807621135332,8,False,1,False
#
31,1.5,-2.59807621135332,0,True,1,False
31,-3,0,4,True,1,False
31,1.5,2.59807621135332,8,True,1,False
31,6,-1.73205080756888,10,True,1,False
31,-4.5,-4.33012701892219,2,True,1,False
31,-1.5,6.06217782649107,6,True,1,False
31,4.5,2.59807621135332,2,False,1,False
31,0,-5.19615242270663,10,False,1,False
31,-4.5,2.59807621135332,6,False,1,False
31,7.5,2.59807621135332,8,True,1,False
31,-1.5,-7.79422863405995,0,True,1,False
31,-6,5.19615242270663,4,True,1,False
31,4.5,-6.06217782649107,8,True,1,False
31,-7.5,-0.866025403784438,0,True,1,False
31,3,6.92820323027551,4,True,1,False
31,-7.5,-4.33012701892219,0,True,1,False
31,0,8.66025403784439,4,True,1,False
31,7.5,-4.33012701892219,8,True,1,False
31,9,0,4,True,1,False
31,-4.5,-7.79422863405995,8,True,1,False
31,-4.5,7.79422863405995,0,True,1,False
31,-1.5,11.2583302491977,6,False,1,False
31,10.5,-4.33012701892219,2,False,1,False
31,-9,-6.92820323027551,10,False,1,False
31,-1.5,-11.2583302491977,0,True,1,False
31,-9,6.92820323027551,4,True,1,False
31,10.5,4.33012701892219,8,True,1,False
31,3,-10.3923048454133,10,True,1,False
31,-10.5,2.59807621135332,2,True,1,False
31,7.5,7.79422863405995,6,True,1,False
31,7.5,-9.52627944162882,0,True,1,False
31,-12,-1.73205080756888,4,True,1,False
31,4.5,11.2583302491977,8,True,1,False
31,13.5,0.866025403784438,6,True,1,False
31,-6,-12.1243556529821,10,True,1,False
31,-7.5,11.2583302491977,2,True,1,False
31,12,-8.66025403784439,10,True,1,False
31,-13.5,-6.06217782649107,2,True,1,False
31,1.5,14.7224318643355,6,True,1,False
31,13.5,-4.33012701892219,8,True,1,False
31,-10.5,-9.52627944162882,0,True,1,False
31,-3,13.856406460551,4,True,1,False
31,7.5,11.2583302491977,2,False,1,True
31,6,-12.1243556529821,10,False,1,True
31,-13.5,0.866025403784438,6,False,1,True
#
32,1.5,-2.59807621135332,0,True,1,False
32,-3,0,4,True,1,False
32,1.5,2.59807621135332,8,True,1,False
32,6,-1.73205080756888,10,True,1,False
32,-4.5,-4.33012701892219,2,True,1,False
32,-1.5,6.06217782649107,6,True,1,False
32,4.5,2.59807621135332,2,False,1,False
32,0,-5.19615242270663,10,False,1,False
32,-4.5,2.59807621135332,6,False,1,False
32,7.5,2.59807621135332,8,True,1,False
32,-1.5,-7.79422863405995,0,True,1,False
32,-6,5.19615242270663,4,True,1,False
32,4.5,-6.06217782649107,8,True,1,False
32,-7.5,-0.866025403784438,0,True,1,False
32,3,6.92820323027551,4,True,1,False
32,-7.5,-4.33012701892219,0,True,1,False
32,0,8.66025403784439,4,True,1,False
32,7.5,-4.33012701892219,8,True,1,False
32,9,0,4,True,1,False
32,-4.5,-7.79422863405995,8,True,1,False
32,-4.5,7.79422863405995,0,True,1,False
32,-1.5,11.2583302491977,6,False,1,True
32,10.5,-4.33012701892219,2,False,1,True
32,-9,-6.92820323027551,10,False,1,True
32,-1.5,-11.2583302491977,0,True,1,False
32,-9,6.92820323027551,4,True,1,False
32,10.5,4.33012701892219,8,True,1,False
32,3,-10.3923048454133,10,True,1,False
32,-10.5,2.59807621135332,2,True,1,False
32,7.5,7.79422863405995,6,True,1,False
32,6,-8.66025403784439,4,True,1,False
32,-10.5,-0.866025403784438,8,True,1,False
32,4.5,9.52627944162883,0,True,1,False
#
33,1.5,-2.59807621135332,0,True,1,False
33,-3,0,4,True,1,False
33,1.5,2.59807621135332,8,True,1,False
33,6,-1.73205080756888,10,True,1,False
33,-4.5,-4.33012701892219,2,True,1,False
33,-1.5,6.06217782649107,6,True,1,False
33,4.5,2.59807621135332,2,False,1,False
33,0,-5.19615242270663,10,False,1,False
33,-4.5,2.59807621135332,6,False,1,False
33,7.5,2.59807621135332,8,True,1,True
33,-1.5,-7.79422863405995,0,True,1,True
33,-6,5.19615242270663,4,True,1,True
33,4.5,-6.06217782649107,8,True,1,False
33,-7.5,-0.866025403784438,0,True,1,False
33,3,6.92820323027551,4,True,1,False
33,-7.5,-4.33012701892219,0,True,1,False
33,0,8.66025403784439,4,True,1,False
33,7.5,-4.33012701892219,8,True,1,False
33,9,0,4,True,1,False
33,-4.5,-7.79422863405995,8,True,1,False
33,-4.5,7.79422863405995,0,True,1,False
33,-1.5,11.2583302491977,6,False,1,False
33,10.5,-4.33012701892219,2,False,1,False
33,-9,-6.92820323027551,10,False,1,False
33,-3,-10.3923048454133,4,True,1,False
33,-7.5,7.79422863405995,8,True,1,False
33,10.5,2.59807621135332,0,True,1,False
#
34,1.5,-2.59807621135332,0,True,1,False
34,-3,0,4,True,1,False
34,1.5,2.59807621135332,8,True,1,False
34,6,-1.73205080756888,10,True,1,True
34,-4.5,-4.33012701892219,2,True,1,True
34,-1.5,6.06217782649107,6,True,1,True
34,4.5,2.59807621135332,2,False,1,False
34,0,-5.19615242270663,10,False,1,False
34,-4.5,2.59807621135332,6,False,1,False
34,7.5,2.59807621135332,8,True,1,False
34,-1.5,-7.79422863405995,0,True,1,False
34,-6,5.19615242270663,4,True,1,False
34,4.5,-6.06217782649107,8,True,1,False
34,-7.5,-0.866025403784438,0,True,1,False
34,3,6.92820323027551,4,True,1,False
34,-9,-3.46410161513775,10,False,1,False
34,1.5,9.52627944162882,6,False,1,False
34,7.5,-6.06217782649107,2,False,1,False
#
35,1.5,-2.59807621135332,0,True,1,False
35,-3,0,4,True,1,False
35,1.5,2.59807621135332,8,True,1,False
35,6,-1.73205080756888,10,True,1,False
35,-4.5,-4.33012701892219,2,True,1,False
35,-1.5,6.06217782649107,6,True,1,False
35,4.5,2.59807621135332,2,False,1,False
35,0,-5.19615242270663,10,False,1,False
35,-4.5,2.59807621135332,6,False,1,False
35,7.5,2.59807621135332,8,True,1,False
35,-1.5,-7.79422863405995,0,True,1,False
35,-6,5.19615242270663,4,True,1,False
35,4.5,-6.06217782649107,8,True,1,False
35,-7.5,-0.866025403784438,0,True,1,False
35,3,6.92820323027551,4,True,1,False
35,-7.5,-4.33012701892219,8,False,1,True
35,0,8.66025403784439,4,False,1,True
35,7.5,-4.33012701892219,0,False,1,True
#
36,1.5,-2.59807621135332,0,True,1,True
36,-3,0,4,True,1,True
36,1.5,2.59807621135332,8,True,1,True
36,6,-1.73205080756888,10,True,1,False
36,-4.5,-4.33012701892219,2,True,1,False
36,-1.5,6.06217782649107,6,True,1,False
36,4.5,2.59807621135332,8,False,1,False
36,0,-5.19615242270663,4,False,1,False
36,-4.5,2.59807621135332,0,False,1,False
