x,y,dir,ref,pt
-54.0,20.784609690826528,8,False,7
-54.0,22.516660498395407,6,False,7
-52.5,19.91858428704209,10,False,7
-52.5,30.31088913245535,8,False,3
-52.5,30.31088913245535,2,True,11
-51.0,31.176914536239792,0,False,7
-52.5,30.31088913245535,10,False,7
-54.0,31.176914536239792,8,False,7
-57.0,34.64101615137754,6,False,7
-55.5,35.50704155516198,4,False,7
-57.0,32.90896534380867,8,False,7
-48.0,38.1051177665153,6,False,3
-48.0,38.1051177665153,4,True,11
-46.5,37.239092362730865,10,False,7
-48.0,38.1051177665153,8,False,7
-48.0,39.837168574084174,6,False,7
-46.5,44.16729559300637,4,False,7
-45.0,43.30127018922193,2,False,7
-48.0,43.30127018922193,6,False,7
-42.0,50.229473419497445,4,False,3
-42.0,50.229473419497445,6,True,11
-42.0,48.49742261192857,8,False,7
-42.0,50.229473419497445,6,False,7
-40.5,51.095498823281886,4,False,7
-36.0,51.96152422706632,2,False,7
-36.0,50.22947341949744,0,False,7
-37.5,52.82754963085076,4,False,7
-37.5,42.43524478543749,2,False,3
-37.5,42.43524478543749,8,True,11
-39.0,41.569219381653056,6,False,7
-37.5,42.43524478543749,4,False,7
-36.0,41.569219381653056,2,False,7
-33.00000000000001,38.1051177665153,0,False,7
-34.50000000000001,37.23909236273086,10,False,7
-33.00000000000001,39.837168574084174,2,False,7
-51.0,50.22947341949744,6,False,3
-51.0,50.22947341949744,4,True,11
-49.5,49.363448015713004,10,False,7
-51.0,50.22947341949744,8,False,7
-51.0,51.96152422706632,6,False,7
-49.50000000000001,56.29165124598851,4,False,7
-48.0,55.42562584220407,2,False,7
-51.0,55.42562584220407,6,False,7
-23.999999999999993,25.980762113533153,4,False,3
-23.999999999999993,25.980762113533153,6,True,11
-23.999999999999996,24.248711305964274,8,False,7
-23.999999999999993,25.980762113533153,6,False,7
-22.499999999999993,26.846787517317587,4,False,7
-17.999999999999993,27.712812921102024,2,False,7
-17.999999999999993,25.98076211353315,0,False,7
-31.499999999999993,25.11473670974872,8,False,3
-31.499999999999993,25.11473670974872,2,True,11
-29.999999999999993,25.980762113533153,0,False,7
-31.499999999999993,25.11473670974872,10,False,7
-32.99999999999999,25.980762113533157,8,False,7
-35.99999999999999,29.444863728670914,6,False,7
-34.499999999999986,30.31088913245535,4,False,7
-35.999999999999986,27.712812921102035,8,False,7
-26.99999999999999,32.90896534380866,6,False,3
-26.99999999999999,32.90896534380866,4,True,11
-25.499999999999993,32.042939940024226,10,False,7
-26.99999999999999,32.90896534380866,8,False,7
-26.99999999999999,34.64101615137754,6,False,7
-25.499999999999986,38.971143170299726,4,False,7
-23.999999999999986,38.10511776651529,2,False,7
-26.999999999999986,38.10511776651529,6,False,7
-17.99999999999999,32.90896534380866,4,False,3
-17.99999999999999,32.90896534380866,6,True,11
-17.999999999999993,31.176914536239778,8,False,7
-17.99999999999999,32.90896534380866,6,False,7
-16.49999999999999,33.774990747593094,4,False,7
-11.99999999999999,34.64101615137753,2,False,7
-11.999999999999993,32.90896534380865,0,False,7
-13.499999999999991,35.50704155516197,4,False,7
-4.499999999999993,33.77499074759309,2,False,3
-4.499999999999993,33.77499074759309,8,True,11
-5.999999999999989,32.908965343808646,6,False,7
-4.499999999999993,33.77499074759309,4,False,7
-2.999999999999993,32.908965343808646,2,False,7
7.105427357601002e-15,29.44486372867089,0,False,7
-1.4999999999999964,28.578838324886455,10,False,7
3.552713678800501e-15,31.17691453623977,2,False,7
-8.999999999999996,25.980762113533142,0,False,3
-8.999999999999996,25.980762113533142,10,True,11
-10.499999999999996,26.846787517317583,4,False,7
-8.999999999999996,25.980762113533142,2,False,7
-9.0,24.248711305964264,0,False,7
-10.500000000000002,19.918584287042073,10,False,7
-12.000000000000004,20.784609690826514,8,False,7
-9.000000000000004,20.784609690826514,0,False,7
-8.999999999999986,41.56921938165304,4,False,3
-8.999999999999986,41.56921938165304,6,True,11
-8.999999999999986,39.83716857408416,8,False,7
-8.999999999999986,41.56921938165304,6,False,7
-7.499999999999986,42.435244785437476,4,False,7
-2.999999999999986,43.30127018922191,2,False,7
-2.9999999999999893,41.56921938165304,0,False,7
-4.499999999999986,44.16729559300636,4,False,7
11.99999999999999,-51.96152422706632,0,False,3
11.99999999999999,-51.96152422706632,10,True,11
10.49999999999999,-51.09549882328188,4,False,7
11.99999999999999,-51.96152422706632,2,False,7
11.999999999999988,-53.693575034635195,0,False,7
10.499999999999988,-58.023702053557386,10,False,7
8.999999999999988,-57.15767664977295,8,False,7
14.99999999999999,-45.03332099679081,4,False,3
14.99999999999999,-45.03332099679081,6,True,11
14.99999999999999,-46.76537180435969,8,False,7
14.99999999999999,-45.03332099679081,6,False,7
16.49999999999999,-44.16729559300637,4,False,7
20.999999999999993,-43.30127018922194,2,False,7
20.999999999999986,-45.03332099679081,0,False,7
19.49999999999999,-42.4352447854375,4,False,7
19.499999999999986,-52.827549630850754,2,False,3
19.499999999999986,-52.827549630850754,8,True,11
17.999999999999986,-53.693575034635195,6,False,7
19.499999999999986,-52.827549630850754,4,False,7
20.999999999999986,-53.693575034635195,2,False,7
23.999999999999986,-57.15767664977295,0,False,7
22.499999999999986,-58.023702053557386,10,False,7
23.999999999999986,-55.42562584220408,2,False,7
14.999999999999986,-60.6217782649107,0,False,3
14.999999999999986,-60.6217782649107,10,True,11
13.499999999999986,-59.75575286112627,4,False,7
14.999999999999986,-60.6217782649107,2,False,7
14.999999999999986,-62.353829072479584,0,False,7
13.499999999999986,-66.68395609140177,10,False,7
11.999999999999986,-65.81793068761733,8,False,7
14.999999999999986,-65.81793068761733,0,False,7
8.999999999999986,-72.74613391789285,10,False,3
8.999999999999986,-72.74613391789285,0,True,11
8.999999999999986,-71.01408311032397,2,False,7
8.999999999999986,-72.74613391789285,0,False,7
7.499999999999984,-73.61215932167728,10,False,7
2.999999999999984,-74.47818472546172,8,False,7
2.999999999999986,-72.74613391789285,6,False,7
4.499999999999984,-75.34421012924616,10,False,7
4.499999999999988,-64.9519052838329,8,False,3
4.499999999999988,-64.9519052838329,2,True,11
5.999999999999988,-64.08587988004845,0,False,7
4.499999999999988,-64.9519052838329,10,False,7
2.9999999999999867,-64.08587988004845,8,False,7
-8.881784197001252e-15,-60.6217782649107,6,False,7
1.4999999999999911,-59.75575286112626,4,False,7
-1.0658141036401503e-14,-62.35382907247957,8,False,7
23.999999999999993,-36.37306695894643,4,False,3
23.999999999999993,-36.37306695894643,6,True,11
23.999999999999993,-38.105117766515306,8,False,7
23.999999999999993,-36.37306695894643,6,False,7
25.499999999999993,-35.50704155516199,4,False,7
29.999999999999993,-34.641016151377556,2,False,7
29.999999999999993,-36.37306695894643,0,False,7
16.499999999999996,-37.239092362730865,8,False,3
16.499999999999996,-37.239092362730865,2,True,11
17.999999999999996,-36.373066958946424,0,False,7
16.499999999999996,-37.239092362730865,10,False,7
14.999999999999998,-36.373066958946424,8,False,7
11.999999999999996,-32.90896534380867,6,False,7
13.500000000000002,-32.04293994002423,4,False,7
12.0,-34.64101615137754,8,False,7
21.0,-29.444863728670917,6,False,3
21.0,-29.444863728670917,4,True,11
22.499999999999993,-30.31088913245536,10,False,7
21.0,-29.444863728670917,8,False,7
20.999999999999993,-27.712812921102042,6,False,7
22.5,-23.38268590217985,4,False,7
24.0,-24.248711305964292,2,False,7
21.0,-24.248711305964292,6,False,7
29.999999999999993,-29.444863728670924,4,False,3
29.999999999999993,-29.444863728670924,6,True,11
29.999999999999993,-31.1769145362398,8,False,7
29.999999999999993,-29.444863728670924,6,False,7
31.499999999999993,-28.578838324886487,4,False,7
36.0,-27.71281292110205,2,False,7
35.99999999999999,-29.444863728670924,0,False,7
34.49999999999999,-26.846787517317612,4,False,7
43.499999999999986,-28.57883832488649,2,False,3
43.499999999999986,-28.57883832488649,8,True,11
41.999999999999986,-29.444863728670928,6,False,7
43.499999999999986,-28.57883832488649,4,False,7
45.0,-29.44486372867093,2,False,7
47.999999999999986,-32.90896534380869,0,False,7
46.499999999999986,-33.77499074759312,10,False,7
47.999999999999986,-31.17691453623981,2,False,7
38.999999999999986,-36.37306695894644,0,False,3
38.999999999999986,-36.37306695894644,10,True,11
37.499999999999986,-35.507041555162,4,False,7
38.999999999999986,-36.37306695894644,2,False,7
38.999999999999986,-38.10511776651531,0,False,7
37.499999999999986,-42.435244785437504,10,False,7
35.999999999999986,-41.56921938165306,8,False,7
38.999999999999986,-41.56921938165307,0,False,7
39.0,-20.784609690826542,4,False,3
39.0,-20.784609690826542,6,True,11
39.0,-22.516660498395417,8,False,7
39.0,-20.784609690826542,6,False,7
40.5,-19.918584287042105,4,False,7
45.0,-19.052558883257667,2,False,7
45.0,-20.78460969082655,0,False,7
43.5,-18.186533479473233,4,False,7
31.499999999999986,-56.29165124598852,2,False,3
31.499999999999986,-56.29165124598852,8,True,11
29.999999999999986,-57.15767664977295,6,False,7
31.499999999999986,-56.29165124598852,4,False,7
32.999999999999986,-57.15767664977295,2,False,7
35.999999999999986,-60.62177826491071,0,False,7
34.499999999999986,-61.48780366869515,10,False,7
26.99999999999999,-50.229473419497445,6,False,3
26.99999999999999,-50.229473419497445,4,True,11
28.49999999999999,-51.095498823281886,10,False,7
26.99999999999999,-50.229473419497445,8,False,7
26.99999999999999,-48.49742261192857,6,False,7
28.499999999999993,-44.16729559300637,4,False,7
29.999999999999993,-45.03332099679081,2,False,7
26.999999999999993,-45.03332099679081,6,False,7
35.999999999999986,-50.22947341949745,4,False,3
35.999999999999986,-50.22947341949745,6,True,11
35.999999999999986,-51.96152422706632,8,False,7
35.999999999999986,-50.22947341949745,6,False,7
37.499999999999986,-49.363448015713004,4,False,7
41.999999999999986,-48.49742261192858,2,False,7
41.999999999999986,-50.22947341949745,0,False,7
40.499999999999986,-47.631397208144136,4,False,7
40.499999999999986,-58.02370205355739,2,False,3
40.499999999999986,-58.02370205355739,8,True,11
38.999999999999986,-58.889727457341834,6,False,7
40.499999999999986,-58.02370205355739,4,False,7
41.999999999999986,-58.889727457341834,2,False,7
44.99999999999997,-62.35382907247959,0,False,7
43.499999999999986,-63.219854476264025,10,False,7
44.999999999999986,-60.62177826491071,2,False,7
47.999999999999986,-69.2820323027551,0,False,3
47.999999999999986,-69.2820323027551,10,True,11
46.499999999999986,-68.41600689897066,4,False,7
47.999999999999986,-69.2820323027551,2,False,7
47.999999999999986,-71.01408311032398,0,False,7
46.49999999999997,-75.34421012924616,10,False,7
44.99999999999997,-74.47818472546173,8,False,7
47.99999999999997,-74.47818472546173,0,False,7
38.999999999999986,-69.2820323027551,10,False,3
38.999999999999986,-69.2820323027551,0,True,11
38.999999999999986,-67.54998149518622,2,False,7
38.999999999999986,-69.2820323027551,0,False,7
37.49999999999998,-70.14805770653953,10,False,7
32.99999999999997,-71.01408311032397,8,False,7
32.99999999999998,-69.28203230275508,6,False,7
34.49999999999997,-71.8801085141084,10,False,7
52.499999999999986,-61.48780366869515,2,False,3
52.499999999999986,-61.48780366869515,8,True,11
50.999999999999986,-62.35382907247959,6,False,7
52.499999999999986,-61.48780366869515,4,False,7
53.999999999999986,-62.35382907247959,2,False,7
56.99999999999997,-65.81793068761735,0,False,7
55.499999999999986,-66.68395609140178,10,False,7
56.999999999999986,-64.08587988004847,2,False,7
17.999999999999986,-72.74613391789285,0,False,3
17.999999999999986,-72.74613391789285,10,True,11
16.499999999999986,-71.8801085141084,4,False,7
17.999999999999986,-72.74613391789285,2,False,7
17.999999999999986,-74.47818472546172,0,False,7
16.499999999999982,-78.80831174438391,10,False,7
14.999999999999982,-77.94228634059948,8,False,7
20.999999999999986,-65.81793068761733,4,False,3
20.999999999999986,-65.81793068761733,6,True,11
20.999999999999986,-67.54998149518622,8,False,7
20.999999999999986,-65.81793068761733,6,False,7
22.499999999999986,-64.9519052838329,4,False,7
26.999999999999986,-64.08587988004847,2,False,7
26.999999999999982,-65.81793068761735,0,False,7
25.499999999999982,-63.219854476264025,4,False,7
25.499999999999982,-73.61215932167728,2,False,3
25.499999999999982,-73.61215932167728,8,True,11
23.999999999999982,-74.47818472546172,6,False,7
25.499999999999982,-73.61215932167728,4,False,7
26.999999999999982,-74.47818472546172,2,False,7
29.999999999999982,-77.94228634059948,0,False,7
28.499999999999982,-78.80831174438391,10,False,7
29.999999999999982,-76.2102355330306,2,False,7
20.999999999999982,-81.40638795573723,0,False,3
20.999999999999982,-81.40638795573723,10,True,11
19.499999999999982,-80.5403625519528,4,False,7
20.999999999999982,-81.40638795573723,2,False,7
20.999999999999982,-83.13843876330611,0,False,7
19.499999999999982,-87.4685657822283,10,False,7
17.999999999999982,-86.60254037844386,8,False,7
20.999999999999982,-86.60254037844386,0,False,7
14.999999999999979,-93.53074360871938,10,False,3
14.999999999999979,-93.53074360871938,0,True,11
14.999999999999979,-91.7986928011505,2,False,7
14.999999999999979,-93.53074360871938,0,False,7
13.499999999999979,-94.39676901250381,10,False,7
8.999999999999975,-95.26279441628824,8,False,7
8.999999999999982,-93.53074360871938,6,False,7
10.499999999999979,-96.12881982007269,10,False,7
10.499999999999982,-85.73651497465943,8,False,3
10.499999999999982,-85.73651497465943,2,True,11
11.999999999999984,-84.87048957087498,0,False,7
10.499999999999982,-85.73651497465943,10,False,7
8.999999999999982,-84.87048957087498,8,False,7
5.999999999999988,-81.40638795573722,6,False,7
7.499999999999988,-80.5403625519528,4,False,7
5.999999999999984,-83.1384387633061,8,False,7
23.99999999999998,-93.53074360871938,0,False,3
23.99999999999998,-93.53074360871938,10,True,11
22.49999999999998,-92.66471820493493,4,False,7
23.99999999999998,-93.53074360871938,2,False,7
23.99999999999998,-95.26279441628824,0,False,7
22.49999999999998,-99.59292143521044,10,False,7
20.99999999999998,-98.72689603142601,8,False,7
23.99999999999998,-98.72689603142601,0,False,7
5.999999999999979,-102.19099764656374,10,False,3
5.999999999999979,-102.19099764656374,0,True,11
5.999999999999975,-100.45894683899488,2,False,7
5.999999999999979,-102.19099764656374,0,False,7
4.499999999999975,-103.05702305034819,10,False,7
-2.1316282072803006e-14,-103.92304845413264,8,False,7
-2.1316282072803006e-14,-102.19099764656374,6,False,7
13.499999999999975,-101.32497224277932,2,False,3
13.499999999999975,-101.32497224277932,8,True,11
11.999999999999975,-102.19099764656376,6,False,7
13.499999999999975,-101.32497224277932,4,False,7
14.999999999999975,-102.19099764656376,2,False,7
17.99999999999998,-105.65509926170151,0,False,7
16.499999999999975,-106.52112466548596,10,False,7
17.999999999999975,-103.92304845413264,2,False,7
8.999999999999979,-109.11920087683927,0,False,3
8.999999999999979,-109.11920087683927,10,True,11
7.499999999999975,-108.25317547305482,4,False,7
8.999999999999979,-109.11920087683927,2,False,7
8.999999999999975,-110.85125168440814,0,False,7
7.499999999999975,-115.18137870333032,10,False,7
5.999999999999979,-114.3153532995459,8,False,7
8.999999999999975,-114.3153532995459,0,False,7
-2.1316282072803006e-14,-109.11920087683927,10,False,3
-2.1316282072803006e-14,-109.11920087683927,0,True,11
-2.842170943040401e-14,-107.38715006927038,2,False,7
-2.1316282072803006e-14,-109.11920087683927,0,False,7
-1.5000000000000213,-109.98522628062369,10,False,7
-6.000000000000028,-110.85125168440814,8,False,7
-6.000000000000021,-109.11920087683926,6,False,7
-4.500000000000021,-111.71727708819257,10,False,7
-13.500000000000028,-109.98522628062369,8,False,3
-13.500000000000028,-109.98522628062369,2,True,11
-12.000000000000028,-109.11920087683927,0,False,7
-13.500000000000028,-109.98522628062369,10,False,7
-15.000000000000028,-109.11920087683927,8,False,7
-18.000000000000025,-105.65509926170151,6,False,7
-16.500000000000018,-104.78907385791706,4,False,7
-18.000000000000025,-107.38715006927038,8,False,7
-9.000000000000018,-102.19099764656374,6,False,3
-9.000000000000018,-102.19099764656374,4,True,11
-7.500000000000018,-103.05702305034819,10,False,7
-9.000000000000018,-102.19099764656374,8,False,7
-9.000000000000018,-100.45894683899488,6,False,7
-7.500000000000014,-96.12881982007269,4,False,7
-6.000000000000014,-96.99484522385713,2,False,7
-9.000000000000014,-96.99484522385713,6,False,7
-9.000000000000021,-117.77945491468364,10,False,3
-9.000000000000021,-117.77945491468364,0,True,11
-9.000000000000028,-116.04740410711477,2,False,7
-9.000000000000021,-117.77945491468364,0,False,7
-10.500000000000028,-118.64548031846809,10,False,7
-15.000000000000018,-119.51150572225254,8,False,7
-15.000000000000021,-117.77945491468364,6,False,7
-13.500000000000021,-120.37753112603696,10,False,7
-1.500000000000016,-82.27241335952166,8,False,3
-1.500000000000016,-82.27241335952166,2,True,11
-1.4210854715202004e-14,-81.40638795573722,0,False,7
-1.500000000000016,-82.27241335952166,10,False,7
-3.0000000000000124,-81.40638795573722,8,False,7
-6.000000000000007,-77.94228634059945,6,False,7
-4.500000000000011,-77.07626093681503,4,False,7
2.9999999999999787,-88.33459118601273,0,False,3
2.9999999999999787,-88.33459118601273,10,True,11
1.4999999999999822,-87.4685657822283,4,False,7
2.9999999999999787,-88.33459118601273,2,False,7
2.9999999999999787,-90.06664199358161,0,False,7
1.4999999999999787,-94.3967690125038,10,False,7
-2.4868995751603507e-14,-93.53074360871935,8,False,7
2.999999999999975,-93.53074360871935,0,False,7
-6.000000000000014,-88.33459118601272,10,False,3
-6.000000000000014,-88.33459118601272,0,True,11
-6.0000000000000195,-86.60254037844385,2,False,7
-6.000000000000014,-88.33459118601272,0,False,7
-7.500000000000021,-89.20061658979716,10,False,7
-12.000000000000018,-90.06664199358158,8,False,7
-12.000000000000018,-88.33459118601272,6,False,7
-10.500000000000018,-90.93266739736603,10,False,7
-10.50000000000001,-80.54036255195277,8,False,3
-10.50000000000001,-80.54036255195277,2,True,11
-9.000000000000007,-79.67433714816833,0,False,7
-10.50000000000001,-80.54036255195277,10,False,7
-12.00000000000001,-79.67433714816833,8,False,7
-15.000000000000004,-76.21023553303058,6,False,7
-13.500000000000007,-75.34421012924614,4,False,7
-15.000000000000007,-77.94228634059945,8,False,7
-18.0,-69.28203230275507,6,False,3
-18.0,-69.28203230275507,4,True,11
-16.5,-70.1480577065395,10,False,7
-18.0,-69.28203230275507,8,False,7
-17.999999999999996,-67.54998149518619,6,False,7
-16.499999999999993,-63.219854476264,4,False,7
-14.999999999999996,-64.08587988004844,2,False,7
-17.999999999999996,-64.08587988004844,6,False,7
